timestamp,latitude,longitude,speed,rel_north,rel_east,rel_down,heading
2026-08-30 11:44:55,37.9008976667,-97.6641736667,0.0128611,0.0,0.0,0,0.63817
2026-08-30 11:44:56,37.9008975,-97.6641738333,0.0128611,-0.018502799500670422,-0.014652559064802138,0,359.60916
2026-08-30 11:44:57,37.9008976667,-97.6641738333,0.0128611,-8.154498477692788e-12,-0.0146525589188597,0,359.26564
2026-08-30 11:44:58,37.9009006667,-97.6641735,0.6106450280000001,0.33298380695120905,0.014661350798571886,0,0.16812
2026-08-30 11:44:59,37.90091,-97.6641735,1.1384645720000002,1.3689297297656702,0.014661349043053728,0,359.2126
2026-08-30 11:45:00,37.900922,-97.6641735,1.4779976120000002,2.7008649587929234,0.01466134659445447,0,356.81004
2026-08-30 11:45:01,37.900936,-97.6641745,1.450217636,4.254789397298615,-0.07328913752156811,0,0.20065
2026-08-30 11:45:02,37.9009501667,-97.664175,1.467194288,5.827216640075427,-0.11726435633500991,0,1.38739
2026-08-30 11:45:03,37.9009646667,-97.6641755,1.681202992,7.436638387890488,-0.16123955745724705,0,2.14411
2026-08-30 11:45:04,37.9009775,-97.6641756667,1.434784316,8.861065434459588,-0.17590086732526186,0,357.82688
2026-08-30 11:45:05,37.9009898333,-97.6641758333,1.35555994,10.229995181626126,-0.19055337768550434,0,2.54981
2026-08-30 11:45:06,37.9010028333,-97.6641758333,1.2866244439999999,11.672925032570397,-0.19055334405227056,0,9.40908
2026-08-30 11:45:07,37.9010126667,-97.664173,1.0149980120000002,12.764379371616442,0.0586365241931603,0,40.40075
2026-08-30 11:45:08,37.9010203333,-97.664162,1.271705568,13.615330669825399,1.0260907181548242,0,66.04199
2026-08-30 11:45:09,37.9010256667,-97.6641476667,1.157499,14.207309548068405,2.2867097603559228,0,74.31916
2026-08-30 11:45:10,37.9010288333,-97.6641318333,1.3730510360000001,14.558785569889691,3.6792630772222266,0,80.99333
2026-08-30 11:45:11,37.9010311667,-97.664116,1.5922041800000002,14.817781122060632,5.071807536340144,0,83.51643
2026-08-30 11:45:12,37.9010318333,-97.6641023333,1.242896704,14.891770957558641,6.273798787051644,0,100.37306
2026-08-30 11:45:13,37.901029,-97.6640915,1.070557964,14.57729072742687,7.226591786745086,0,129.95436
2026-08-30 11:45:14,37.9010215,-97.6640825,1.180134536,13.74483192910622,8.01814594354616,0,156.388
2026-08-30 11:45:15,37.9010106667,-97.6640781667,1.321092192,12.542394463221921,8.399262558931275,0,170.5658
2026-08-30 11:45:16,37.9009985,-97.6640761667,1.360189936,11.191956594399182,8.575164756697673,0,174.02784
2026-08-30 11:45:17,37.9009855,-97.6640745,1.4162643320000001,9.74902689826487,8.721753235576985,0,173.7552
2026-08-30 11:45:18,37.9009723333,-97.6640726667,1.4620498480000002,8.28759442208402,8.882994329145054,0,174.19938
2026-08-30 11:45:19,37.90096,-97.6640715,1.390027688,6.918664791567028,8.985607604520467,0,177.38984
2026-08-30 11:45:20,37.9009478333,-97.6640713333,1.287653332,5.568226769369633,9.000270427406518,0,184.00878
2026-08-30 11:45:21,37.9009371667,-97.664074,1.227977828,4.384291482995239,8.765734179999429,0,208.96032
2026-08-30 11:45:22,37.900929,-97.6640818333,1.1482390080000002,3.4778311531226134,8.07679257070066,0,235.10944
2026-08-30 11:45:23,37.9009245,-97.6640948333,1.235180044,2.9783543946033944,6.933436617731969,0,256.2117
2026-08-30 11:45:24,37.9009223333,-97.6641106667,1.470795396,2.737861331802473,5.540881399331949,0,264.60508
2026-08-30 11:45:25,37.9009216667,-97.6641261667,1.3416699520000002,2.663871521398379,4.177648710790411,0,265.14282
2026-08-30 11:45:26,37.9009211667,-97.6641361667,0.6322516760000001,2.608373819289363,3.2981437407905783,0,267.56174
2026-08-30 11:45:27,37.9009211667,-97.6641368333,0.028808864,2.6083737957735114,3.239515937663912,0,268.45318
2026-08-30 11:45:28,37.900921,-97.6641366667,0.00257222,2.589871000524816,3.2541684981497965,0,267.5972
2026-08-30 11:45:29,37.900921,-97.6641366667,0.009259992,2.589871000524816,3.2541684981497965,0,267.52918
