timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,lookahead_east,lookahead_north,cross_track_error,alpha_deg,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed
2026-07-18 09:56:37,FOLLOW_ACQUIRE,37.9008441667,-97.6642155,-3.0153453447509824,-3.122245994784089,66.46546,3.7,1.030431332,0.00,2.00,0,0.14,1.99,4.341,-33.4,5.43,1.070,2.72,LEFT,634,496,633,509,2.99,14.29,0.0,0.932,1.208,1.001,1.139
2026-07-18 09:56:37,FOLLOW_ACQUIRE,37.9008451667,-97.6642138333,-2.9043507973653884,-2.975658703679194,66.31755,3.7,0.9383458560000001,0.00,2.00,0,0.14,1.99,4.158,-33.9,5.21,1.070,2.61,LEFT,637,493,635,505,2.85,76.62,0.0,0.926,1.214,0.998,1.142
2026-07-18 09:56:38,FOLLOW_ACQUIRE,37.9008461667,-97.6642115,-2.793356269352849,-2.770443553654041,64.85892,3.7,1.080846844,0.00,2.00,0,0.14,1.99,3.934,-33.6,5.07,1.070,2.53,LEFT,639,491,637,500,2.72,9.24,0.0,0.922,1.218,0.996,1.144
2026-07-18 09:56:38,FOLLOW_ACQUIRE,37.9008476667,-97.6642096667,-2.6268644195194595,-2.6092036869429633,60.04322,3.7,1.2017411839999999,0.00,2.00,0,0.14,1.99,3.702,-29.3,5.50,1.070,2.75,LEFT,633,497,639,498,2.64,2.55,0.0,0.934,1.206,1.002,1.138
2026-07-18 09:56:38,FOLLOW_ACQUIRE,37.9008488333,-97.6642071667,-2.4973781842408056,-2.389327180250075,56.74198,3.7,1.34784328,0.00,2.00,0,0.14,1.99,3.456,-27.3,5.61,1.070,2.81,LEFT,632,498,634,498,2.75,4.78,0.0,0.937,1.203,1.003,1.137
2026-07-18 09:56:38,FOLLOW_ACQUIRE,37.9008503333,-97.6642046667,-2.330886344198831,-2.1694506719447535,57.3604,3.7,1.246497812,0.00,2.00,0,0.14,1.99,3.184,-29.3,5.02,1.070,2.51,LEFT,640,490,633,499,2.79,22.98,0.0,0.921,1.219,0.995,1.145
2026-07-18 09:56:38,FOLLOW_ACQUIRE,37.9008516667,-97.6642031667,-2.182886177544012,-2.037524759450554,56.00707,3.7,0.924970312,0.00,2.00,0,0.14,1.99,2.986,-28.5,4.94,1.070,2.47,LEFT,641,489,639,498,2.64,7.60,0.0,0.918,1.222,0.994,1.146
2026-07-18 09:56:39,FOLLOW_ACQUIRE,37.900853,-97.6642008333,-2.034897124222269,-1.8323008371742118,55.32727,3.7,1.364305488,0.00,2.00,0,0.14,1.99,2.738,-29.2,4.59,1.070,2.30,LEFT,647,483,639,496,2.61,24.85,0.0,0.907,1.233,0.988,1.152
2026-07-18 09:56:39,FOLLOW_ACQUIRE,37.9008551667,-97.6641971667,-1.7944051859851733,-1.5098211929918066,55.40419,3.7,0.9975069160000001,0.00,2.00,0,0.14,1.99,2.345,-31.9,3.92,1.070,1.96,LEFT,661,469,639,493,2.56,145.02,0.0,0.879,1.261,0.974,1.166
2026-07-18 09:56:39,FOLLOW_ACQUIRE,37.9008565,-97.6641955,-1.6464161096888243,-1.363233939447734,52.14811,3.7,0.9779580440000001,0.00,2.00,0,0.14,1.99,2.138,-29.7,3.98,1.070,1.99,LEFT,659,471,639,485,2.45,3.16,0.0,0.882,1.258,0.976,1.164
2026-07-18 09:56:39,FOLLOW_ACQUIRE,37.9008575,-97.6641936667,-1.535421534078068,-1.2019941308227116,52.15447,3.7,0.926513644,0.00,2.00,0,0.14,1.99,1.950,-31.3,3.63,1.070,1.82,LEFT,668,462,649,479,2.21,1777.71,0.0,0.864,1.276,0.967,1.173
2026-07-18 09:56:39,FOLLOW_ACQUIRE,37.9008591667,-97.6641918333,-1.3504268530831274,-1.0407455213296393,52.62757,3.7,1.235180044,0.00,2.00,0,0.14,1.99,1.705,-33.2,3.24,1.070,1.62,LEFT,680,449,649,473,2.14,29.60,0.0,0.839,1.301,0.955,1.186
2026-07-18 09:56:40,FOLLOW_ACQUIRE,37.9008606667,-97.6641901667,-1.183934969232307,-0.89416707682669,51.32476,3.7,1.046379096,0.00,2.00,0,0.14,1.99,1.484,-33.3,3.05,1.070,1.52,LEFT,688,442,662,463,1.89,10.04,0.0,0.824,1.316,0.947,1.193
2026-07-18 09:56:40,FOLLOW_ACQUIRE,37.9008626667,-97.6641878333,-0.9619457860325645,-0.688943195140247,48.76587,3.7,1.134863464,0.00,2.00,0,0.14,1.99,1.183,-33.1,2.81,1.070,1.41,LEFT,698,432,672,454,1.72,4.60,0.0,0.804,1.336,0.937,1.203
2026-07-18 09:56:40,FOLLOW_ACQUIRE,37.9008645,-97.6641861667,-0.758459394228049,-0.5423647624004378,47.80389,3.7,1.2526711400000001,0.00,2.00,0,0.14,1.99,0.932,-33.9,2.55,1.070,1.27,LEFT,712,420,681,445,1.59,15.23,0.0,0.776,1.364,0.923,1.217
2026-07-18 09:56:40,FOLLOW_ACQUIRE,37.9008661667,-97.6641841667,-0.5734647008706966,-0.36646361905860786,43.41593,3.7,1.328808852,0.00,2.00,0,0.14,1.99,0.681,-32.2,2.45,1.070,1.23,LEFT,718,420,692,435,1.46,3.50,0.0,0.765,1.375,0.917,1.223
2026-07-18 09:56:40,FOLLOW_TRACK,37.900868,-97.6641825,-0.3699783033783203,-0.21987640629844632,39.1771,3.7,1.1446379,0.00,2.00,0,0.14,1.99,0.430,-30.5,2.36,1.070,1.18,LEFT,724,420,708,429,1.33,3.09,0.0,0.752,1.388,0.911,1.229
2026-07-18 09:56:41,FOLLOW_TRACK,37.9008698333,-97.6641811667,-0.16649190334063368,-0.10261191929468416,35.80559,3.7,1.2547289160000001,0.00,2.00,0,0.14,1.99,0.196,-29.4,2.22,1.070,1.11,LEFT,734,420,711,427,1.31,4.54,0.0,0.732,1.408,0.901,1.239
2026-07-18 09:56:41,FOLLOW_TRACK,37.9008725,-97.6641786667,0.12949740078419536,0.11726447966467667,32.44617,3.7,1.1960823,0.14,2.14,0,0.15,2.13,0.108,-31.5,1.92,1.070,1.00,LEFT,752,420,714,427,1.29,3.61,0.0,0.696,1.445,0.875,1.266
2026-07-18 09:56:41,FOLLOW_TRACK,37.9008745,-97.6641775,0.3514866066397306,0.21987638928039796,27.4893,3.7,1.2212900560000002,0.37,2.37,0,0.16,2.36,0.196,-29.1,2.07,1.070,1.03,LEFT,746,420,731,426,1.20,2.92,0.0,0.708,1.432,0.889,1.251
2026-07-18 09:56:41,FOLLOW_TRACK,37.9008766667,-97.6641765,0.591978613472763,0.307826935879053,23.52142,3.7,1.182192312,0.61,2.61,0,0.18,2.60,0.268,-27.2,2.21,1.070,1.10,LEFT,734,420,740,426,1.15,3.36,0.0,0.731,1.409,0.901,1.239
2026-07-18 09:56:41,FOLLOW_TRACK,37.9008786667,-97.6641756667,0.8139678206636829,0.381116119711879,18.05133,3.7,1.218203392,0.84,2.84,1,0.19,2.83,0.325,-23.3,2.56,1.070,1.28,LEFT,711,420,735,426,1.18,2.55,0.0,0.778,1.362,0.924,1.216
2026-07-18 09:56:42,FOLLOW_TRACK,37.9008806667,-97.664175,1.0359570265211187,0.43975274064125924,13.63212,7.8,1.033517996,1.07,3.07,1,0.21,3.06,0.367,-20.0,2.97,0.960,1.49,LEFT,733,507,729,426,1.21,2.93,0.0,0.734,1.186,0.847,1.073
2026-07-18 09:56:42,FOLLOW_TRACK,37.9008828333,-97.6641741667,1.276437935221916,0.5130419180107908,8.15926,7.8,1.180134536,1.31,3.31,1,0.25,3.30,0.423,-15.7,3.78,0.960,1.89,LEFT,709,531,732,437,1.22,2.30,0.0,0.782,1.137,0.871,1.049
2026-07-18 09:56:42,FOLLOW_TRACK,37.900885,-97.664174,1.5169299403222276,0.5277032568729741,2.69371,7.8,1.2454689239999999,1.55,3.55,1,0.28,3.54,0.419,-9.7,6.05,0.960,3.03,LEFT,676,565,724,494,1.49,2.56,0.0,0.849,1.071,0.904,1.015
2026-07-18 09:56:42,FOLLOW_TRACK,37.900887,-97.664174,1.7389191434295233,0.527703242616139,358.47392,7.8,1.056153532,1.77,3.77,1,0.31,3.76,0.403,-4.6,12.55,0.960,6.28,LEFT,647,593,702,531,1.98,2.89,0.0,0.906,1.013,0.933,0.987
2026-07-18 09:56:42,FOLLOW_TRACK,37.900889,-97.6641741667,1.9609083466434982,0.5130418751858821,353.88536,7.8,1.0885635040000001,1.99,3.99,2,0.34,3.97,0.373,1.2,inf,0.960,inf,STRAIGHT,620,620,674,564,3.06,2.68,0.0,0.960,0.960,0.960,0.960
2026-07-18 09:56:43,FOLLOW_TRACK,37.9008906667,-97.664175,2.1459030459096726,0.4397526810276582,350.5376,8.8,0.98773248,2.17,4.17,2,0.36,4.15,0.288,7.3,7.88,0.828,3.94,RIGHT,649,723,644,594,6.73,3.53,0.0,0.902,0.755,0.865,0.791
2026-07-18 09:56:43,FOLLOW_TRACK,37.9008925,-97.6641746667,2.3493894513697646,0.46906658261063783,347.32488,8.8,0.951206956,2.37,4.37,2,0.40,4.35,0.305,10.6,5.46,0.828,2.73,RIGHT,633,739,646,632,23.05,3.33,0.0,0.934,0.722,0.881,0.775
2026-07-18 09:56:43,FOLLOW_TRACK,37.9008938333,-97.6641756667,2.4973785501973427,0.3811160414938605,343.88292,8.8,0.908508104,2.52,4.52,2,0.42,4.49,0.207,17.2,3.38,0.828,1.69,RIGHT,600,772,639,701,-4.85,2.91,0.0,1.000,0.657,0.914,0.743
2026-07-18 09:56:43,FOLLOW_TRACK,37.9008953333,-97.6641765,2.663870449606869,0.3078268580316281,342.90692,8.8,0.891017008,2.68,4.68,2,0.44,4.65,0.124,21.0,2.79,0.828,1.39,RIGHT,582,790,625,741,-2.52,10.48,0.0,1.036,0.620,0.932,0.724
2026-07-18 09:56:43,FOLLOW_TRACK,37.9008966667,-97.6641771667,2.811870649959226,0.2491902340238062,342.55072,8.8,0.885358124,2.82,4.82,2,0.46,4.80,0.056,23.6,2.49,0.828,1.24,RIGHT,569,802,602,769,-1.74,28.34,0.0,1.061,0.595,0.945,0.712
2026-07-18 09:56:44,FOLLOW_TRACK,37.9008985,-97.6641771667,3.0153570540367314,0.24919022781044825,344.13628,3.4,0.776295996,3.03,5.03,3,0.49,5.00,0.041,22.7,2.59,0.836,1.29,RIGHT,569,795,587,793,-1.39,6.06,0.0,1.062,0.610,0.949,0.723
2026-07-18 09:56:44,FOLLOW_TRACK,37.9008998333,-97.6641776667,3.163346156350026,0.2052149604894374,345.0764,3.4,0.775267108,3.17,5.17,3,0.50,5.14,0.023,23.3,2.53,0.836,1.26,RIGHT,566,798,582,794,-1.36,8.69,0.0,1.067,0.604,0.951,0.720
2026-07-18 09:56:44,FOLLOW_TRACK,37.900901,-97.6641783333,3.2928435560961864,0.1465871381751631,347.95032,3.4,0.795844868,3.29,5.29,3,0.50,5.26,0.098,22.3,2.63,0.836,1.32,RIGHT,571,793,577,795,-1.33,3.25,0.0,1.058,0.613,0.947,0.724
2026-07-18 09:56:44,FOLLOW_TRACK,37.9009026667,-97.6641786667,3.4778382598371764,0.11726443164381027,353.65652,3.4,0.885358124,3.47,5.47,3,0.51,5.44,0.152,17.8,3.28,0.836,1.64,RIGHT,593,771,577,793,-1.34,1.72,0.0,1.014,0.657,0.925,0.746
2026-07-18 09:56:44,FOLLOW_TRACK,37.9009043333,-97.6641791667,3.6628218632706098,0.0732891689700156,357.8138,3.4,0.9578947280000001,3.65,5.65,3,0.53,5.62,0.221,15.2,3.82,0.836,1.91,RIGHT,606,759,583,784,-1.45,2.68,0.0,0.989,0.683,0.912,0.759
2026-07-18 09:56:45,FOLLOW_TRACK,37.9009061667,-97.6641796667,3.8663193676033245,0.029313908178685184,2.37556,3.4,0.9373169680000001,3.84,5.84,3,0.54,5.81,0.292,12.2,4.74,0.836,2.37,RIGHT,621,744,587,770,-1.61,2.50,0.0,0.959,0.712,0.897,0.774
2026-07-18 09:56:45,FOLLOW_TRACK,37.9009083333,-97.6641791667,4.106800273114594,0.07328916490385216,10.69471,355.2,0.920340316,4.09,6.09,3,0.53,6.06,0.281,2.5,23.21,1.098,11.61,RIGHT,534,568,600,759,-1.85,1.21,0.0,1.131,1.065,1.115,1.081
2026-07-18 09:56:45,FOLLOW_TRACK,37.9009098333,-97.6641791667,4.273292176060374,0.07328916349690402,14.37948,355.2,0.883814792,4.25,6.25,4,0.52,6.22,0.306,-1.5,inf,1.098,inf,STRAIGHT,551,551,593,732,-2.20,2.70,0.0,1.098,1.098,1.098,1.098
2026-07-18 09:56:45,FOLLOW_TRACK,37.9009113333,-97.664179,4.439784081141551,0.08795051192688379,20.23708,355.2,0.98773248,4.41,6.41,4,0.50,6.38,0.317,-8.2,6.96,1.098,3.48,LEFT,606,496,562,637,-4.67,1.86,0.0,0.988,1.208,1.043,1.153
2026-07-18 09:56:45,FOLLOW_TRACK,37.9009133333,-97.6641788333,4.66177328432553,0.10261186020162291,27.77079,355.2,1.035061328,4.63,6.63,4,0.48,6.60,0.337,-16.7,3.45,1.098,1.72,LEFT,662,440,571,549,17.18,1.65,0.0,0.875,1.321,0.987,1.209
2026-07-18 09:56:46,FOLLOW_TRACK,37.9009151667,-97.6641778333,4.8652707914067195,0.19056236371272692,32.04719,355.2,1.13949346,4.85,6.85,4,0.47,6.82,0.281,-24.0,2.42,1.098,1.21,LEFT,710,420,614,489,3.07,3.28,0.0,0.780,1.416,0.939,1.257
2026-07-18 09:56:46,FOLLOW_TRACK,37.9009173333,-97.6641763333,5.105751701000549,0.3224881140519834,34.51239,355.2,1.22694894,5.12,7.12,5,0.44,7.09,0.172,-31.1,1.93,1.098,1.00,LEFT,743,420,657,447,1.83,5.20,0.0,0.714,1.482,0.899,1.297
2026-07-18 09:56:46,FOLLOW_TRACK,37.9009196667,-97.664175,5.364746511646564,0.4397525085829796,34.83261,357.4,1.4507320799999999,5.39,7.39,5,0.43,7.36,0.070,-35.1,1.73,1.098,1.00,LEFT,743,420,709,433,1.34,52.41,0.0,0.714,1.482,0.876,1.320
2026-07-18 09:56:46,FOLLOW_TRACK,37.9009218333,-97.6641735,5.605227425753655,0.5716782437114719,33.51416,357.4,1.41214878,5.64,7.64,5,0.42,7.60,0.047,-37.9,1.63,1.098,1.00,LEFT,743,420,733,428,1.19,12.27,0.0,0.714,1.482,0.862,1.334
2026-07-18 09:56:46,FOLLOW_TRACK,37.9009238333,-97.6641721667,5.8272166394950755,0.6889426262815814,31.47695,357.4,1.282508892,5.87,7.87,5,0.41,7.83,0.151,-39.5,1.59,1.098,1.00,LEFT,743,420,734,427,1.18,7.47,0.0,0.714,1.482,0.857,1.340
2026-07-18 09:56:47,FOLLOW_TRACK,37.9009258333,-97.664171,6.049205854783363,0.7915544490457157,27.78314,357.4,1.283023336,6.06,8.06,6,0.40,8.02,0.261,-39.1,1.60,1.098,1.00,LEFT,743,420,734,427,1.18,4.07,0.0,0.714,1.482,0.857,1.339
2026-07-18 09:56:47,FOLLOW_TRACK,37.9009283333,-97.6641693333,6.3266923770749806,0.9381415062056502,21.98484,357.4,1.3787099200000001,6.32,8.32,6,0.39,8.29,0.430,-37.7,1.66,1.098,1.00,LEFT,743,420,734,427,1.18,2.57,0.0,0.714,1.482,0.867,1.329
2026-07-18 09:56:47,FOLLOW_TRACK,37.9009308333,-97.6641691667,6.6041788863529876,0.9527940246978692,18.53741,357.3,1.3751088120000001,6.60,8.60,6,0.37,8.56,0.468,-35.0,1.78,1.070,1.00,LEFT,752,420,734,427,1.18,4.39,0.0,0.695,1.444,0.859,1.280
2026-07-18 09:56:47,FOLLOW_TRACK,37.9009331667,-97.6641688333,6.8631736952341775,0.9821166878436249,12.57453,357.3,1.3390977320000002,6.85,8.85,6,0.36,8.82,0.519,-30.2,2.04,1.070,1.02,LEFT,749,420,739,426,1.16,2.72,0.0,0.702,1.437,0.886,1.253
2026-07-18 09:56:47,FOLLOW_TRACK,37.9009353333,-97.6641681667,7.103654608261981,1.040744451032228,6.48888,357.3,1.3082310920000002,7.09,9.09,6,0.35,9.05,0.597,-26.0,2.36,1.070,1.18,LEFT,724,420,743,427,1.14,2.44,0.0,0.752,1.387,0.911,1.228
2026-07-18 09:56:48,FOLLOW_TRACK,37.9009385,-97.6641676667,7.455141223731698,1.0847196460670885,0.54619,357.3,1.288167776,7.46,9.46,7,0.33,9.42,0.660,-21.4,2.88,1.070,1.44,LEFT,695,435,735,426,1.18,2.72,0.0,0.810,1.330,0.940,1.200
2026-07-18 09:56:48,FOLLOW_TRACK,37.900941,-97.6641673333,7.732627734515059,1.1140422973904105,356.25136,2.6,1.402888788,7.73,9.73,7,0.32,9.70,0.702,-18.1,3.40,1.126,1.70,LEFT,653,421,720,432,1.27,3.42,0.0,0.894,1.357,1.010,1.241
2026-07-18 09:56:48,FOLLOW_TRACK,37.9009433333,-97.6641678333,7.9916114352229455,1.0700670253537543,348.0338,2.6,1.2963988800000001,8.00,10.00,7,0.34,9.96,0.670,-8.5,7.11,1.126,3.55,LEFT,593,482,689,426,1.44,1.77,0.0,1.015,1.236,1.070,1.181
2026-07-18 09:56:48,FOLLOW_TRACK,37.9009456667,-97.6641685,8.250606235112452,1.0114304130141472,341.53496,2.6,1.2495844759999999,8.26,10.26,7,0.35,10.22,0.623,-0.2,inf,1.126,inf,STRAIGHT,537,537,644,438,1.90,2.25,0.0,1.126,1.126,1.126,1.126
2026-07-18 09:56:48,FOLLOW_TRACK,37.900948,-97.6641696667,8.509589930133309,0.9088185692913224,334.5769,2.6,1.362247712,8.52,10.52,8,0.36,10.48,0.532,9.9,5.97,1.126,2.99,RIGHT,471,603,592,481,3.55,2.20,0.0,1.258,0.994,1.192,1.060
2026-07-18 09:56:49,FOLLOW_TRACK,37.90095,-97.6641711667,8.731579123088297,0.7768928469376364,328.36334,2.6,1.3020577640000002,8.75,10.75,8,0.37,10.71,0.411,20.0,2.95,1.126,1.48,RIGHT,420,671,530,544,-28.15,2.56,0.0,1.393,0.858,1.259,0.992
2026-07-18 09:56:49,FOLLOW_TRACK,37.90095,-97.6641713333,8.731579121876342,0.762240299458601,325.42578,2.6,1.207400068,8.75,10.75,8,0.37,10.71,0.396,23.4,2.54,1.126,1.27,RIGHT,420,692,478,599,-3.25,4.29,0.0,1.435,0.816,1.280,0.971
2026-07-18 09:56:49,FOLLOW_TRACK,37.9009513333,-97.664173,8.879568214471586,0.6156532475336002,324.09924,2.6,1.0967946080000002,8.90,10.90,8,0.38,10.87,0.257,29.1,2.06,1.126,1.03,RIGHT,420,729,438,663,-1.71,9.83,0.0,1.508,0.743,1.317,0.934
2026-07-18 09:56:49,FOLLOW_TRACK,37.9009528333,-97.6641753333,9.046060105789566,0.41043842269400366,324.0538,1.3,1.265017796,9.08,11.08,8,0.38,11.04,0.059,35.2,1.73,1.126,1.00,RIGHT,420,734,432,697,-1.41,317.35,0.0,1.519,0.732,1.353,0.898
2026-07-18 09:56:49,FOLLOW_TRACK,37.9009555,-97.664177,9.342049408001252,0.26385137784531754,325.67548,1.3,1.734190724,9.38,11.38,8,0.39,11.34,0.073,37.9,1.63,1.126,1.00,RIGHT,420,734,429,725,-1.24,12.14,0.0,1.519,0.732,1.367,0.884
2026-07-18 09:56:50,FOLLOW_TRACK,37.900958,-97.6641785,9.619535913327804,0.13192568456504136,326.01594,1.3,1.4682231760000002,9.66,11.66,8,0.40,11.63,0.192,41.5,1.53,1.126,1.00,RIGHT,420,734,429,727,-1.23,52.67,0.0,1.519,0.732,1.383,0.868
2026-07-18 09:56:50,FOLLOW_TRACK,37.9009603333,-97.6641803333,9.878519620983608,-0.02931388556418867,330.29316,1.3,1.519667576,9.90,11.90,9,0.40,11.86,0.361,42.0,1.52,1.126,1.00,RIGHT,420,734,429,727,-1.23,3.80,0.0,1.519,0.732,1.385,0.866
2026-07-18 09:56:50,FOLLOW_TRACK,37.9009621667,-97.6641825,10.082017127996213,-0.21987612612774865,338.84996,1.3,1.348357724,10.09,12.09,9,0.41,12.06,0.561,38.8,1.65,1.126,1.00,RIGHT,420,734,429,727,-1.23,1.85,0.0,1.519,0.732,1.364,0.887
2026-07-18 09:56:50,FOLLOW_TRACK,37.9009641667,-97.664184,10.304006339712517,-0.3518017947578806,346.72908,12.2,1.272220012,10.31,12.31,9,0.42,12.27,0.703,34.8,1.85,1.056,1.00,RIGHT,420,757,429,727,-1.23,1.82,0.0,1.426,0.686,1.256,0.856
2026-07-18 09:56:50,FOLLOW_TRACK,37.9009665,-97.664185,10.562990052309676,-0.4397522287070586,354.58272,12.2,1.39928768,10.56,12.56,9,0.48,12.52,0.802,30.5,2.13,1.056,1.06,RIGHT,420,746,429,735,-1.18,2.06,0.0,1.404,0.708,1.230,0.882
2026-07-18 09:56:51,FOLLOW_TRACK,37.900969,-97.664186,10.840476567044215,-0.5277026571179521,2.86664,12.2,1.395686572,10.84,12.84,9,0.54,12.79,0.903,25.8,2.55,1.056,1.27,RIGHT,427,717,429,745,-1.14,2.08,0.0,1.346,0.766,1.201,0.911
2026-07-18 09:56:51,FOLLOW_TRACK,37.9009715,-97.6641865,11.11796307696691,-0.5716778581498599,11.6438,12.2,1.397744348,11.13,13.13,10,0.60,13.08,0.956,19.2,3.47,1.056,1.73,RIGHT,465,679,428,735,-1.18,1.74,0.0,1.269,0.843,1.163,0.949
2026-07-18 09:56:51,FOLLOW_TRACK,37.900974,-97.6641863333,11.395449585582059,-0.5570165015973292,20.86487,44.2,1.444558752,11.41,13.41,10,0.72,13.31,0.948,12.7,5.24,1.049,2.62,RIGHT,505,646,437,708,-1.36,1.78,0.0,1.189,0.909,1.119,0.979
2026-07-18 09:56:51,FOLLOW_TRACK,37.9009765,-97.6641853333,11.672936088802631,-0.46906604821769415,30.92971,44.2,1.434269872,11.69,13.69,10,0.91,13.52,0.867,5.9,11.19,1.049,5.60,RIGHT,543,608,466,673,-1.79,1.61,0.0,1.115,0.983,1.082,1.016
2026-07-18 09:56:51,FOLLOW_TRACK,37.9009791667,-97.6641845,11.968925394388926,-0.3957769378316861,40.29936,44.2,1.4563909640000001,11.99,13.99,10,1.12,13.73,0.800,0.4,inf,1.049,inf,STRAIGHT,575,575,503,640,-2.70,1.76,0.0,1.049,1.049,1.049,1.049
2026-07-18 09:56:52,FOLLOW_TRACK,37.9009811667,-97.6641826667,12.190914595730188,-0.23453740668551812,45.31468,44.2,1.50989314,12.21,14.21,10,1.28,13.89,0.644,-3.7,17.66,1.049,8.83,LEFT,596,555,544,599,-6.73,3.78,0.0,1.007,1.091,1.028,1.070
2026-07-18 09:56:52,FOLLOW_TRACK,37.9009833333,-97.6641808333,12.431395500826971,-0.07328908837683212,49.87621,44.2,1.35813216,12.36,14.36,11,1.38,14.00,0.520,-7.0,8.73,1.049,4.37,LEFT,618,533,571,574,-123.08,3.42,0.0,0.965,1.133,1.007,1.091
2026-07-18 09:56:52,FOLLOW_TRACK,37.900985,-97.6641788333,12.616390207799569,0.10261176059686446,54.85441,59.7,1.32983774,12.58,14.58,11,1.56,14.12,0.387,-10.8,5.58,1.049,2.79,LEFT,641,510,593,553,9.22,2.89,0.0,0.917,1.181,0.983,1.115
2026-07-18 09:56:52,FOLLOW_TRACK,37.9009868333,-97.6641766667,12.81987662026995,0.29316514102893027,58.54823,59.7,1.496517596,12.82,14.82,11,1.76,14.24,0.244,-12.6,4.70,1.049,2.35,LEFT,654,497,616,530,4.29,4.65,0.0,0.893,1.205,0.971,1.127
2026-07-18 09:56:52,FOLLOW_TRACK,37.9009881667,-97.6641738333,12.967876836980015,0.542363855971479,58.69758,59.7,1.4486743039999999,13.02,15.02,11,1.93,14.34,0.031,-13.3,4.25,1.049,2.12,LEFT,662,489,635,514,3.04,111.84,0.0,0.876,1.222,0.963,1.135
