timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,lookahead_east,lookahead_north,cross_track_error,alpha_deg,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed
2026-07-18 11:32:37,FOLLOW_TRACK,37.9008876667,-97.6640651667,1.8129254456332562,10.099650707706415,237.24314,248.6,1.226434496,33.96,35.96,29,7.51,1.19,1.186,19.2,4.05,1.028,2.03,RIGHT,497,675,449,719,-1.34,1.76,0.0,1.206,0.851,1.117,0.939
2026-07-18 11:32:37,FOLLOW_TRACK,37.9008863333,-97.6640673333,1.6649250105106808,9.909097246660696,246.59644,248.6,1.155955668,34.18,36.18,29,7.30,1.11,1.088,11.3,6.78,1.028,3.39,RIGHT,533,639,471,696,-1.61,1.38,0.0,1.134,0.922,1.081,0.975
2026-07-18 11:32:37,FOLLOW_TRACK,37.900885,-97.6640696667,1.516935662877726,9.703873628850728,256.37012,248.6,1.202770072,34.26,36.26,29,7.23,1.08,0.988,3.6,20.18,1.028,10.09,RIGHT,568,604,500,668,-2.15,1.42,0.0,1.064,0.992,1.046,1.010
2026-07-18 11:32:37,FOLLOW_TRACK,37.9008846667,-97.6640726667,1.479940854252434,9.440022043110327,262.43442,248.6,1.397229904,34.26,36.26,29,7.23,1.08,0.821,-2.7,23.59,1.028,11.79,LEFT,601,571,534,632,-3.69,2.67,0.0,0.998,1.059,1.013,1.043
2026-07-18 11:32:38,FOLLOW_TRACK,37.900884,-97.6640751667,1.4059405027390368,9.22014576736385,269.78788,248.6,1.1816778680000002,34.47,36.47,30,7.04,1.00,0.740,-10.2,6.25,1.028,3.13,LEFT,644,528,569,597,-12.92,1.95,0.0,0.913,1.143,0.970,1.086
2026-07-18 11:32:38,FOLLOW_TRACK,37.9008838333,-97.6640781667,1.387437409369137,8.956294156682992,274.31958,264.7,1.251127808,34.68,36.68,30,6.83,0.97,0.589,-15.5,4.06,0.977,2.03,LEFT,696,527,602,569,10.91,2.94,0.0,0.809,1.145,0.893,1.061
2026-07-18 11:32:38,FOLLOW_TRACK,37.9008838333,-97.664081,1.3874371409753155,8.707103879420702,277.58454,264.7,1.319034416,34.88,36.88,30,6.63,0.95,0.433,-19.5,3.17,0.977,1.59,LEFT,719,504,653,541,3.14,5.09,0.0,0.761,1.193,0.869,1.085
2026-07-18 11:32:38,FOLLOW_TRACK,37.9008841667,-97.6640836667,1.4244424966250449,8.472566125434533,279.83802,264.7,1.132805688,35.04,37.04,30,6.47,0.93,0.257,-23.6,2.57,0.977,1.28,LEFT,745,478,690,523,2.07,5.10,0.0,0.710,1.243,0.844,1.110
2026-07-18 11:32:38,FOLLOW_TRACK,37.9008846667,-97.6640863333,1.4799395587059383,8.23803714775565,279.36298,264.7,1.2151167280000001,35.18,37.18,30,6.33,0.92,0.066,-25.7,2.30,0.977,1.15,LEFT,760,463,720,501,1.56,29.58,0.0,0.679,1.275,0.828,1.126
2026-07-18 11:32:39,FOLLOW_TRACK,37.9008846667,-97.664089,1.4799393269607648,8.003499434642237,278.74926,264.7,1.168816768,35.37,37.37,30,6.15,0.90,0.081,-26.0,2.22,0.977,1.11,LEFT,766,457,744,481,1.30,22.91,0.0,0.669,1.285,0.823,1.131
2026-07-18 11:32:39,FOLLOW_TRACK,37.9008853333,-97.6640918333,1.553928089033634,7.754309090341171,274.7402,264.7,1.266046684,35.60,37.60,31,5.91,0.88,0.251,-24.8,2.33,0.977,1.17,LEFT,758,465,755,469,1.19,3.36,0.0,0.684,1.270,0.830,1.123
2026-07-18 11:32:39,FOLLOW_TRACK,37.9008853333,-97.6640943333,1.5539278842266218,7.5344327344415545,270.73728,269.1,1.101939048,35.80,37.80,31,5.71,0.87,0.331,-21.3,2.68,1.011,1.34,LEFT,727,462,756,467,1.18,3.18,0.0,0.747,1.275,0.879,1.143
2026-07-18 11:32:39,FOLLOW_TRACK,37.9008855,-97.664097,1.5724304717274324,7.2998950071372395,266.13522,269.1,1.215631172,36.01,38.01,31,5.50,0.86,0.434,-17.6,3.20,1.011,1.60,LEFT,705,484,744,466,1.25,3.03,0.0,0.790,1.232,0.901,1.121
2026-07-18 11:32:39,FOLLOW_TRACK,37.9008858333,-97.6640996667,1.6094247682900604,7.065357263766979,260.36912,269.1,1.23209338,36.22,38.22,31,5.29,0.86,0.554,-13.3,4.19,1.011,2.10,LEFT,679,510,724,474,1.40,2.47,0.0,0.842,1.180,0.927,1.095
2026-07-18 11:32:40,FOLLOW_TRACK,37.9008856667,-97.6641025,1.590932855915688,6.816167009648894,253.31072,269.1,1.202255628,36.63,38.63,32,4.88,0.85,0.623,-4.1,14.44,1.011,7.22,LEFT,619,570,700,485,1.65,2.07,0.0,0.962,1.060,0.986,1.035
2026-07-18 11:32:40,FOLLOW_TRACK,37.900885,-97.6641051667,1.516932563416608,6.581629358181724,247.89498,269.1,1.224891164,36.87,38.87,32,4.64,0.85,0.571,3.2,18.46,1.011,9.23,RIGHT,575,614,672,515,2.26,2.48,0.0,1.049,0.973,1.030,0.992
2026-07-18 11:32:40,FOLLOW_TRACK,37.9008845,-97.6641078333,1.4614350767431479,6.347100483884438,241.59932,268.0,1.159042332,37.11,39.11,32,4.40,0.84,0.538,10.8,5.46,1.011,2.73,RIGHT,530,659,617,571,7.70,2.18,0.0,1.141,0.881,1.076,0.946
2026-07-18 11:32:40,FOLLOW_TRACK,37.9008835,-97.6641098333,1.3504403415196227,6.171199479753671,235.9506,268.0,1.073130184,37.30,39.30,32,4.21,0.84,0.443,19.3,3.06,1.011,1.53,RIGHT,479,710,574,614,-8.85,2.07,0.0,1.243,0.779,1.127,0.895
2026-07-18 11:32:40,FOLLOW_TRACK,37.9008821667,-97.6641121667,1.2024510866781362,5.965975787791677,230.1011,268.0,1.189908972,37.52,39.52,32,4.00,0.83,0.315,29.2,2.06,1.011,1.03,RIGHT,423,766,528,663,-2.62,2.33,0.0,1.355,0.667,1.183,0.839
2026-07-18 11:32:41,FOLLOW_TRACK,37.9008806667,-97.664114,1.0359590686829705,5.804736168276756,227.5502,268.0,1.206885624,37.69,39.69,32,3.82,0.82,0.164,36.3,1.68,1.011,1.00,RIGHT,420,771,476,716,-1.47,5.59,0.0,1.365,0.657,1.221,0.801
2026-07-18 11:32:41,FOLLOW_TRACK,37.9008791667,-97.664116,0.8694670432237148,5.628835185896325,225.63888,268.0,1.196596744,37.88,39.88,33,3.63,0.82,0.003,42.8,1.47,1.011,1.00,RIGHT,420,771,438,753,-1.12,6.74,0.0,1.365,0.657,1.252,0.770
2026-07-18 11:32:41,FOLLOW_TRACK,37.9008775,-97.6641178333,0.6844722309633866,5.46759556727105,226.15042,270.0,1.22437672,38.05,40.05,33,3.47,0.81,0.180,47.6,1.36,0.825,1.00,RIGHT,543,832,432,765,-1.05,27.93,0.0,1.114,0.536,1.038,0.613
2026-07-18 11:32:41,FOLLOW_TRACK,37.9008761667,-97.6641198333,0.5364830135137357,5.291694558575912,226.83544,270.0,1.17807676,38.23,40.23,33,3.29,0.81,0.325,51.0,1.30,0.825,1.00,RIGHT,543,832,446,782,-1.01,19.70,0.0,1.114,0.536,1.047,0.603
2026-07-18 11:32:41,FOLLOW_TRACK,37.9008745,-97.6641216667,0.3514882086117927,5.130446129872547,229.66532,270.0,1.19351008,38.39,40.39,33,3.12,0.81,0.507,53.3,1.28,0.825,1.00,RIGHT,543,832,510,822,-0.97,4.84,0.0,1.114,0.536,1.050,0.600
2026-07-18 11:32:42,FOLLOW_TRACK,37.900873,-97.6641238333,0.18499618940134346,4.939892557609618,235.85,270.0,1.280451116,38.58,40.58,33,2.93,0.81,0.671,51.5,1.35,0.825,1.00,RIGHT,543,832,535,826,-1.01,2.61,0.0,1.114,0.536,1.040,0.610
2026-07-18 11:32:42,FOLLOW_TRACK,37.9008713333,-97.6641256667,1.3920628542620827e-06,4.778644113127445,239.33402,270.0,1.251127808,38.75,40.70,33,2.81,0.81,0.853,53.2,1.33,0.825,1.00,RIGHT,543,832,535,827,-1.00,3.73,0.0,1.114,0.536,1.043,0.608
2026-07-18 11:32:42,FOLLOW_TRACK,37.9008701667,-97.6641276667,-0.12948501153540307,4.602743068169384,243.99134,270.0,1.057696864,38.95,40.70,34,2.81,0.81,0.979,53.8,1.25,0.825,1.00,RIGHT,543,832,535,827,-1.00,2.85,0.0,1.114,0.536,1.056,0.595
2026-07-18 11:32:42,FOLLOW_TRACK,37.9008691667,-97.6641295,-0.24047970202074187,4.4415033655465805,248.28832,270.0,0.915195876,39.11,40.70,34,2.81,0.81,1.084,54.7,1.19,0.825,1.00,RIGHT,543,832,535,826,-1.01,2.19,0.0,1.114,0.536,1.068,0.582
2026-07-18 11:32:42,FOLLOW_TRACK,37.9008688333,-97.6641315,-0.2774853954399149,4.26560226203773,252.83162,270.0,0.92857142,39.29,40.70,34,2.81,0.81,1.115,54.1,1.12,0.825,1.00,RIGHT,543,832,535,827,-1.00,2.41,0.0,1.114,0.536,1.083,0.567
2026-07-18 11:32:43,FOLLOW_TRACK,37.900868,-97.6641338333,-0.36997730114553695,4.060387261069292,257.27642,270.0,1.1461812320000002,39.50,40.70,34,2.81,0.81,1.200,56.3,1.03,0.825,1.00,RIGHT,543,832,535,827,-1.00,2.90,0.0,1.114,0.536,1.105,0.546
2026-07-18 11:32:43,FOLLOW_TRACK,37.9008675,-97.664136,-0.4254746941897396,3.8698248019139796,261.91272,270.0,1.1662445479999999,39.69,40.70,34,2.81,0.81,1.249,57.7,0.96,0.825,1.00,RIGHT,543,832,535,826,-1.01,2.98,0.0,1.114,0.536,1.125,0.525
2026-07-18 11:32:43,FOLLOW_TRACK,37.900867,-97.6641385,-0.4809720963836833,3.649948416518817,269.82502,270.0,1.066956856,39.91,40.70,34,2.81,0.81,1.297,57.3,0.92,0.825,1.00,RIGHT,543,832,535,826,-1.01,1.47,0.0,1.114,0.536,1.141,0.510
2026-07-18 11:32:43,FOLLOW_TRACK,37.900867,-97.6641406667,-0.4809721790915435,3.459385928638776,275.92034,270.0,0.995963584,40.05,40.70,35,2.81,0.81,1.295,57.6,0.86,0.825,1.00,RIGHT,543,832,535,827,-1.00,1.99,0.0,1.114,0.536,1.162,0.488
