timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT,gary_along_to_next_m,target_advance_reason
2026-09-06 10:00:02,FOLLOW_TRACK,37.900865,-97.6641995,-3.6258270438289757,-2.2720533736157926,54.71619,2.5,0.8498614879999999,0.00,0.00,0,4.279,0.00,0.00,4.279,-22.6,32.1,14.0,5.56,0.750,inf,STRAIGHT,762,762,772,756,25.13,2.37,0.0,0.750,0.750,0.750,0.750,2394,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=2.67 > |w|=2.09),-2.110,-52.2,2.5,1.00,0.0000,0.0000,0,0,0,2.67,-2.09,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.572,0.333,0,-52.2,1.647,2.671,-2.085,-3.722,NONE
2026-09-06 10:00:02,FOLLOW_TRACK,37.9008661667,-97.6641983333,-3.4963296700900197,-2.1694414145605903,49.38934,2.5,0.767550448,0.00,0.00,0,4.115,0.00,0.00,4.115,-17.6,31.8,-8.5,6.82,0.750,inf,STRAIGHT,762,762,771,755,25.18,1.64,0.0,0.750,0.750,0.750,0.750,2594,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=2.76 > |w|=1.70),-2.014,-46.9,2.5,1.00,0.0000,0.0000,0,0,0,2.76,-1.70,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.408,0.333,0,-46.9,1.242,2.759,-1.702,-3.588,NONE
2026-09-06 10:00:03,FOLLOW_TRACK,37.900867,-97.664197,-3.4038378997318337,-2.0521769018654887,44.36983,2.5,0.6301939000000001,0.00,0.00,0,3.975,0.00,0.00,3.975,-13.3,31.1,5.6,8.65,0.750,inf,STRAIGHT,762,762,771,755,25.18,1.45,0.0,0.750,0.750,0.750,0.750,2794,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=2.85 > |w|=1.37),-1.900,-41.8,2.5,1.00,0.0000,0.0000,0,0,0,2.85,-1.37,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.270,0.333,0,-41.8,0.913,2.849,-1.369,-3.491,NONE
2026-09-06 10:00:03,FOLLOW_TRACK,37.900868,-97.6641956667,-3.292843325744274,-1.9349123885187833,39.81611,2.5,0.827225952,0.00,0.00,0,3.819,0.00,0.00,3.819,-9.4,30.4,2.8,11.72,0.750,inf,STRAIGHT,762,762,771,755,25.18,2.03,0.0,0.750,0.750,0.750,0.750,2988,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=2.95 > |w|=1.03),-1.788,-37.3,2.5,1.00,0.0000,0.0000,0,0,0,2.95,-1.03,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.117,0.333,0,-37.3,0.622,2.951,-1.027,-3.375,NONE
2026-09-06 10:00:03,FOLLOW_TRACK,37.9008686667,-97.664194,-3.2188432586413525,-1.7883251688206883,35.96014,2.5,0.8169370720000001,0.00,0.00,0,3.682,0.00,0.00,3.682,-6.9,29.1,27.6,15.32,0.750,inf,STRAIGHT,762,762,771,755,25.18,2.39,0.0,0.750,0.750,0.750,0.750,3185,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=2.99 > |w|=0.80),-1.645,-33.4,2.5,1.00,0.0000,0.0000,0,0,0,2.99,-0.80,0,GARY_STRAIGHT,,,0.0000,inf,0,1,3.983,0.333,0,-33.4,0.443,2.985,-0.803,-3.294,NONE
2026-09-06 10:00:03,FOLLOW_TRACK,37.9008695,-97.664193,-3.1263514763514357,-1.700374586943442,31.62678,2.5,0.598298372,0.00,0.00,0,3.559,0.00,0.00,3.559,-3.1,28.5,6.8,33.06,0.750,inf,STRAIGHT,762,762,771,755,25.18,1.63,0.0,0.750,0.750,0.750,0.750,3394,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.21 > |w|=0.39),-1.561,-29.1,2.5,1.00,0.0000,0.0000,0,0,0,3.21,-0.39,0,GARY_STRAIGHT,,,0.0000,inf,0,1,3.861,0.333,0,-29.1,0.192,3.210,-0.394,-3.198,NONE
2026-09-06 10:00:03,FOLLOW_TRACK,37.9008705,-97.6641916667,-3.0153568976751526,-1.5831100835272889,26.05552,2.5,0.736169364,0.00,0.00,0,3.406,0.00,0.00,3.406,1.6,27.7,27.0,inf,0.426,0.85,RIGHT,876,1100,771,755,25.18,1.51,0.0,0.601,0.251,0.426,0.426,3594,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.41/4, toward the arrow",-1.449,-23.5,2.5,1.00,1.1745,1.1745,0,0,0,3.63,0.24,0,GARY_FALLBACK_DC4,,,1.1745,0.85,0,1,3.710,0.333,0,-23.5,0.098,3.629,0.245,-3.082,NONE
2026-09-06 10:00:04,FOLLOW_TRACK,37.9008718333,-97.6641906667,-2.8673678116250807,-1.4951594950470666,17.88806,2.5,0.8802136840000001,0.00,0.00,0,3.234,0.00,0.00,3.234,9.7,27.5,24.4,9.64,0.404,0.81,RIGHT,893,1100,786,775,35.51,1.20,0.0,0.579,0.229,0.419,0.390,3788,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.23/4, toward the arrow",-1.368,-15.4,2.5,1.00,1.2369,1.2369,0,0,0,5.16,2.05,0,GARY_FALLBACK_DC4,,,1.2369,0.81,0,1,3.539,0.333,0,-15.4,0.542,5.161,2.046,-2.930,NONE
2026-09-06 10:00:04,FOLLOW_TRACK,37.9008728333,-97.6641896667,-2.756373225970138,-1.4072089182422645,17.52344,2.5,0.6883260720000001,0.00,0.00,0,3.095,0.00,0.00,3.095,9.5,27.0,12.9,9.35,0.387,0.77,RIGHT,906,1100,857,870,-25.57,21.81,0.0,0.562,0.212,0.401,0.372,3987,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.09/4, toward the arrow",-1.285,-15.0,2.5,1.00,1.2925,1.2925,0,0,0,4.96,1.98,0,GARY_FALLBACK_DC4,,,1.2925,0.77,0,1,3.401,0.333,0,-15.0,0.512,4.963,1.978,-2.816,NONE
2026-09-06 10:00:04,FOLLOW_TRACK,37.9008738333,-97.6641888333,-2.6453786365141707,-1.3339109063287842,11.45411,2.5,0.621962796,0.00,0.00,0,2.963,0.00,0.00,2.963,15.3,26.8,24.9,5.61,0.370,0.74,RIGHT,919,1100,886,971,-3.38,1.16,0.0,0.545,0.195,0.393,0.347,4185,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.96/4, toward the arrow",-1.216,-8.9,2.5,1.00,1.3501,1.3501,0,0,0,7.83,5.04,0,GARY_FALLBACK_DC4,,,1.3501,0.74,0,1,3.269,0.333,0,-8.9,0.782,7.833,5.036,-2.701,NONE
2026-09-06 10:00:04,FOLLOW_TRACK,37.900875,-97.6641881667,-2.515881243365124,-1.2752830443427061,8.02578,2.5,0.703244948,0.00,0.00,0,2.821,0.00,0.00,2.821,18.9,26.9,23.5,4.36,0.353,0.71,RIGHT,933,1100,902,1063,-1.55,2.40,0.0,0.528,0.178,0.381,0.324,4393,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.82/4, toward the arrow",-1.163,-5.5,2.5,1.00,1.4181,1.4181,0,0,0,12.13,9.50,0,GARY_FALLBACK_DC4,,,1.4181,0.71,0,1,3.127,0.333,0,-5.5,0.912,12.128,9.502,-2.570,NONE
2026-09-06 10:00:04,FOLLOW_TRACK,37.9008756667,-97.6641878333,-2.441881147011002,-1.2459603188311275,7.89983,2.5,0.460941824,0.00,0.00,0,2.741,0.00,0.00,2.741,19.1,27.0,,4.18,0.343,0.69,RIGHT,940,1100,915,1094,-1.31,43.68,0.0,0.518,0.168,0.371,0.314,4597,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.74/4, toward the arrow",-1.137,-5.4,2.5,1.00,1.4591,1.4591,0,0,0,12.13,9.59,0,GARY_FALLBACK_DC4,,,1.4591,0.69,0,1,3.048,0.333,0,-5.4,0.899,12.133,9.585,-2.494,NONE
2026-09-06 10:00:05,FOLLOW_TRACK,37.9008763333,-97.6641871667,-2.3678921547210487,-1.1873324689081706,11.14347,2.5,0.28242975600000003,0.00,0.00,0,2.649,0.00,0.00,2.649,15.5,26.6,,4.96,0.331,0.66,RIGHT,949,1100,928,1094,-1.38,0.99,0.0,0.506,0.156,0.354,0.308,4796,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.65/4, toward the arrow",-1.082,-8.6,2.5,1.00,1.5101,1.5101,0,0,0,7.22,4.72,0,GARY_FALLBACK_DC4,,,1.5101,0.66,0,1,2.956,0.333,0,-8.6,0.707,7.217,4.718,-2.418,NONE
2026-09-06 10:00:05,FOLLOW_TRACK,37.9008768333,-97.664187,-2.3123948553018683,-1.1726711032299664,12.03234,2.5,0.27368420800000004,0.00,0.00,0,2.593,0.00,0.00,2.593,14.9,26.9,,5.06,0.324,0.65,RIGHT,955,1100,937,1094,-1.44,3.54,0.0,0.499,0.149,0.347,0.302,4997,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.59/4, toward the arrow",-1.070,-9.5,2.5,1.00,1.5428,1.5428,0,0,0,6.47,4.02,0,GARY_FALLBACK_DC4,,,1.5428,0.65,0,1,2.900,0.333,0,-9.5,0.665,6.474,4.024,-2.362,NONE
2026-09-06 10:00:05,FOLLOW_TRACK,37.9008771667,-97.6641866667,-2.2753892595523633,-1.143357179308826,12.13675,2.5,0.20423426800000002,0.00,0.00,0,2.546,0.00,0.00,2.546,14.5,26.7,,5.07,0.318,0.64,RIGHT,959,1100,943,1095,-1.47,22.40,0.0,0.493,0.143,0.340,0.296,5197,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.55/4, toward the arrow",-1.042,-9.6,2.5,1.00,1.5708,1.5708,0,0,0,6.24,3.83,0,GARY_FALLBACK_DC4,,,1.5708,0.64,0,1,2.854,0.333,0,-9.6,0.639,6.239,3.828,-2.323,NONE
2026-09-06 10:00:05,FOLLOW_TRACK,37.9008776667,-97.6641866667,-2.2198919585795127,-1.1433571715079371,11.07977,2.5,0.220182032,0.00,0.00,0,2.497,0.00,0.00,2.497,16.2,27.3,,4.48,0.312,0.62,RIGHT,964,1100,947,1095,-1.50,2.42,0.0,0.487,0.137,0.336,0.288,5398,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.50/4, toward the arrow",-1.045,-8.6,2.5,1.00,1.6019,1.6019,0,0,0,7.02,4.67,0,GARY_FALLBACK_DC4,,,1.6019,0.62,0,1,2.803,0.333,0,-8.6,0.695,7.019,4.673,-2.268,NONE
2026-09-06 10:00:05,FOLLOW_TRACK,37.900878,-97.6641863333,-2.1828974613003935,-1.114034452429072,11.42594,2.5,0.2057776,0.00,0.00,0,2.451,0.00,0.00,2.451,15.6,27.0,,4.55,0.306,0.61,RIGHT,968,1100,952,1095,-1.54,6.58,0.0,0.481,0.131,0.330,0.283,5594,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.45/4, toward the arrow",-1.017,-8.9,2.5,1.00,1.6322,1.6322,0,0,0,6.57,4.26,0,GARY_FALLBACK_DC4,,,1.6322,0.61,0,1,2.757,0.333,0,-8.9,0.660,6.570,4.261,-2.230,NONE
2026-09-06 10:00:06,FOLLOW_TRACK,37.9008781667,-97.6641861667,-2.1643946645733414,-1.0993818881994353,11.24397,2.5,0.186228728,0.00,0.00,0,2.428,0.00,0.00,2.428,15.7,26.9,,4.49,0.303,0.61,RIGHT,970,1100,957,1095,-1.58,12.37,0.0,0.478,0.128,0.327,0.280,5804,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.43/4, toward the arrow",-1.003,-8.7,2.5,1.00,1.6477,1.6477,0,0,0,6.61,4.33,0,GARY_FALLBACK_DC4,,,1.6477,0.61,0,1,2.735,0.333,0,-8.7,0.656,6.614,4.327,-2.211,NONE
2026-09-06 10:00:06,FOLLOW_TRACK,37.9008785,-97.6641861667,-2.12740016389501,-1.0993818832511133,10.90792,2.5,0.175939848,0.00,0.00,0,2.395,0.00,0.00,2.395,16.4,27.3,,4.24,0.299,0.60,RIGHT,974,1100,959,1094,-1.62,5.74,0.0,0.474,0.124,0.324,0.275,5994,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.39/4, toward the arrow",-1.005,-8.4,2.5,1.00,1.6704,1.6704,0,0,0,6.89,4.64,0,GARY_FALLBACK_DC4,,,1.6704,0.60,0,1,2.701,0.333,0,-8.4,0.677,6.889,4.641,-2.174,NONE
2026-09-06 10:00:06,FOLLOW_TRACK,37.9008788333,-97.664186,-2.0904056644761475,-1.0847205219430196,10.48898,2.5,0.177997624,0.00,0.00,0,2.355,0.00,0.00,2.355,16.9,27.4,,4.04,0.294,0.59,RIGHT,977,1100,963,1095,-1.64,4.81,0.0,0.469,0.119,0.320,0.269,6193,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.36/4, toward the arrow",-0.992,-8.0,2.5,1.00,1.6985,1.6985,0,0,0,7.15,4.95,0,GARY_FALLBACK_DC4,,,1.6985,0.59,0,1,2.661,0.333,0,-8.0,0.686,7.154,4.949,-2.136,NONE
2026-09-06 10:00:06,FOLLOW_TRACK,37.900879,-97.6641858333,-2.0719028653934095,-1.0700591621538043,9.0587,2.5,0.175939848,0.00,0.00,0,2.332,0.00,0.00,2.332,18.3,27.3,,3.72,0.291,0.58,RIGHT,980,1100,965,1095,-1.66,1.45,0.0,0.466,0.116,0.319,0.264,6397,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.33/4, toward the arrow",-0.978,-6.5,2.5,1.00,1.7153,1.7153,0,0,0,8.59,6.42,0,GARY_FALLBACK_DC4,,,1.7153,0.58,0,1,2.638,0.333,0,-6.5,0.730,8.589,6.416,-2.117,NONE
2026-09-06 10:00:06,FOLLOW_TRACK,37.9008793333,-97.6641856667,-2.034908367056964,-1.0554065968756228,9.49438,2.5,0.17439651600000003,0.00,0.00,0,2.292,0.00,0.00,2.292,17.9,27.4,,3.73,0.287,0.57,RIGHT,983,1100,969,1094,-1.72,4.60,0.0,0.462,0.112,0.313,0.260,6600,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.29/4, toward the arrow",-0.965,-7.0,2.5,1.00,1.7450,1.7450,0,0,0,7.95,5.81,0,GARY_FALLBACK_DC4,,,1.7450,0.57,0,1,2.598,0.333,0,-7.0,0.705,7.947,5.809,-2.079,NONE
2026-09-06 10:00:07,FOLLOW_TRACK,37.9008795,-97.6641853333,-2.0164055706874455,-1.0260838799013445,10.98196,2.5,0.17285318400000002,0.00,0.00,0,2.262,0.00,0.00,2.262,16.0,27.0,,4.11,0.283,0.57,RIGHT,986,1100,972,1095,-1.74,1.45,0.0,0.458,0.108,0.307,0.259,6816,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.26/4, toward the arrow",-0.936,-8.5,2.5,1.00,1.7680,1.7680,0,0,0,6.36,4.24,0,GARY_FALLBACK_DC4,,,1.7680,0.57,0,1,2.570,0.333,0,-8.5,0.623,6.364,4.235,-2.060,NONE
2026-09-06 10:00:07,FOLLOW_TRACK,37.9008798333,-97.6641851667,-1.9794110717267765,-1.0114313140551179,11.71803,2.5,0.176968736,0.00,0.00,0,2.223,0.00,0.00,2.223,15.3,27.1,,4.20,0.278,0.56,RIGHT,990,1100,974,1095,-1.76,2.51,0.0,0.453,0.103,0.301,0.255,7020,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.22/4, toward the arrow",-0.923,-9.2,2.5,1.00,1.7995,1.7995,0,0,0,5.78,3.68,0,GARY_FALLBACK_DC4,,,1.7995,0.56,0,1,2.530,0.333,0,-9.2,0.588,5.777,3.681,-2.022,NONE
2026-09-06 10:00:07,FOLLOW_TRACK,37.9008801667,-97.664185,-1.9424054736139815,-0.9967699533747166,13.31944,2.5,0.20320538000000002,0.00,0.00,0,2.183,0.00,0.00,2.183,13.8,27.2,,4.56,0.273,0.55,RIGHT,994,1100,978,1095,-1.81,1.44,0.0,0.448,0.098,0.294,0.252,7196,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.18/4, toward the arrow",-0.910,-10.8,2.5,1.00,1.8321,1.8321,0,0,0,4.86,2.79,0,GARY_FALLBACK_DC4,,,1.8321,0.55,0,1,2.490,0.333,0,-10.8,0.522,4.859,2.789,-1.984,NONE
2026-09-06 10:00:07,FOLLOW_TRACK,37.9008805,-97.6641848333,-1.9054109752783683,-0.9821085918358722,13.40207,2.5,0.189829836,0.00,0.00,0,2.144,0.00,0.00,2.144,13.9,27.3,,4.47,0.268,0.54,RIGHT,998,1100,982,1094,-1.88,26.32,0.0,0.443,0.093,0.289,0.247,7397,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.14/4, toward the arrow",-0.897,-10.9,2.5,1.00,1.8660,1.8660,0,0,0,4.75,2.72,0,GARY_FALLBACK_DC4,,,1.8660,0.54,0,1,2.450,0.333,0,-10.9,0.514,4.754,2.721,-1.947,NONE
2026-09-06 10:00:07,FOLLOW_TRACK,37.9008808333,-97.6641846667,-1.8684164761276798,-0.9674560262292284,12.87608,2.5,0.177997624,0.00,0.00,0,2.104,0.00,0.00,2.104,14.5,27.4,,4.20,0.263,0.53,RIGHT,1002,1100,987,1095,-1.93,4.10,0.0,0.438,0.088,0.285,0.241,7607,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.10/4, toward the arrow",-0.884,-10.4,2.5,1.00,1.9011,1.9011,0,0,0,4.92,2.93,0,GARY_FALLBACK_DC4,,,1.9011,0.53,0,1,2.411,0.333,0,-10.4,0.527,4.920,2.931,-1.909,NONE
2026-09-06 10:00:08,FOLLOW_TRACK,37.900881,-97.6641846667,-1.8499136749464085,-0.9674560240777454,12.58789,2.5,0.16153541600000001,0.00,0.00,0,2.088,0.00,0.00,2.088,15.0,27.6,,4.03,0.261,0.52,RIGHT,1003,1100,991,1095,-1.99,6.53,0.0,0.436,0.086,0.284,0.238,7810,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.09/4, toward the arrow",-0.885,-10.1,2.5,1.00,1.9161,1.9161,0,0,0,5.06,3.10,0,GARY_FALLBACK_DC4,,,1.9161,0.52,0,1,2.394,0.333,0,-10.1,0.541,5.064,3.095,-1.891,NONE
