timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,target_rel_east,target_rel_north,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT,gary_along_to_next_m,target_advance_reason
2026-09-13 11:27:23,FOLLOW_TRACK,37.9008711667,-97.6641855,-2.9413568837890627,-1.0407453546268732,73.89424,2.5,0.009259992,0.00,0.00,0.000,0.000,0,3.120,0.00,0.00,3.120,-54.4,19.5,,1.92,0.669,1.34,LEFT,959,689,1111,1105,,inf,0.0,0.494,0.844,0.547,0.791,324,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.96/tan(71.4/2) = 1.34m, turning -71.4deg into the Target Vector (w=-2.68, not used)",-0.910,-71.4,2.5,1.00,-0.7476,-0.7476,0,0,0,0.96,-2.68,0,GARY_LH_ARC,-0.7476,1.34,-0.7476,1.34,0,1,3.440,0.333,0,-71.4,2.537,0.961,-2.677,-2.984,NONE
2026-09-13 11:27:23,FOLLOW_TRACK,37.9008711667,-97.6641855,-2.9413568837890627,-1.0407453546268732,73.9734,2.5,0.015947764,0.00,0.00,0.000,0.000,0,3.120,0.00,0.00,3.120,-54.5,19.5,,1.92,0.668,1.34,LEFT,960,690,1091,1086,,inf,0.0,0.493,0.843,0.546,0.789,521,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.96/tan(71.5/2) = 1.34m, turning -71.5deg into the Target Vector (w=-2.68, not used)",-0.910,-71.5,2.5,1.00,-0.7491,-0.7491,0,0,0,0.96,-2.68,0,GARY_LH_ARC,-0.7491,1.34,-0.7491,1.34,0,1,3.440,0.333,0,-71.5,2.540,0.960,-2.679,-2.984,NONE
2026-09-13 11:27:23,FOLLOW_TRACK,37.9008711667,-97.6641855,-2.9413568837890627,-1.0407453546268732,73.97961,2.5,0.003601108,0.00,0.00,0.000,0.000,0,3.120,0.00,0.00,3.120,-54.5,19.5,,1.92,0.667,1.33,LEFT,960,690,999,986,18.63,inf,0.0,0.492,0.842,0.546,0.789,722,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.96/tan(71.5/2) = 1.33m, turning -71.5deg into the Target Vector (w=-2.68, not used)",-0.910,-71.5,2.5,1.00,-0.7492,-0.7492,0,0,0,0.96,-2.68,0,GARY_LH_ARC,-0.7492,1.33,-0.7492,1.33,0,1,3.440,0.333,0,-71.5,2.540,0.960,-2.679,-2.984,NONE
2026-09-13 11:27:23,FOLLOW_TRACK,37.9008711667,-97.6641855,-2.9413568837890627,-1.0407453546268732,73.90326,2.5,0.011832212,0.00,0.00,0.000,0.000,0,3.120,0.00,0.00,3.120,-54.4,19.5,,1.92,0.669,1.34,LEFT,959,690,973,888,3.36,inf,0.0,0.494,0.844,0.547,0.791,915,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.96/tan(71.4/2) = 1.34m, turning -71.4deg into the Target Vector (w=-2.68, not used)",-0.910,-71.4,2.5,1.00,-0.7478,-0.7478,0,0,0,0.96,-2.68,0,GARY_LH_ARC,-0.7478,1.34,-0.7478,1.34,0,1,3.440,0.333,0,-71.4,2.537,0.961,-2.678,-2.984,NONE
2026-09-13 11:27:24,FOLLOW_TRACK,37.9008713333,-97.664185,-2.9228651872187816,-0.9967700725326983,73.31083,2.5,0.245904232,0.00,0.00,0.000,0.000,0,3.088,0.00,0.00,3.088,-54.5,18.8,,1.90,0.646,1.29,LEFT,976,707,968,779,1.72,5.31,0.0,0.471,0.821,0.527,0.765,1138,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.92/tan(70.8/2) = 1.29m, turning -70.8deg into the Target Vector (w=-2.66, not used)",-0.867,-70.8,2.5,1.00,-0.7737,-0.7737,0,0,0,0.92,-2.66,0,GARY_LH_ARC,-0.7737,1.29,-0.7737,1.29,0,1,3.409,0.333,0,-70.8,2.513,0.918,-2.662,-2.964,NONE
2026-09-13 11:27:24,FOLLOW_TRACK,37.9008711667,-97.6641836667,-2.9413569022002233,-0.8795055942499701,73.37091,2.5,0.553541744,0.00,0.00,0.000,0.000,0,3.070,0.00,0.00,3.070,-56.7,16.6,29.0,1.84,0.558,1.12,LEFT,1044,775,974,722,1.36,87.42,0.0,0.383,0.733,0.451,0.664,1305,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.79/tan(70.8/2) = 1.12m, turning -70.8deg into the Target Vector (w=-2.72, not used)",-0.749,-70.8,2.5,1.00,-0.8968,-0.8968,0,0,0,0.79,-2.72,0,GARY_LH_ARC,-0.8968,1.12,-0.8968,1.12,0,1,3.394,0.333,0,-70.8,2.567,0.793,-2.717,-2.977,NONE
2026-09-13 11:27:24,FOLLOW_TRACK,37.9008713333,-97.6641821667,-2.9228652139571545,-0.7475797530019098,71.54332,2.5,0.604986144,0.00,0.00,0.000,0.000,0,3.017,0.00,0.00,3.017,-57.2,14.3,8.0,1.79,0.500,0.96,LEFT,1094,814,991,729,1.28,3.84,0.0,0.318,0.682,0.402,0.598,1505,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.66/tan(69.0/2) = 0.96m, turning -69.0deg into the Target Vector (w=-2.72, not used)",-0.618,-69.0,2.5,1.00,-1.0383,-1.0383,0,0,0,0.66,-2.72,0,GARY_LH_ARC,-1.0383,0.96,-1.0383,0.96,0,1,3.344,0.333,0,-69.0,2.536,0.662,-2.716,-2.953,NONE
2026-09-13 11:27:24,FOLLOW_TRACK,37.9008715,-97.6641806667,-2.904362425395458,-0.6156539136771664,69.51879,2.5,0.63276612,0.00,0.00,0.000,0.000,0,2.969,0.00,0.00,2.969,-57.6,12.0,9.4,1.76,0.500,0.80,LEFT,1100,786,1049,777,1.09,3.64,0.0,0.281,0.719,0.401,0.599,1708,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.53/tan(67.0/2) = 0.80m, turning -67.0deg into the Target Vector (w=-2.72, not used)",-0.487,-67.0,2.5,1.00,-1.2502,-1.2502,0,0,0,0.53,-2.72,0,GARY_LH_ARC,-1.2502,0.80,-1.2502,0.80,0,1,3.298,0.333,0,-67.0,2.505,0.529,-2.722,-2.929,NONE
2026-09-13 11:27:24,FOLLOW_TRACK,37.9008718333,-97.6641791667,-2.8673679340140716,-0.48372807262928985,65.74004,2.5,0.726909372,0.00,0.00,0.000,0.000,0,2.908,0.00,0.00,2.908,-56.2,9.6,6.5,1.75,0.500,0.65,LEFT,1100,747,1086,792,0.95,2.21,0.0,0.231,0.769,0.400,0.600,1908,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.40/tan(63.2/2) = 0.65m, turning -63.2deg into the Target Vector (w=-2.71, not used)",-0.357,-63.2,2.5,1.00,-1.5384,-1.5384,0,0,0,0.40,-2.71,0,GARY_LH_ARC,-1.5384,0.65,-1.5384,0.65,0,1,3.239,0.333,0,-63.2,2.415,0.400,-2.706,-2.886,NONE
2026-09-13 11:27:25,FOLLOW_TRACK,37.9008725,-97.6641776667,-2.7933678400056583,-0.35180223233729924,64.16213,2.5,0.706331612,0.00,0.00,0.000,0.000,0,2.815,0.00,0.00,2.815,-57.0,7.2,-7.2,1.68,0.500,0.44,LEFT,1100,645,1091,772,0.89,5.39,0.0,0.098,0.902,0.396,0.604,2119,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 0.26/tan(61.6/2) = 0.44m, turning -61.6deg into the Target Vector (w=-2.68, not used)",-0.229,-61.6,2.5,1.00,-2.2967,-2.2967,0,0,0,0.26,-2.68,0,GARY_LH_ARC,-2.2967,0.44,-2.2967,0.44,0,1,3.148,0.333,0,-61.6,2.361,0.260,-2.683,-2.806,NONE
