timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,target_rel_east,target_rel_north,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT,gary_along_to_next_m,target_advance_reason,actuator_lag_counts,actuator_lag_speed_limited,actuator_lag_speed_before,actuator_lag_speed_after,gary_straight_heading_limited,gary_straight_heading_speed_before,gary_straight_heading_speed_after
2026-09-13 13:25:42,FOLLOW_TRACK,37.9008855,-97.664201,-1.3504376716081423,-2.4039785573616523,15.34244,360.0,0.006687772,0.00,2.00,0.015,2.000,0,2.757,0.01,2.00,2.757,20.5,35.8,,5.90,0.000,5.90,RIGHT,1100,1100,1096,1097,,inf,0.0,0.000,0.000,0.000,0.000,2287,pure_pursuit,TANGENT_ARC,,-2.419,20.5,360.0,1.00,0.1694,0.1694,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1694,5.90,0,1,,,0,20.5,,,,,NONE,676,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:42,FOLLOW_TRACK,37.9008853333,-97.664201,-1.3689404715866986,-2.4039785627436454,15.36785,360.0,0.0061733280000000005,0.00,2.00,0.015,2.000,0,2.766,0.01,2.00,2.766,20.3,35.7,,5.97,0.000,5.97,RIGHT,1100,1100,1096,1098,,inf,0.0,0.000,0.000,0.000,0.000,2470,pure_pursuit,TANGENT_ARC,,-2.419,20.3,360.0,1.00,0.1674,0.1674,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1674,5.97,0,1,,,0,20.3,,,,,NONE,676,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:42,FOLLOW_TRACK,37.9008853333,-97.664201,-1.3689404715866986,-2.4039785627436454,15.42209,360.0,0.004629996,0.00,2.00,0.015,2.000,0,2.766,0.01,2.00,2.766,20.3,35.7,,5.99,0.000,5.99,RIGHT,1100,1100,1095,1097,,inf,0.0,0.000,0.000,0.000,0.000,2663,pure_pursuit,TANGENT_ARC,,-2.419,20.3,360.0,1.00,0.1670,0.1670,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1670,5.99,0,1,,,0,20.3,,,,,NONE,675,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:42,FOLLOW_TRACK,37.9008853333,-97.6642011667,-1.3689404667631015,-2.4186399178872793,15.44893,360.0,0.004115552,0.00,2.00,0.015,2.000,0,2.779,0.01,2.00,2.779,20.4,35.8,,5.96,0.000,5.96,RIGHT,1100,1100,1096,1097,,inf,0.0,0.000,0.000,0.000,0.000,2882,pure_pursuit,TANGENT_ARC,,-2.433,20.4,360.0,1.00,0.1677,0.1677,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1677,5.96,0,1,,,0,20.4,,,,,NONE,676,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:42,FOLLOW_TRACK,37.9008853333,-97.6642011667,-1.3689404667631015,-2.4186399178872793,15.47556,360.0,0.0030866640000000002,0.00,2.00,0.015,2.000,0,2.779,0.01,2.00,2.779,20.4,35.8,,5.97,0.000,5.97,RIGHT,1100,1100,1095,1098,,inf,0.0,0.000,0.000,0.000,0.000,3055,pure_pursuit,TANGENT_ARC,,-2.433,20.4,360.0,1.00,0.1675,0.1675,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1675,5.97,0,1,,,0,20.4,,,,,NONE,675,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:43,FOLLOW_TRACK,37.9008853333,-97.6642011667,-1.3689404667631015,-2.4186399178872793,15.48647,360.0,0.008231104,0.00,2.00,0.015,2.000,0,2.779,0.01,2.00,2.779,20.4,35.8,,5.97,0.000,5.97,RIGHT,1100,1100,1095,1098,,inf,0.0,0.000,0.000,0.000,0.000,3274,pure_pursuit,TANGENT_ARC,,-2.433,20.4,360.0,1.00,0.1674,0.1674,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1674,5.97,0,1,,,0,20.4,,,,,NONE,675,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:43,FOLLOW_TRACK,37.9008853333,-97.6642011667,-1.3689404667631015,-2.4186399178872793,15.47144,360.0,0.00514444,0.00,2.00,0.015,2.000,0,2.779,0.01,2.00,2.779,20.4,35.8,,5.97,0.000,5.97,RIGHT,1100,1100,1095,1098,,inf,0.0,0.000,0.000,0.000,0.000,3466,pure_pursuit,TANGENT_ARC,,-2.433,20.4,360.0,1.00,0.1675,0.1675,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1675,5.97,0,1,,,0,20.4,,,,,NONE,675,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:43,FOLLOW_TRACK,37.9008853333,-97.6642011667,-1.3689404667631015,-2.4186399178872793,15.46819,360.0,0.004629996,0.00,2.00,0.015,2.000,0,2.779,0.01,2.00,2.779,20.4,35.8,,5.97,0.000,5.97,RIGHT,1100,1100,1096,1097,,inf,0.0,0.000,0.000,0.000,0.000,3673,pure_pursuit,TANGENT_ARC,,-2.433,20.4,360.0,1.00,0.1676,0.1676,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1676,5.97,0,1,,,0,20.4,,,,,NONE,676,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:43,FOLLOW_TRACK,37.9008853333,-97.6642013333,-1.3689404628308797,-2.4332924780217158,15.44668,360.0,0.008231104,0.00,2.00,0.015,2.000,0,2.792,0.01,2.00,2.792,20.6,36.0,,5.93,0.000,5.93,RIGHT,1100,1100,1095,1098,,inf,0.0,0.000,0.000,0.000,0.000,3863,pure_pursuit,TANGENT_ARC,,-2.448,20.6,360.0,1.00,0.1687,0.1687,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1687,5.93,0,1,,,0,20.6,,,,,NONE,675,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:43,FOLLOW_TRACK,37.9008853333,-97.6642013333,-1.3689404628308797,-2.4332924780217158,15.46455,360.0,0.00257222,0.00,2.00,0.015,2.000,0,2.792,0.01,2.00,2.792,20.5,36.0,,5.93,0.000,5.93,RIGHT,1100,1100,1095,1098,,inf,0.0,0.000,0.000,0.000,0.000,4069,pure_pursuit,TANGENT_ARC,,-2.448,20.5,360.0,1.00,0.1685,0.1685,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1685,5.93,0,1,,,0,20.5,,,,,NONE,675,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:44,FOLLOW_TRACK,37.9008851667,-97.6642013333,-1.3874321639190068,-2.4332924835610674,15.48591,360.0,0.003601108,0.00,2.00,0.015,2.000,0,2.801,0.01,2.00,2.801,20.4,35.9,,6.00,0.000,6.00,RIGHT,1100,1100,1096,1098,,inf,0.0,0.000,0.000,0.000,0.000,4283,pure_pursuit,TANGENT_ARC,,-2.448,20.4,360.0,1.00,0.1666,0.1666,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1666,6.00,0,1,,,0,20.4,,,,,NONE,676,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:44,FOLLOW_TRACK,37.9008851667,-97.6642013333,-1.3874321639190068,-2.4332924835610674,15.4416,360.0,0.00514444,0.00,2.00,0.015,2.000,0,2.801,0.01,2.00,2.801,20.4,35.9,,5.99,0.000,5.99,RIGHT,1100,1100,1096,1098,,inf,0.0,0.000,0.000,0.000,0.000,4473,pure_pursuit,TANGENT_ARC,,-2.448,20.4,360.0,1.00,0.1669,0.1669,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1669,5.99,0,1,,,0,20.4,,,,,NONE,676,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:44,FOLLOW_TRACK,37.9008851667,-97.6642013333,-1.3874321639190068,-2.4332924835610674,15.42559,360.0,0.00257222,0.00,2.00,0.015,2.000,0,2.801,0.01,2.00,2.801,20.4,35.9,,5.99,0.000,5.99,RIGHT,1100,1100,1095,1098,,inf,0.0,0.000,0.000,0.000,0.000,4685,pure_pursuit,TANGENT_ARC,,-2.448,20.4,360.0,1.00,0.1671,0.1671,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1671,5.99,0,1,,,0,20.4,,,,,NONE,675,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:44,FOLLOW_TRACK,37.9008851667,-97.6642016667,-1.3874321555011846,-2.462615194753675,15.41223,360.0,0.00514444,0.00,2.00,0.015,2.000,0,2.827,0.01,2.00,2.827,20.8,36.2,,5.92,0.000,5.92,RIGHT,1100,1100,1096,1098,,inf,0.0,0.000,0.000,0.000,0.000,4886,pure_pursuit,TANGENT_ARC,,-2.477,20.8,360.0,1.00,0.1690,0.1690,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1690,5.92,0,1,,,0,20.8,,,,,NONE,676,1,1.256,0.000,0,1.256,1.256
2026-09-13 13:25:44,FOLLOW_TRACK,37.9008851667,-97.6642016667,-1.3874321555011846,-2.462615194753675,15.41327,360.0,0.000514444,0.00,2.00,0.015,2.000,0,2.827,0.01,2.00,2.827,20.8,36.2,,5.92,0.000,5.92,RIGHT,1100,1100,1095,1098,,inf,0.0,0.000,0.000,0.000,0.000,5076,pure_pursuit,TANGENT_ARC,,-2.477,20.8,360.0,1.00,0.1690,0.1690,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.1690,5.92,0,1,,,0,20.8,,,,,NONE,675,1,1.256,0.000,0,1.256,1.256
