timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited
2026-08-23 11:33:17,FOLLOW_ACQUIRE,37.9008558333,-97.664194,-1.7204162320803933,-1.231308084855117,32.71312,3.8,0.7505737960000001,0.00,0.00,0,2.116,0.00,0.00,2.116,2.9,35.6,17.5,21.07,0.756,21.07,RIGHT,747,767,767,750,23.88,3.47,0.0,0.769,0.743,0.769,0.743,3695,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:17,FOLLOW_ACQUIRE,37.900857,-97.6641931667,-1.5909188408437027,-1.1580188507739149,27.34046,3.8,0.804075972,0.00,0.00,0,1.968,0.00,0.00,1.968,8.7,36.1,1.2,6.50,0.756,6.50,RIGHT,726,788,763,749,29.12,1.42,0.0,0.797,0.715,0.797,0.715,3861,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:18,FOLLOW_ACQUIRE,37.9008581667,-97.6641918333,-1.4614214552703026,-1.0407455354371609,24.43189,3.8,0.7577760120000001,0.00,0.00,0,1.794,0.00,0.00,1.794,11.0,35.5,21.1,4.69,0.756,4.69,RIGHT,713,800,744,769,-16.29,3.24,0.0,0.812,0.700,0.812,0.700,4078,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:18,FOLLOW_ACQUIRE,37.9008593333,-97.6641908333,-1.3319351639453443,-0.9527949463732822,22.33015,3.8,0.703759392,0.00,0.00,0,1.638,0.00,0.00,1.638,13.2,35.6,7.1,3.57,0.756,3.57,RIGHT,700,814,730,782,-7.84,3.44,0.0,0.830,0.682,0.830,0.682,4258,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:18,FOLLOW_ACQUIRE,37.9008605,-97.6641901667,-1.2024377698213882,-0.8941670788043239,18.79717,3.8,0.803047084,0.00,0.00,0,1.498,0.00,0.00,1.498,17.8,36.6,6.8,2.45,0.756,2.45,RIGHT,674,840,717,803,-4.71,2.69,0.0,0.864,0.648,0.864,0.648,4465,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:18,FOLLOW_ACQUIRE,37.9008616667,-97.6641891667,-1.0729403766645014,-0.8062164949391859,16.40195,3.8,0.801503752,0.00,0.00,0,1.342,0.00,0.00,1.342,20.5,36.9,16.2,1.91,0.756,1.91,RIGHT,651,863,698,814,-3.51,3.75,0.0,0.894,0.618,0.894,0.618,4660,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:18,FOLLOW_ACQUIRE,37.9008633333,-97.6641886667,-0.8879567773242271,-0.7622411923757323,12.45273,3.8,0.847289268,0.00,0.00,0,1.170,0.00,0.00,1.170,28.2,40.6,3.1,1.24,0.756,1.24,RIGHT,593,921,673,840,-2.44,2.48,0.0,0.970,0.542,0.970,0.542,4862,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:19,FOLLOW_ACQUIRE,37.9008648333,-97.6641881667,-0.7214648800439284,-0.7182658931371065,9.713,3.8,0.873525912,0.00,0.00,0,1.018,0.00,0.00,1.018,35.2,44.9,6.9,0.88,0.756,1.00,RIGHT,553,960,641,876,-1.73,3.75,0.0,1.021,0.491,1.055,0.457,5067,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:19,FOLLOW_ACQUIRE,37.9008663333,-97.664188,-0.5549729779780822,-0.7036045197910854,7.44799,3.8,0.824653732,0.00,0.00,0,0.896,0.00,0.00,0.896,44.3,51.7,-2.4,0.64,0.756,1.00,RIGHT,553,960,594,921,-1.24,4.03,0.0,1.021,0.491,1.168,0.344,5259,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:19,FOLLOW_ACQUIRE,37.9008676667,-97.6641873333,-0.4069727818113874,-0.6449678668429276,9.0626,3.8,0.827740396,0.00,0.00,0,0.763,0.00,0.00,0.763,48.7,57.7,9.3,0.51,0.756,1.00,RIGHT,553,960,570,952,-1.06,5.79,0.0,1.021,0.491,1.277,0.235,5456,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:19,FOLLOW_ACQUIRE,37.9008691667,-97.6641871667,-0.24048088030581577,-0.6303152901743512,9.15861,3.8,0.93114364,0.00,0.00,0,0.675,0.00,0.00,0.675,60.0,69.1,-4.1,0.39,0.756,1.00,RIGHT,553,960,564,953,-1.04,110.71,0.0,1.021,0.491,1.435,0.077,5656,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:19,FOLLOW_ACQUIRE,37.900871,-97.6641868333,-0.03699447922819361,-0.6009925565765372,10.30884,3.8,0.927542532,0.00,0.00,0,0.602,0.00,0.00,0.602,76.2,86.5,-0.6,0.31,0.756,1.00,RIGHT,553,960,563,953,-1.04,9.57,0.0,1.021,0.491,1.610,-0.097,5864,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:20,FOLLOW_ACQUIRE,37.9008726667,-97.6641863333,0.14800022012785263,-0.5570172652726072,12.56573,3.8,0.855005928,0.00,0.00,0,0.576,0.00,0.00,0.566,92.3,104.9,3.4,0.29,0.756,1.00,RIGHT,553,960,563,954,-1.04,4.55,0.0,1.021,0.491,1.674,-0.162,6074,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:20,FOLLOW_ACQUIRE,37.9008745,-97.6641858333,0.3514866199310551,-0.5130419736253853,17.70118,3.8,0.966125832,0.00,0.00,0,0.622,0.00,0.00,0.535,106.7,124.4,-9.9,0.31,0.756,1.00,RIGHT,553,960,562,953,-1.04,2.00,0.0,1.021,0.491,1.607,-0.095,6257,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:20,FOLLOW_ACQUIRE,37.900876,-97.6641851667,0.5179785195400846,-0.4544141241464285,21.37022,3.8,0.868895916,0.00,0.00,0,0.689,0.00,0.00,0.488,117.4,138.7,-7.8,0.34,0.756,1.00,RIGHT,553,960,563,954,-1.04,2.66,0.0,1.021,0.491,1.524,-0.012,6454,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:20,FOLLOW_ACQUIRE,37.9008776667,-97.6641843333,0.7029732183515434,-0.3811161247462417,24.75085,3.8,0.929085864,0.00,0.00,1,0.800,0.00,0.00,0.427,126.8,151.5,0.6,0.40,0.756,1.00,RIGHT,553,960,562,953,-1.04,3.19,0.0,1.021,0.491,1.418,0.094,6658,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:20,FOLLOW_ACQUIRE,37.9008793333,-97.6641836667,0.8879568194708112,-0.3224882798315818,28.55272,3.8,1.019113564,0.00,0.00,1,0.945,0.00,0.00,0.382,131.5,160.0,-13.3,0.47,0.756,1.00,RIGHT,553,960,562,953,-1.04,3.20,0.0,1.021,0.491,1.316,0.196,6864,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:21,FOLLOW_ACQUIRE,37.9008811667,-97.664183,1.091454319989274,-0.26385164096319524,31.77095,3.8,1.057696864,0.00,0.00,1,1.123,0.00,0.00,0.339,134.6,166.4,-5.9,0.56,0.756,1.00,RIGHT,553,960,562,953,-1.04,3.75,0.0,1.021,0.491,1.227,0.285,7065,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:21,FOLLOW_ACQUIRE,37.9008828333,-97.6641816667,1.276437920868555,-0.1465871741293668,35.8286,3.8,1.0947368320000002,0.00,0.00,1,1.285,0.00,0.00,0.235,137.6,173.4,-4.7,0.64,0.756,1.00,RIGHT,553,960,563,954,-1.04,3.00,0.0,1.021,0.491,1.168,0.344,7259,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:21,FOLLOW_ACQUIRE,37.9008841667,-97.6641803333,1.4244381217171846,-0.02931391585674926,40.06249,3.8,0.960466948,0.00,0.00,1,1.425,0.00,0.00,0.129,138.8,178.8,-1.4,0.71,0.756,1.00,RIGHT,553,960,563,954,-1.04,2.59,0.0,1.021,0.491,1.128,0.385,7459,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:21,FOLLOW_ACQUIRE,37.9008853333,-97.664179,1.5539244244418544,0.08795054295118002,42.97663,3.8,0.88998812,0.00,0.00,1,1.556,0.00,0.00,0.022,140.3,183.2,0.8,0.78,0.756,1.00,RIGHT,553,960,563,954,-1.04,3.45,0.0,1.021,0.491,1.096,0.416,7655,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:21,FOLLOW_ACQUIRE,37.9008866667,-97.6641773333,1.7019246304367737,0.23453770761025403,48.84261,3.8,0.9774436,0.00,0.00,1,1.718,0.00,0.00,0.113,139.0,187.8,-6.5,0.86,0.756,1.00,RIGHT,553,960,562,954,-1.04,1.96,0.0,1.021,0.491,1.064,0.448,7859,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:22,FOLLOW_ACQUIRE,37.9008876667,-97.664176,1.8129192359022985,0.35180215893984257,52.94056,3.8,0.834942612,0.00,0.00,1,1.847,0.00,0.00,0.222,138.0,191.0,-7.4,0.92,0.756,1.00,RIGHT,553,960,562,953,-1.04,2.54,0.0,1.021,0.491,1.043,0.469,8076,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:22,FOLLOW_ACQUIRE,37.9008886667,-97.6641743333,1.923913845048263,0.4983893167680969,57.97089,3.8,0.875583688,0.00,0.00,2,1.987,0.00,0.00,0.361,136.6,194.5,-7.2,0.99,0.756,1.00,RIGHT,553,960,563,954,-1.04,1.79,0.0,1.021,0.491,1.022,0.490,8256,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:22,FOLLOW_ACQUIRE,37.9008898333,-97.6641725,2.053400159399854,0.6596290284982446,59.51801,3.8,1.0422635439999999,0.00,0.00,2,2.157,0.00,0.00,0.514,138.3,197.8,-7.8,1.08,0.756,1.00,RIGHT,553,960,563,954,-1.04,7.69,0.0,1.021,0.491,1.001,0.511,8456,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:22,FOLLOW_ACQUIRE,37.9008906667,-97.6641703333,2.1459030776085966,0.850191446936981,63.17115,3.8,1.069014632,0.00,0.00,2,2.308,0.00,0.00,0.698,138.4,201.6,-1.1,1.15,0.756,1.00,RIGHT,553,960,562,953,-1.04,3.43,0.0,1.021,0.491,0.985,0.527,8661,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:22,FOLLOW_ACQUIRE,37.9008915,-97.6641683333,2.2383948999972114,1.026092508206895,66.48406,3.8,0.9722991599999999,0.00,0.00,2,2.462,0.00,0.00,0.868,138.1,204.6,2.3,1.23,0.756,1.00,RIGHT,553,960,562,953,-1.04,3.46,0.0,1.021,0.491,0.971,0.541,8864,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:23,FOLLOW_ACQUIRE,37.9008921667,-97.6641663333,2.3123950239846116,1.2019935672256876,68.68183,3.8,0.945548072,0.00,0.00,2,2.606,0.00,0.00,1.038,138.8,207.5,-4.3,1.30,0.756,1.00,RIGHT,553,960,562,953,-1.04,4.98,0.0,1.021,0.491,0.959,0.553,9068,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:23,FOLLOW_ACQUIRE,37.9008925,-97.664164,2.3493895584852242,1.4072085436915696,72.97082,3.8,0.9748713800000001,0.00,0.00,2,2.739,0.00,0.00,1.241,137.9,210.9,9.9,1.37,0.756,1.00,RIGHT,553,960,562,954,-1.04,2.46,0.0,1.021,0.491,0.949,0.563,9258,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:23,FOLLOW_ACQUIRE,37.9008933333,-97.6641621667,2.441881388595441,1.5684482397895845,77.04059,3.8,0.9373169680000001,0.00,0.00,2,2.902,0.00,0.00,1.396,135.7,212.7,-21.3,1.45,0.756,1.00,RIGHT,553,960,562,954,-1.04,2.69,0.0,1.021,0.491,0.938,0.574,9461,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:23,FOLLOW_ACQUIRE,37.9008936667,-97.6641598333,2.478887031487168,1.7736720041315976,78.72122,3.8,1.0041946880000001,0.00,0.00,2,3.048,0.00,0.00,1.598,136.9,215.6,5.5,1.52,0.756,1.00,RIGHT,553,960,563,953,-1.04,6.68,0.0,1.021,0.491,0.930,0.582,9655,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:23,FOLLOW_ACQUIRE,37.9008945,-97.6641581667,2.5713788667640043,1.9202503403290925,82.45731,3.8,0.824139288,0.00,0.00,2,3.209,0.00,0.00,1.739,134.3,216.8,-20.9,1.60,0.756,1.00,RIGHT,553,960,562,953,-1.04,2.57,0.0,1.021,0.491,0.921,0.591,9858,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:24,FOLLOW_ACQUIRE,37.9008943333,-97.6641561667,2.552876109993429,2.0961514088618625,88.10852,3.8,0.8812425720000001,0.00,0.00,2,3.303,0.00,0.00,1.915,131.3,219.4,2.4,1.65,0.756,1.00,RIGHT,553,960,562,954,-1.04,1.95,0.0,1.021,0.491,0.916,0.596,10079,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:24,FOLLOW_ACQUIRE,37.9008946667,-97.664154,2.5898817599026818,2.286713816019372,90.27702,3.8,1.0088246840000001,0.00,0.00,2,3.455,0.00,0.00,2.103,131.2,221.4,-11.9,1.73,0.756,1.00,RIGHT,553,960,562,954,-1.04,4.79,0.0,1.021,0.491,0.909,0.603,10256,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:24,FOLLOW_ACQUIRE,37.9008953333,-97.6641516667,2.6638708216487554,2.4919287684321807,90.60976,3.8,1.097309052,0.00,0.00,2,3.648,0.00,0.00,2.303,132.5,223.1,-18.0,1.82,0.756,1.00,RIGHT,553,960,563,954,-1.04,38.93,0.0,1.021,0.491,0.901,0.611,10463,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 11:33:24,FOLLOW_ACQUIRE,37.9008948333,-97.6641493333,2.6083735867951585,2.69715255333771,96.4039,3.8,0.961495836,0.00,0.00,2,3.752,0.00,0.00,2.512,129.6,226.0,7.9,1.88,0.756,1.00,RIGHT,553,960,562,954,-1.04,1.86,0.0,1.021,0.491,0.897,0.615,10660,tangent_pose,,,,,,,,,0,0,0,,,0
