timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT
2026-08-30 12:47:23,FOLLOW_TRACK,37.9008708333,-97.6641995,-2.9783622354071064,-2.272053194360448,34.89563,2.5,0.6481994400000001,0.00,0.00,0,3.746,0.00,0.00,3.746,2.4,37.3,13.0,43.95,0.750,0.94,RIGHT,546,977,579,945,-1.10,48.03,0.0,1.030,0.470,0.756,0.744,2263,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.75/4, toward the arrow",-2.139,-32.4,2.5,1.00,1.0678,1.0678,0,0,0,3.99,0.30,0,GARY_FALLBACK_DC4,,,1.0678,0.94,0,1,4.024,0.333,0,-32.4,0.160,3.994,0.298
2026-08-30 12:47:23,FOLLOW_TRACK,37.9008725,-97.6641985,-2.7933675569495637,-2.184102586153411,34.39083,2.5,0.8925603400000001,0.00,0.00,0,3.546,0.00,0.00,3.546,3.6,38.0,-1.7,28.00,0.750,0.89,RIGHT,534,989,563,968,-0.99,19.08,0.0,1.046,0.454,0.759,0.741,2450,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.55/4, toward the arrow",-2.059,-31.9,2.5,1.00,1.1281,1.1281,0,0,0,3.90,0.43,0,GARY_FALLBACK_DC4,,,1.1281,0.89,0,1,3.822,0.333,0,-31.9,0.225,3.900,0.425
2026-08-30 12:47:24,FOLLOW_TRACK,37.900874,-97.6641971667,-2.6268756843586267,-2.0668380657245646,35.51851,2.5,0.96972694,0.00,0.00,0,3.342,0.00,0.00,3.342,2.7,38.2,0.8,35.78,0.750,0.84,RIGHT,520,1003,551,978,-0.94,10.19,0.0,1.064,0.436,0.757,0.743,2657,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.34/4, toward the arrow",-1.949,-33.0,2.5,1.00,1.1967,1.1967,0,0,0,3.58,0.29,0,GARY_FALLBACK_DC4,,,1.1967,0.84,0,1,3.618,0.333,0,-33.0,0.156,3.579,0.287
2026-08-30 12:47:24,FOLLOW_TRACK,37.9008756667,-97.6641958333,-2.4418810099481005,-1.9495647499363233,38.64909,2.5,1.06232686,0.00,0.00,0,3.125,0.00,0.00,3.125,-0.0,38.6,-7.5,inf,0.750,inf,STRAIGHT,762,762,538,989,-0.89,3.68,0.0,0.750,0.750,0.750,0.750,2846,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.12 > |w|=0.00),-1.840,-36.1,2.5,1.00,0.0000,0.0000,0,0,0,3.12,-0.00,0,GARY_STRAIGHT,,,0.0000,inf,0,1,3.400,0.333,0,-36.1,0.002,3.121,-0.004
2026-08-30 12:47:24,FOLLOW_TRACK,37.900877,-97.6641941667,-2.2938919407736966,-1.8029863238261747,42.27455,2.5,1.063870192,0.00,0.00,0,2.918,0.00,0.00,2.918,-4.1,38.2,-1.7,20.37,0.750,inf,STRAIGHT,762,762,553,973,-0.96,3.53,0.0,0.750,0.750,0.750,0.750,3060,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=2.66 > |w|=0.33),-1.700,-39.8,2.5,1.00,0.0000,0.0000,0,0,0,2.66,-0.33,0,GARY_STRAIGHT,,,0.0000,inf,0,1,3.194,0.333,0,-39.8,0.209,2.659,-0.327
2026-08-30 12:47:24,FOLLOW_TRACK,37.9008781667,-97.664193,-2.164394561734597,-1.7003743875871153,47.35964,2.5,0.877641464,0.00,0.00,0,2.752,0.00,0.00,2.752,-9.2,38.2,-15.3,8.60,0.750,inf,STRAIGHT,762,762,641,870,-1.78,1.97,0.0,0.750,0.750,0.750,0.750,3256,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=2.27 > |w|=0.62),-1.604,-44.8,2.5,1.00,0.0000,0.0000,0,0,0,2.27,-0.62,0,GARY_STRAIGHT,,,0.0000,inf,0,1,3.030,0.333,0,-44.8,0.440,2.274,-0.625
2026-08-30 12:47:24,FOLLOW_TRACK,37.9008791667,-97.6641913333,-2.0533999888588936,-1.5537871831926489,54.32978,2.5,0.914166988,0.00,0.00,0,2.575,0.00,0.00,2.575,-17.2,37.1,-3.6,4.35,0.750,inf,STRAIGHT,762,762,725,782,-7.18,1.54,0.0,0.750,0.750,0.750,0.750,3460,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=1.86 > |w|=0.97),-1.462,-51.8,2.5,1.00,0.0000,0.0000,0,0,0,1.86,-0.97,0,GARY_STRAIGHT,,,0.0000,inf,0,1,2.856,0.333,0,-51.8,0.762,1.860,-0.970
2026-08-30 12:47:25,FOLLOW_TRACK,37.90088,-97.6641893333,-1.9609082182264872,-1.3778860684577063,57.89577,2.5,1.107083488,0.00,0.00,0,2.397,0.00,0.00,2.397,-22.8,35.1,2.4,3.09,0.750,inf,STRAIGHT,762,762,753,769,-25.26,3.56,0.0,0.750,0.750,0.750,0.750,3659,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=1.57 > |w|=1.13),-1.290,-55.4,2.5,1.00,0.0000,0.0000,0,0,0,1.57,-1.13,0,GARY_STRAIGHT,,,0.0000,inf,0,1,2.683,0.333,0,-55.4,0.929,1.568,-1.129
2026-08-30 12:47:25,FOLLOW_TRACK,37.9008813333,-97.6641875,-1.8129191406963976,-1.2166463055115955,61.28929,2.5,1.043292432,0.00,0.00,0,2.183,0.00,0.00,2.183,-27.4,33.9,-17.5,2.37,0.750,inf,STRAIGHT,762,762,753,767,-28.92,3.41,0.0,0.750,0.750,0.750,0.750,3855,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=1.33 > |w|=1.18),-1.136,-58.8,2.5,1.00,0.0000,0.0000,0,0,0,1.33,-1.18,0,GARY_STRAIGHT,,,0.0000,inf,0,1,2.474,0.333,0,-58.8,1.006,1.328,-1.176
2026-08-30 12:47:25,FOLLOW_TRACK,37.9008818333,-97.6641858333,-1.7574218612450074,-1.0700591210760293,60.96266,2.5,0.766007116,0.00,0.00,0,2.058,0.00,0.00,2.058,-29.6,31.3,22.7,2.08,0.750,2.08,LEFT,859,664,753,767,-28.92,28.02,0.0,0.624,0.876,0.624,0.876,4063,gary_arrows,TANGENT_ARC,step 9: DTR = s/tan(|IA|/2) = 1.16/tan(58.4/2),-0.992,-58.4,2.5,1.00,-0.4806,-0.4806,0,0,0,1.16,-1.19,0,GARY_ARC,0.4806,2.08,-0.4806,2.08,0,1,2.355,0.333,0,-58.4,1.017,1.164,-1.194
2026-08-30 12:47:25,FOLLOW_TRACK,37.9008823333,-97.6641838333,-1.70192458080555,-0.8941580222047865,66.8545,2.5,0.9748713800000001,0.00,0.00,0,1.923,0.00,0.00,1.923,-39.1,27.7,-5.9,1.52,0.750,1.44,LEFT,901,622,778,747,13.01,1.93,0.0,0.568,0.932,0.578,0.922,4266,gary_arrows,TANGENT_ARC,step 9: DTR = s/tan(|IA|/2) = 0.91/tan(64.3/2),-0.818,-64.3,2.5,1.00,-0.6926,-0.6926,0,0,0,0.91,-1.35,0,GARY_ARC,0.6926,1.44,-0.6926,1.44,0,1,2.229,0.333,0,-64.3,1.213,0.908,-1.346
2026-08-30 12:47:25,FOLLOW_TRACK,37.900883,-97.6641816667,-1.62792449822657,-0.703604363461114,68.57447,2.5,0.993905808,0.00,0.00,0,1.773,0.00,0.00,1.773,-45.2,23.4,-0.9,1.25,0.750,1.06,LEFT,952,572,852,668,2.20,6.91,0.0,0.503,0.997,0.540,0.960,4476,gary_arrows,TANGENT_ARC,step 9: DTR = s/tan(|IA|/2) = 0.69/tan(66.1/2),-0.631,-66.1,2.5,1.00,-0.9411,-0.9411,0,0,0,0.69,-1.38,0,GARY_ARC,0.9411,1.06,-0.9411,1.06,0,1,2.088,0.333,0,-66.1,1.258,0.691,-1.377
2026-08-30 12:47:26,FOLLOW_TRACK,37.9008835,-97.6641793333,-1.5724272124260286,-0.49838055684857124,66.72191,2.5,1.0494657600000001,0.00,0.00,0,1.650,0.00,0.00,1.650,-49.1,17.6,8.5,1.09,0.750,0.76,LEFT,1028,496,905,618,1.41,6.35,0.0,0.404,1.096,0.509,0.991,4672,gary_arrows,TANGENT_ARC,step 9: DTR = s/tan(|IA|/2) = 0.48/tan(64.2/2),-0.429,-64.2,2.5,1.00,-1.3173,-1.3173,0,0,0,0.48,-1.39,0,GARY_ARC,1.3173,0.76,-1.3173,0.76,0,1,1.973,0.333,0,-64.2,1.247,0.476,-1.386
2026-08-30 12:47:26,FOLLOW_TRACK,37.9008835,-97.6641771667,-1.5724272215601935,-0.3078269074621692,61.59099,2.5,1.039691324,0.00,0.00,0,1.602,0.00,0.00,1.602,-50.5,11.1,21.6,1.04,0.750,0.49,LEFT,1100,420,960,569,1.03,2.26,0.0,0.215,1.285,0.497,1.003,4868,gary_arrows,TANGENT_ARC,step 9: DTR = s/tan(|IA|/2) = 0.28/tan(59.1/2),-0.238,-59.1,2.5,1.00,-2.0390,-2.0390,0,0,0,0.28,-1.44,0,GARY_ARC,2.0390,0.49,-2.0390,0.49,0,1,1.933,0.333,0,-59.1,1.237,0.278,-1.442
2026-08-30 12:47:26,FOLLOW_TRACK,37.9008843333,-97.6641751667,-1.4799354244995513,-0.1319258170956794,54.99065,2.5,0.982073596,0.00,0.00,0,1.486,0.00,0.00,1.486,-49.9,5.1,4.9,0.97,0.750,0.17,LEFT,1450,420,1033,498,0.75,1.74,0.0,-0.788,2.288,0.480,1.020,5069,gary_arrows,TANGENT_ARC,step 9: DTR = s/tan(|IA|/2) = 0.08/tan(52.5/2),-0.067,-52.5,2.5,1.00,-5.8594,-5.8594,0,0,0,0.08,-1.43,0,GARY_ARC,5.8594,0.17,-5.8594,0.17,0,1,1.819,0.333,0,-52.5,1.136,0.084,-1.433
2026-08-30 12:47:26,FOLLOW_TRACK,37.9008851667,-97.6641728333,-1.3874325244415888,0.07329798155583549,43.53076,2.5,1.0510090920000001,0.00,0.00,0,1.389,0.00,0.00,1.389,-46.6,357.0,19.4,0.96,0.750,0.35,LEFT,1343,420,1109,443,0.59,1.04,0.0,-0.006,1.506,0.476,1.024,5268,gary_arrows,INTERSECT_BEHIND_CURRENT,"step 11: DTR = dist(C,T)/4 = 1.39/4, toward the arrow",0.134,-41.0,2.5,1.00,-2.8790,-2.8790,0,0,0,-0.20,-1.54,0,GARY_FALLBACK_DC4,,,-2.8790,0.35,0,1,1.721,0.333,0,-41.0,1.009,-0.205,-1.537
2026-08-30 12:47:26,FOLLOW_TRACK,37.9008865,-97.6641706667,-1.2394434186433987,0.2638516220291439,31.76638,2.5,1.19093786,0.00,0.00,0,1.267,0.00,0.00,1.267,-43.8,348.0,21.7,0.92,0.750,0.32,LEFT,1399,420,1206,439,0.47,1.12,0.0,-0.079,1.579,0.463,1.037,5462,gary_arrows,INTERSECT_BEHIND_CURRENT,"step 11: DTR = dist(C,T)/4 = 1.27/4, toward the arrow",0.318,-29.2,2.5,1.00,-3.1565,-3.1565,0,0,0,-0.65,-1.79,0,GARY_FALLBACK_DC4,,,-3.1565,0.32,0,1,1.592,0.333,0,-29.2,0.877,-0.651,-1.795
2026-08-30 12:47:27,FOLLOW_TRACK,37.9008883333,-97.6641686667,-1.0359570065159511,0.43975269376850096,21.54317,2.5,1.297427768,0.00,0.00,0,1.125,0.00,0.00,1.125,-44.5,337.0,25.4,0.80,0.750,0.28,LEFT,1450,420,1302,439,0.38,1.50,0.0,-0.183,1.683,0.423,1.077,5668,gary_arrows,INTERSECT_BEHIND_CURRENT,"step 11: DTR = dist(C,T)/4 = 1.13/4, toward the arrow",0.485,-19.0,2.5,1.00,-3.5542,-3.5542,0,0,0,-1.49,-2.42,0,GARY_FALLBACK_DC4,,,-3.5542,0.28,0,1,1.433,0.333,0,-19.0,0.789,-1.488,-2.422
2026-08-30 12:47:27,FOLLOW_TRACK,37.9008903333,-97.664167,-0.8139677927226955,0.5863398399472274,11.73137,2.5,1.365334376,0.00,0.00,0,1.003,0.00,0.00,1.003,-47.5,324.2,21.1,0.68,0.750,0.25,LEFT,1450,420,1337,439,0.35,1.51,0.0,-0.297,1.797,0.364,1.136,5855,gary_arrows,INTERSECT_BEHIND_CURRENT,"step 11: DTR = dist(C,T)/4 = 1.00/4, toward the arrow",0.622,-9.2,2.5,1.00,-3.9874,-3.9874,0,0,0,-3.88,-4.62,0,GARY_FALLBACK_DC4,,,-3.9874,0.25,0,1,1.282,0.333,0,-9.2,0.740,-3.883,-4.621
2026-08-30 12:47:27,FOLLOW_TRACK,37.900893,-97.6641656667,-0.5179784790630425,0.7036042658846726,0.84836,2.5,1.39414324,0.00,0.00,0,0.874,0.00,0.00,0.874,-54.5,306.4,24.4,0.54,0.750,0.22,LEFT,1450,420,1387,439,0.31,1.47,0.0,-0.452,1.952,0.261,1.239,6056,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 0.87/4, toward the arrow",0.726,1.7,2.5,1.00,-4.5782,-4.5782,0,0,0,24.86,24.36,0,GARY_FALLBACK_DC4,,,-4.5782,0.22,0,1,1.095,0.333,0,1.7,0.711,24.861,24.364
2026-08-30 12:47:27,FOLLOW_TRACK,37.9008956667,-97.6641648333,-0.22198916648995498,0.7769022116786606,354.86192,2.5,1.485199828,0.00,0.00,0,0.808,0.00,0.00,0.808,-68.9,285.9,20.7,0.43,0.750,0.20,LEFT,1450,420,1427,439,0.29,2.91,0.0,-0.550,2.050,0.144,1.356,6261,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 0.81/4, toward the arrow",0.786,7.7,2.5,1.00,-4.9505,-4.9505,0,0,0,5.90,5.66,0,GARY_FALLBACK_DC4,,,-4.9505,0.20,0,1,0.943,0.333,0,7.7,0.754,5.897,5.656
2026-08-30 12:47:27,FOLLOW_TRACK,37.9008978333,-97.6641648333,0.018491738642184525,0.7769021888023684,348.39788,2.5,1.2192322800000002,0.05,0.00,0,0.777,0.00,0.00,0.775,-79.8,268.6,7.8,0.39,0.750,0.19,LEFT,1450,420,1438,439,0.28,2.13,0.0,-0.601,2.101,0.085,1.415,6458,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 0.78/4, toward the arrow",0.775,14.1,2.5,1.00,-5.1472,-5.1472,0,0,0,3.18,3.13,0,GARY_FALLBACK_DC4,,,-5.1472,0.19,0,1,0.825,0.333,0,14.1,0.765,3.178,3.134
2026-08-30 12:47:28,FOLLOW_TRACK,37.9009001667,-97.664165,0.27748654171036974,0.7622408124127764,339.97608,2.5,1.280451116,0.31,0.00,0,0.811,0.00,0.00,0.749,-90.0,250.0,18.0,0.41,0.750,0.20,LEFT,1450,420,1438,438,0.28,1.95,0.0,-0.544,2.044,0.103,1.397,6681,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 0.81/4, toward the arrow",0.749,22.5,2.5,1.00,-4.9311,-4.9311,0,0,0,1.95,2.12,0,GARY_FALLBACK_DC4,,,-4.9311,0.20,0,1,0.750,0.333,0,22.5,0.811,1.954,2.116
2026-08-30 12:47:28,FOLLOW_TRACK,37.9009025,-97.6641651667,0.5364702460846383,0.7475794353999724,332.53686,2.5,1.2871388879999999,0.54,0.00,1,0.920,0.00,0.00,0.733,-98.2,234.3,26.8,0.46,0.750,0.23,LEFT,1450,420,1438,438,0.28,1.83,0.0,-0.391,1.891,0.179,1.321,6865,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 0.92/4, toward the arrow",0.723,30.0,2.5,1.00,-4.3471,-4.3471,0,0,0,1.45,1.82,0,GARY_FALLBACK_DC4,,,-4.3471,0.23,0,1,0.761,0.333,0,30.0,0.911,1.447,1.822
2026-08-30 12:47:28,FOLLOW_TRACK,37.9009045,-97.6641651667,0.7584594507050827,0.7475794152565876,319.43164,2.5,1.1358923520000002,0.76,0.00,1,1.065,0.00,0.00,0.733,-94.8,224.6,38.2,0.53,0.750,0.27,LEFT,1450,420,1438,437,0.28,0.95,0.0,-0.236,1.736,0.257,1.243,7058,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.06/4, toward the arrow",0.713,43.1,2.5,1.00,-3.7560,-3.7560,0,0,0,1.04,1.55,0,GARY_FALLBACK_DC4,,,-3.7560,0.27,0,1,0.847,0.333,0,43.1,1.061,1.044,1.553
2026-08-30 12:47:28,FOLLOW_TRACK,37.900906,-97.6641665,0.9249513436944213,0.6303149759431548,309.02944,2.5,0.9748713800000001,0.93,0.00,1,1.119,0.00,0.00,0.616,-94.8,214.3,22.2,0.56,0.750,0.28,LEFT,1450,420,1438,437,0.28,1.09,0.0,-0.188,1.688,0.281,1.219,7260,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.12/4, toward the arrow",0.589,53.5,2.5,1.00,-3.5737,-3.5737,0,0,0,0.73,1.39,0,GARY_FALLBACK_DC4,,,-3.5737,0.28,0,1,0.854,0.333,0,53.5,1.115,0.733,1.388
2026-08-30 12:47:28,FOLLOW_TRACK,37.9009076667,-97.6641683333,1.1099460361827003,0.46907527992297104,298.90256,2.5,1.1703601,1.11,0.00,1,1.205,0.00,0.00,0.454,-96.0,202.9,22.3,0.60,0.750,0.30,LEFT,1432,420,1438,438,0.28,1.36,0.0,-0.121,1.621,0.314,1.186,7465,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.20/4, toward the arrow",0.420,63.6,2.5,1.00,-3.3195,-3.3195,0,0,0,0.47,1.34,0,GARY_FALLBACK_DC4,,,-3.3195,0.30,0,1,0.900,0.333,0,63.6,1.198,0.469,1.338
2026-08-30 12:47:29,FOLLOW_TRACK,37.9009091667,-97.6641703333,1.2764379326153101,0.2931742416771221,287.24862,2.5,1.320063304,1.28,0.00,1,1.310,0.00,0.00,0.279,-94.3,192.9,19.9,0.65,0.750,0.33,LEFT,1378,420,1432,437,0.28,1.43,0.0,-0.052,1.552,0.349,1.151,7684,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.31/4, toward the arrow",0.237,75.3,2.5,1.00,-3.0542,-3.0542,0,0,0,0.24,1.35,0,GARY_FALLBACK_DC4,,,-3.0542,0.33,0,1,0.984,0.333,0,75.3,1.306,0.245,1.350
2026-08-30 12:47:29,FOLLOW_TRACK,37.9009101667,-97.6641728333,1.387432529109186,0.07329795688166854,275.77816,2.5,1.132805688,1.39,0.00,2,1.389,0.00,0.00,0.059,-92.8,183.0,24.0,0.69,0.750,0.35,LEFT,1343,420,1420,437,0.29,1.08,0.0,-0.006,1.506,0.372,1.128,7877,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.39/4, toward the arrow",0.012,86.7,2.5,1.00,-2.8790,-2.8790,0,0,0,0.01,1.39,0,GARY_FALLBACK_DC4,,,-2.8790,0.35,0,1,1.056,0.333,0,86.7,1.388,0.012,1.390
