timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT,gary_along_to_next_m,target_advance_reason
2026-08-30 13:54:54,FOLLOW_TRACK,37.900863,-97.6642051667,-3.8478160945758177,-2.770442925012428,47.94867,2.5,0.009259992,0.00,0.00,0,4.741,0.00,0.00,4.741,-12.2,35.8,,11.22,0.750,inf,STRAIGHT,762,762,1110,1104,,inf,0.0,0.750,0.750,0.750,0.750,413,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.65 > |w|=1.41),-2.599,-45.4,2.5,1.00,0.0000,0.0000,0,0,0,3.65,-1.41,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.024,0.333,0,-45.4,1.002,3.648,-1.406,-3.966,NONE
2026-08-30 13:54:54,FOLLOW_TRACK,37.900863,-97.6642053333,-3.8478160898624876,-2.7850954896641675,47.9483,2.5,0.0056588839999999994,0.00,0.00,0,4.750,0.00,0.00,4.750,-12.1,35.9,,11.38,0.750,inf,STRAIGHT,762,762,1108,1101,,inf,0.0,0.750,0.750,0.750,0.750,506,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.67 > |w|=1.39),-2.613,-45.4,2.5,1.00,0.0000,0.0000,0,0,0,3.67,-1.39,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.032,0.333,0,-45.4,0.992,3.668,-1.392,-3.967,NONE
2026-08-30 13:54:54,FOLLOW_TRACK,37.900863,-97.6642053333,-3.8478160898624876,-2.7850954896641675,47.63928,2.5,0.006687772,0.00,0.00,0,4.750,0.00,0.00,4.750,-11.7,35.9,,11.67,0.750,inf,STRAIGHT,762,762,1054,1049,40.17,inf,0.0,0.750,0.750,0.750,0.750,690,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.69 > |w|=1.36),-2.613,-45.1,2.5,1.00,0.0000,0.0000,0,0,0,3.69,-1.36,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.032,0.333,0,-45.1,0.967,3.688,-1.364,-3.967,NONE
2026-08-30 13:54:54,FOLLOW_TRACK,37.900863,-97.6642053333,-3.8478160898624876,-2.7850954896641675,47.64149,2.5,0.011832212,0.00,0.00,0,4.750,0.00,0.00,4.750,-11.7,35.9,,11.67,0.750,inf,STRAIGHT,762,762,960,950,26.84,inf,0.0,0.750,0.750,0.750,0.750,880,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.69 > |w|=1.36),-2.613,-45.1,2.5,1.00,0.0000,0.0000,0,0,0,3.69,-1.36,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.032,0.333,0,-45.1,0.967,3.688,-1.364,-3.967,NONE
2026-08-30 13:54:54,FOLLOW_TRACK,37.9008631667,-97.664205,-3.8293132990676124,-2.755781558318916,47.25415,2.5,0.058646616000000006,0.00,0.00,0,4.718,0.00,0.00,4.718,-11.5,35.7,,11.82,0.750,inf,STRAIGHT,762,762,872,856,20.76,inf,0.0,0.750,0.750,0.750,0.750,1067,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.67 > |w|=1.34),-2.585,-44.7,2.5,1.00,0.0000,0.0000,0,0,0,3.67,-1.34,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.000,0.333,0,-44.7,0.942,3.672,-1.338,-3.947,NONE
2026-08-30 13:54:54,FOLLOW_TRACK,37.9008633333,-97.6642043333,-3.810821617004665,-2.6971449093581015,46.47152,2.5,0.34776414400000005,0.00,0.00,0,4.669,0.00,0.00,4.669,-11.2,35.3,,12.04,0.750,inf,STRAIGHT,762,762,782,779,130.19,5.67,0.0,0.750,0.750,0.750,0.750,1290,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.64 > |w|=1.30),-2.527,-44.0,2.5,1.00,0.0000,0.0000,0,0,0,3.64,-1.30,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.952,0.333,0,-44.0,0.905,3.641,-1.305,-3.926,NONE
2026-08-30 13:54:55,FOLLOW_TRACK,37.900864,-97.6642035,-3.7368215411506522,-2.6238556759881657,42.9969,2.5,0.40795409200000005,0.00,0.00,0,4.566,0.00,0.00,4.566,-7.9,35.1,,16.56,0.750,inf,STRAIGHT,762,762,772,770,198.61,1.39,0.0,0.750,0.750,0.750,0.750,1497,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.78 > |w|=0.97),-2.457,-40.5,2.5,1.00,0.0000,0.0000,0,0,0,3.78,-0.97,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.850,0.333,0,-40.5,0.629,3.785,-0.969,-3.849,NONE
2026-08-30 13:54:55,FOLLOW_TRACK,37.9008648333,-97.6642021667,-3.6443297764766456,-2.5065911558831067,40.95122,2.5,0.575662836,0.00,0.00,0,4.423,0.00,0.00,4.423,-6.4,34.5,13.1,19.75,0.750,inf,STRAIGHT,762,762,771,767,99.66,3.24,0.0,0.750,0.750,0.750,0.750,1697,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.77 > |w|=0.80),-2.344,-38.4,2.5,1.00,0.0000,0.0000,0,0,0,3.77,-0.80,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.709,0.333,0,-38.4,0.495,3.771,-0.797,-3.751,NONE
2026-08-30 13:54:55,FOLLOW_TRACK,37.9008656667,-97.6642011667,-3.5518269020622655,-2.418640561428331,37.9778,2.5,0.515472888,0.00,0.00,0,4.297,0.00,0.00,4.297,-3.7,34.3,9.6,33.07,0.750,inf,STRAIGHT,762,762,771,768,132.76,1.79,0.0,0.750,0.750,0.750,0.750,1876,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.90 > |w|=0.48),-2.260,-35.5,2.5,1.00,0.0000,0.0000,0,0,0,3.90,-0.48,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.584,0.333,0,-35.5,0.279,3.896,-0.481,-3.655,NONE
2026-08-30 13:54:55,FOLLOW_TRACK,37.9008666667,-97.6641998333,-3.4408323341782645,-2.3013672462923385,34.17904,2.5,0.805619304,0.00,0.00,0,4.140,0.00,0.00,4.140,-0.4,33.8,14.1,inf,0.750,inf,STRAIGHT,762,762,771,768,132.76,2.46,0.0,0.750,0.750,0.750,0.750,2082,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=4.09 > |w|=0.06),-2.148,-31.7,2.5,1.00,0.0000,0.0000,0,0,0,4.09,-0.06,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.428,0.333,0,-31.7,0.029,4.092,-0.055,-3.539,NONE
