timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,target_rel_east,target_rel_north,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT,gary_along_to_next_m,target_advance_reason
2026-09-13 10:39:25,FOLLOW_TRACK,37.9008636667,-97.664202,-3.7738160826805953,-2.491929836114809,76.11941,2.5,0.0030866640000000002,0.00,0.00,0.000,0.000,0,4.522,0.00,0.00,4.522,-42.7,33.4,,3.34,0.750,3.24,LEFT,824,699,1106,1094,,inf,0.0,0.669,0.831,0.671,0.829,18826,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.42/tan(73.6/2) = 3.24m, turning -73.6deg into the Target Vector (w=-3.20, not used)",-2.324,-73.6,2.5,1.00,-0.3089,-0.3089,0,0,0,2.42,-3.20,0,GARY_LH_ARC,-0.3089,3.24,-0.3089,3.24,0,1,4.811,0.333,0,-73.6,3.066,2.422,-3.196,-3.880,NONE
2026-09-13 10:39:25,FOLLOW_TRACK,37.9008636667,-97.664202,-3.7738160826805953,-2.491929836114809,76.34016,2.5,0.008231104,0.00,0.00,0.000,0.000,0,4.522,0.00,0.00,4.522,-42.9,33.4,,3.32,0.750,3.22,LEFT,824,699,1087,1078,,inf,0.0,0.669,0.831,0.671,0.829,19026,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.42/tan(73.8/2) = 3.22m, turning -73.8deg into the Target Vector (w=-3.21, not used)",-2.324,-73.8,2.5,1.00,-0.3104,-0.3104,0,0,0,2.42,-3.21,0,GARY_LH_ARC,-0.3104,3.22,-0.3104,3.22,0,1,4.811,0.333,0,-73.8,3.079,2.419,-3.206,-3.880,NONE
2026-09-13 10:39:25,FOLLOW_TRACK,37.9008636667,-97.664202,-3.7738160826805953,-2.491929836114809,76.2677,2.5,0.0056588839999999994,0.00,0.00,0.000,0.000,0,4.522,0.00,0.00,4.522,-42.8,33.4,,3.33,0.750,3.23,LEFT,824,699,992,978,17.67,inf,0.0,0.669,0.831,0.671,0.829,19225,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.42/tan(73.7/2) = 3.23m, turning -73.7deg into the Target Vector (w=-3.20, not used)",-2.324,-73.7,2.5,1.00,-0.3099,-0.3099,0,0,0,2.42,-3.20,0,GARY_LH_ARC,-0.3099,3.23,-0.3099,3.23,0,1,4.811,0.333,0,-73.7,3.074,2.420,-3.202,-3.880,NONE
2026-09-13 10:39:26,FOLLOW_TRACK,37.9008636667,-97.664202,-3.7738160826805953,-2.491929836114809,76.07963,2.5,0.036525524,0.00,0.00,0.000,0.000,0,4.522,0.00,0.00,4.522,-42.6,33.4,,3.34,0.750,3.24,LEFT,824,699,890,869,15.30,inf,0.0,0.669,0.831,0.671,0.829,19435,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.42/tan(73.6/2) = 3.24m, turning -73.6deg into the Target Vector (w=-3.19, not used)",-2.324,-73.6,2.5,1.00,-0.3086,-0.3086,0,0,0,2.42,-3.19,0,GARY_LH_ARC,-0.3086,3.24,-0.3086,3.24,0,1,4.811,0.333,0,-73.6,3.063,2.423,-3.194,-3.880,NONE
2026-09-13 10:39:26,FOLLOW_TRACK,37.9008636667,-97.6642015,-3.7738160962685803,-2.4479545518303976,75.08198,2.5,0.196517608,0.00,0.00,0.000,0.000,0,4.498,0.00,0.00,4.498,-42.1,33.0,,3.35,0.750,3.26,LEFT,824,700,841,772,5.40,2.13,0.0,0.669,0.831,0.672,0.828,19622,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.39/tan(72.6/2) = 3.26m, turning -72.6deg into the Target Vector (w=-3.16, not used)",-2.280,-72.6,2.5,1.00,-0.3072,-0.3072,0,0,0,2.39,-3.16,0,GARY_LH_ARC,-0.3072,3.26,-0.3072,3.26,0,1,4.789,0.333,0,-72.6,3.016,2.389,-3.162,-3.878,NONE
2026-09-13 10:39:26,FOLLOW_TRACK,37.9008638333,-97.6642003333,-3.7553244250788222,-2.345342618753538,73.12676,2.5,0.472774036,0.00,0.00,0.000,0.000,0,4.428,0.00,0.00,4.428,-41.1,32.0,,3.36,0.750,3.26,LEFT,823,700,835,717,3.34,2.77,0.0,0.669,0.831,0.672,0.828,19823,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.31/tan(70.6/2) = 3.26m, turning -70.6deg into the Target Vector (w=-3.09, not used)",-2.178,-70.6,2.5,1.00,-0.3067,-0.3067,0,0,0,2.31,-3.09,0,GARY_LH_ARC,-0.3067,3.26,-0.3067,3.26,0,1,4.721,0.333,0,-70.6,2.913,2.309,-3.088,-3.855,NONE
2026-09-13 10:39:26,FOLLOW_TRACK,37.9008643333,-97.664199,-3.699827157755485,-2.2280781103056744,70.10294,2.5,0.625563904,0.00,0.00,0.000,0.000,0,4.319,0.00,0.00,4.319,-39.0,31.1,2.6,3.43,0.750,3.34,LEFT,822,701,834,707,3.13,2.40,0.0,0.671,0.829,0.673,0.827,20026,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.23/tan(67.6/2) = 3.34m, turning -67.6deg into the Target Vector (w=-2.94, not used)",-2.063,-67.6,2.5,1.00,-0.2998,-0.2998,0,0,0,2.23,-2.94,0,GARY_LH_ARC,-0.2998,3.34,-0.2998,3.34,0,1,4.614,0.333,0,-67.6,2.721,2.232,-2.943,-3.794,NONE
2026-09-13 10:39:26,FOLLOW_TRACK,37.900865,-97.6641975,-3.6258270904623005,-2.096152240870682,65.1195,2.5,0.744400468,0.00,0.00,0.000,0.000,0,4.188,0.00,0.00,4.188,-35.1,30.0,-4.7,3.64,0.750,3.58,LEFT,818,705,834,706,3.11,1.68,0.0,0.677,0.823,0.678,0.822,20259,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.18/tan(62.6/2) = 3.58m, turning -62.6deg into the Target Vector (w=-2.71, not used)",-1.935,-62.6,2.5,1.00,-0.2790,-0.2790,0,0,0,2.18,-2.71,0,GARY_LH_ARC,-0.2790,3.58,-0.2790,3.58,0,1,4.486,0.333,0,-62.6,2.407,2.179,-2.712,-3.715,NONE
2026-09-13 10:39:27,FOLLOW_TRACK,37.9008656667,-97.6641958333,-3.551827026686667,-1.9495650138156209,60.89895,2.5,0.763434896,0.00,0.00,0.000,0.000,0,4.052,0.00,0.00,4.052,-32.1,28.8,11.1,3.81,0.750,3.77,LEFT,815,708,831,706,3.19,2.13,0.0,0.680,0.820,0.681,0.819,20427,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.10/tan(58.4/2) = 3.77m, turning -58.4deg into the Target Vector (w=-2.53, not used)",-1.791,-58.4,2.5,1.00,-0.2655,-0.2655,0,0,0,2.10,-2.53,0,GARY_LH_ARC,-0.2655,3.77,-0.2655,3.77,0,1,4.353,0.333,0,-58.4,2.155,2.104,-2.531,-3.634,NONE
2026-09-13 10:39:27,FOLLOW_TRACK,37.9008658333,-97.6641941667,-3.5333353591920975,-1.8029865962110405,56.40743,2.5,0.6641472039999999,0.00,0.00,0.000,0.000,0,3.967,0.00,0.00,3.967,-29.4,27.0,19.8,4.04,0.750,4.01,LEFT,812,711,827,708,3.36,1.67,0.0,0.685,0.815,0.685,0.815,20624,gary_arrows,FORWARD_INTERSECT,"forward intersection: DTR = s/tan(|HC|/2) = 2.04/tan(53.9/2) = 4.01m, turning -53.9deg into the Target Vector (w=-2.41, not used)",-1.646,-53.9,2.5,1.00,-0.2495,-0.2495,0,0,0,2.04,-2.41,0,GARY_LH_ARC,-0.2495,4.01,-0.2495,4.01,0,1,4.272,0.333,0,-53.9,1.946,2.037,-2.408,-3.609,NONE
