timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited
2026-08-23 13:37:19,FOLLOW_ACQUIRE,37.9008495,-97.6641996667,-2.423378249976984,-1.729697771348368,42.28439,3.8,0.441907396,0.00,0.00,0,2.977,0.00,0.00,2.977,-6.8,35.5,,12.63,0.756,12.63,LEFT,773,741,784,740,9.17,3.88,0.0,0.735,0.777,0.735,0.777,2319,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:19,FOLLOW_ACQUIRE,37.9008503333,-97.6641988333,-2.330886464347939,-1.6563997357058062,41.7046,3.8,0.51958844,0.00,0.00,0,2.859,0.00,0.00,2.859,-6.3,35.4,-0.6,13.02,0.756,13.02,LEFT,773,741,785,741,9.16,10.97,0.0,0.736,0.776,0.736,0.776,2530,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:20,FOLLOW_ACQUIRE,37.9008511667,-97.664198,-2.238383577585059,-1.5831104953724258,40.59305,3.8,0.492837352,0.00,0.00,0,2.742,0.00,0.00,2.742,-5.3,35.3,,14.78,0.756,14.78,LEFT,771,743,784,741,9.38,5.16,0.0,0.738,0.774,0.738,0.774,2733,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:20,FOLLOW_ACQUIRE,37.9008518333,-97.6641973333,-2.164394587139174,-1.5244738269594442,39.01577,3.8,0.4372774,0.00,0.00,0,2.647,0.00,0.00,2.647,-3.9,35.2,,19.68,0.756,19.68,LEFT,767,747,785,742,9.36,2.87,0.0,0.743,0.770,0.743,0.770,2913,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:20,FOLLOW_ACQUIRE,37.9008523333,-97.6641965,-2.1088973002704154,-1.4511845985240075,38.21502,3.8,0.530391764,0.00,0.00,0,2.560,0.00,0.00,2.560,-3.7,34.5,0.0,19.93,0.756,19.93,LEFT,767,747,780,745,11.52,7.63,0.0,0.743,0.769,0.743,0.769,3113,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:20,FOLLOW_ACQUIRE,37.9008531667,-97.6641956667,-2.016394411493998,-1.3778953623971317,36.09129,3.8,0.54788286,0.00,0.00,0,2.442,0.00,0.00,2.442,-1.7,34.3,4.1,inf,0.756,inf,STRAIGHT,757,757,778,745,12.24,2.99,0.0,0.756,0.756,0.756,0.756,3317,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:20,FOLLOW_ACQUIRE,37.9008538333,-97.6641948333,-1.94240542313017,-1.3045973373936282,35.85341,3.8,0.546853972,0.00,0.00,0,2.340,0.00,0.00,2.340,-2.0,33.9,-0.0,inf,0.756,inf,STRAIGHT,757,757,773,745,14.49,25.59,0.0,0.756,0.756,0.756,0.756,3510,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:21,FOLLOW_ACQUIRE,37.9008545,-97.6641941667,-1.8684053314057913,-1.2459694682479183,34.87591,3.8,0.50929956,0.00,0.00,0,2.246,0.00,0.00,2.246,-1.2,33.7,5.1,inf,0.756,inf,STRAIGHT,757,757,767,748,21.40,6.35,0.0,0.756,0.756,0.756,0.756,3722,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:21,FOLLOW_ACQUIRE,37.9008555,-97.6641935,-1.7574107386587476,-1.1873328013376387,32.56024,3.8,0.517530664,0.00,0.00,0,2.121,0.00,0.00,2.121,1.5,34.0,1.0,inf,0.756,inf,STRAIGHT,757,757,767,749,22.57,2.48,0.0,0.756,0.756,0.756,0.756,3917,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:21,FOLLOW_ACQUIRE,37.9008565,-97.6641926667,-1.6464161471434615,-1.1140435701659055,30.67512,3.8,0.66363276,0.00,0.00,0,1.988,0.00,0.00,1.988,3.4,34.1,7.9,16.72,0.756,16.72,RIGHT,745,769,767,748,21.40,4.23,0.0,0.772,0.740,0.772,0.740,4127,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:21,FOLLOW_ACQUIRE,37.9008576667,-97.6641918333,-1.5169187560660853,-1.0407455423799625,28.71768,3.8,0.651800548,0.00,0.00,0,1.840,0.00,0.00,1.840,5.7,34.5,3.3,9.20,0.756,9.20,RIGHT,735,779,761,751,40.77,3.60,0.0,0.785,0.727,0.785,0.727,4317,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:21,FOLLOW_ACQUIRE,37.9008588333,-97.664191,-1.38743246322374,-0.9674563129240296,26.31582,3.8,0.804590416,0.00,0.00,0,1.691,0.00,0.00,1.691,8.6,34.9,1.9,5.67,0.756,5.67,RIGHT,721,793,751,768,-23.84,3.77,0.0,0.803,0.709,0.803,0.709,4510,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:22,FOLLOW_ACQUIRE,37.90086,-97.6641901667,-1.2579350707499646,-0.8941670848152905,23.64578,3.8,0.743886024,0.00,0.00,0,1.543,0.00,0.00,1.543,11.8,35.4,4.6,3.79,0.756,3.79,RIGHT,703,811,738,782,-9.20,3.48,0.0,0.826,0.686,0.826,0.686,4730,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:22,FOLLOW_ACQUIRE,37.9008613333,-97.6641895,-1.1099459742323219,-0.8355304244056043,22.16683,3.8,0.8117926320000001,0.00,0.00,0,1.389,0.00,0.00,1.389,14.8,37.0,-1.3,2.72,0.756,2.72,RIGHT,682,832,721,790,-5.91,5.76,0.0,0.853,0.659,0.853,0.659,4914,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:22,FOLLOW_ACQUIRE,37.9008626667,-97.6641886667,-0.9619457795203098,-0.762241199120277,20.80647,3.8,0.8323703920000001,0.00,0.00,0,1.227,0.00,0.00,1.227,17.6,38.4,5.7,2.03,0.756,2.03,RIGHT,657,857,703,811,-3.77,7.07,0.0,0.886,0.626,0.886,0.626,5114,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:22,FOLLOW_ACQUIRE,37.900864,-97.664188,-0.8139566828988467,-0.7036045418875493,19.46714,3.8,0.791729316,0.00,0.00,0,1.076,0.00,0.00,1.076,21.4,40.8,-2.6,1.48,0.756,1.48,RIGHT,619,895,679,835,-2.61,6.87,0.0,0.935,0.577,0.935,0.577,5336,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:22,FOLLOW_ACQUIRE,37.9008653333,-97.6641876667,-0.6659675823878908,-0.6742906062223801,17.69808,3.8,0.783498212,0.00,0.00,0,0.948,0.00,0.00,0.948,27.7,45.4,-6.4,1.02,0.756,1.02,RIGHT,557,956,656,858,-2.01,4.85,0.0,1.015,0.497,1.015,0.497,5507,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:23,FOLLOW_ACQUIRE,37.9008666667,-97.6641871667,-0.5179673851658946,-0.6303153114888318,18.22307,3.8,0.773209332,0.00,0.00,0,0.816,0.00,0.00,0.816,32.4,50.6,-3.5,0.76,0.756,1.00,RIGHT,553,960,608,907,-1.36,17.97,0.0,1.021,0.491,1.103,0.409,5721,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:23,FOLLOW_ACQUIRE,37.9008681667,-97.664187,-0.3514754834518347,-0.6156539392165169,16.0912,3.8,0.740284916,0.00,0.00,0,0.709,0.00,0.00,0.709,44.2,60.3,-1.7,0.51,0.756,1.00,RIGHT,553,960,570,951,-1.06,4.24,0.0,1.021,0.491,1.276,0.236,5934,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:23,FOLLOW_ACQUIRE,37.90087,-97.6641863333,-0.14798908400953772,-0.5570172854236507,17.17978,3.8,0.905935884,0.00,0.00,0,0.576,0.00,0.00,0.576,57.9,75.1,-7.0,0.34,0.756,1.00,RIGHT,553,960,564,954,-1.04,9.25,0.0,1.021,0.491,1.534,-0.022,6127,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:23,FOLLOW_ACQUIRE,37.9008715,-97.6641858333,0.01850281474825049,-0.5130419943137323,18.80757,3.8,0.844717048,0.00,0.00,0,0.513,0.00,0.00,0.513,73.3,92.1,-3.0,0.27,0.756,1.00,RIGHT,553,960,563,953,-1.04,5.31,0.0,1.021,0.491,1.743,-0.231,6306,tangent_pose,,,,,,,,,0,0,0,,,0
2026-08-23 13:37:23,FOLLOW_TRACK,37.900873,-97.6641855,0.18499471620168942,-0.48372806378775446,22.53616,3.7,0.76137712,0.15,2.86,0,0.518,0.20,2.86,0.495,-8.3,14.3,-15.4,9.60,1.070,inf,STRAIGHT,515,515,563,954,-1.04,2.41,0.0,1.070,1.070,1.070,1.070,6514,tangent_pose,RUN_STRAIGHT,arc does not fit yet (s=1.42 > |w|=1.37),-0.410,-16.8,5.7,1.00,0.0000,0.0000,0,0,0,1.42,-1.37,0
2026-08-23 13:37:24,FOLLOW_TRACK,37.9008745,-97.6641851667,0.3514866164452027,-0.4544141332882725,25.59756,7.8,0.86426592,0.32,3.03,0,0.574,0.21,3.03,0.477,-11.7,13.9,-10.7,6.81,0.960,7.59,LEFT,634,566,543,928,-1.10,3.55,0.0,0.916,1.004,0.911,1.009,6733,tangent_pose,TANGENT_ARC,,-0.382,-19.6,6.0,1.00,-0.1522,-0.1317,0,1,0,1.14,-1.66,0
2026-08-23 13:37:24,FOLLOW_TRACK,37.9008761667,-97.6641841667,0.5364813152443674,-0.36646356948476044,28.99931,7.8,0.927028088,0.51,3.22,0,0.650,0.23,3.21,0.401,-16.3,12.7,1.3,4.88,0.960,4.17,LEFT,662,538,543,833,-1.57,2.82,0.0,0.879,1.040,0.891,1.029,6914,tangent_pose,TANGENT_ARC,,-0.306,-22.7,6.3,1.00,-0.2542,-0.2400,0,1,0,0.79,-2.00,0
2026-08-23 13:37:24,FOLLOW_TRACK,37.9008775,-97.6641836667,0.6844704155716413,-0.32248828786897854,35.84785,7.8,0.877641464,0.66,3.37,0,0.757,0.26,3.36,0.367,-23.7,12.2,-19.9,3.41,0.960,2.78,LEFT,693,507,613,734,-3.85,1.47,0.0,0.839,1.081,0.861,1.058,7114,tangent_pose,TANGENT_ARC,,-0.271,-29.4,6.5,1.00,-0.4738,-0.3599,0,1,0,0.55,-2.24,0
2026-08-23 13:37:24,FOLLOW_TRACK,37.9008793333,-97.6641825,0.8879568161650427,-0.2198763726249495,40.32925,7.8,1.048436872,0.87,3.88,1,0.915,0.32,3.86,0.280,-30.0,10.4,-12.2,3.02,0.960,2.08,LEFT,724,476,660,636,20.14,2.71,0.0,0.798,1.121,0.849,1.071,7314,tangent_pose,TANGENT_ARC,,-0.198,-33.7,6.6,1.00,-0.8493,-0.4811,0,1,0,0.36,-2.72,0
2026-08-23 13:37:24,FOLLOW_TRACK,37.9008808333,-97.6641811667,1.0544487150392363,-0.10261190403116079,44.43537,7.8,1.0515235360000001,1.04,4.05,1,1.059,0.35,4.03,0.175,-35.9,8.6,-9.0,2.57,0.960,2.03,LEFT,727,473,694,546,3.40,2.79,0.0,0.795,1.125,0.829,1.090,7504,tangent_pose,INFEASIBLE,"capture: INFEASIBLE (e=-0.11m, dh=-37.9deg)",-0.105,-37.9,6.6,1.00,-0.4918,-0.4918,0,0,1,0.17,-2.88,0
2026-08-23 13:37:25,FOLLOW_TRACK,37.9008825,-97.6641791667,1.2394434186282965,0.07328919048319482,43.72974,8.8,1.226434496,1.24,4.25,1,1.242,0.38,4.23,0.013,-37.9,5.8,2.2,2.44,0.828,1.88,LEFT,820,583,718,490,2.25,20.66,0.0,0.674,0.983,0.710,0.947,7711,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=0.04m, dh=-37.2deg)",0.040,-37.2,6.6,1.00,-0.5331,-0.5331,0,0,1,-0.07,-3.06,0
2026-08-23 13:37:25,FOLLOW_TRACK,37.900884,-97.6641773333,1.4059353247472557,0.23453771619370878,41.2105,8.8,1.13692124,1.42,4.43,1,1.425,0.40,4.41,0.135,-38.0,3.2,1.3,2.44,0.828,1.84,LEFT,823,580,743,502,2.08,5.23,0.0,0.670,0.986,0.709,0.947,7915,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=0.17m, dh=-34.7deg)",0.174,-34.7,6.5,1.00,-0.5448,-0.5448,0,0,1,-0.31,-3.25,0
2026-08-23 13:37:25,FOLLOW_TRACK,37.9008856667,-97.6641756667,1.590930032557067,0.3811160836383761,36.05007,8.8,1.190423416,1.61,4.62,1,1.636,0.43,4.60,0.268,-35.0,1.0,4.0,2.62,0.828,1.96,LEFT,815,588,803,559,1.89,2.84,0.0,0.680,0.976,0.718,0.939,8128,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=0.25m, dh=-30.2deg)",0.254,-30.2,5.8,1.00,-0.5106,-0.5106,0,0,1,-0.51,-3.43,0
2026-08-23 13:37:25,FOLLOW_TRACK,37.9008871667,-97.6641743333,1.7574219421290558,0.498389326839267,31.1773,8.8,1.03917688,1.79,4.80,1,1.827,0.46,4.77,0.372,-31.9,359.3,3.4,2.85,0.828,2.12,LEFT,806,596,814,578,1.91,2.20,0.0,0.692,0.965,0.727,0.930,8308,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=0.31m, dh=-26.1deg)",0.307,-26.1,5.1,1.00,-0.4711,-0.4711,0,0,1,-0.70,-3.63,0
2026-08-23 13:37:25,FOLLOW_TRACK,37.9008888333,-97.664173,1.942405554228005,0.61565376817682,24.20634,3.4,1.1338345760000001,1.98,4.98,2,2.038,0.49,4.96,0.477,-26.7,357.5,7.6,3.36,0.836,2.48,LEFT,786,605,807,585,2.03,1.84,0.0,0.718,0.953,0.749,0.923,8508,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=0.36m, dh=-19.9deg)",0.357,-19.9,4.3,1.00,-0.4025,-0.4025,0,0,1,-1.05,-3.98,0
2026-08-23 13:37:26,FOLLOW_TRACK,37.9008905,-97.6641721667,2.1274002632563507,0.6889429368925661,15.279,3.4,0.934744748,2.17,5.17,2,2.236,0.50,5.15,0.538,-18.9,356.4,6.2,4.67,0.836,3.38,LEFT,762,629,802,596,2.17,1.40,0.0,0.749,0.922,0.773,0.898,8740,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=0.38m, dh=-11.7deg)",0.377,-11.7,3.5,1.00,-0.2961,-0.2961,0,0,1,-1.85,-4.82,0
2026-08-23 13:37:26,FOLLOW_TRACK,37.900892,-97.6641715,2.293892170951984,0.7475795440372304,8.48287,3.4,0.819509292,2.34,5.34,2,2.413,0.51,5.32,0.586,-13.0,355.5,5.0,6.72,0.836,4.65,LEFT,744,647,785,602,2.47,1.18,0.0,0.773,0.899,0.792,0.879,8911,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=0.39m, dh=-5.7deg)",0.389,-5.7,2.8,1.00,-0.2151,-0.2151,0,0,1,-3.94,-6.93,0
2026-08-23 13:37:26,FOLLOW_TRACK,37.9008936667,-97.6641711667,2.478886877081437,0.7768934391090321,0.58048,3.4,0.87969924,2.52,5.53,2,2.598,0.52,5.50,0.604,-5.5,355.1,8.5,15.93,0.836,9.29,LEFT,720,671,765,626,3.24,1.22,0.0,0.804,0.867,0.817,0.854,9101,tangent_pose,INTERSECT_AHEAD_OF_TARGET,"capture: INTERSECT_AHEAD_OF_TARGET (e=0.37m, dh=1.5deg)",0.366,1.5,2.0,1.00,-0.1076,-0.1076,0,0,1,14.40,11.38,0
2026-08-23 13:37:26,FOLLOW_TRACK,37.9008951667,-97.664171,2.6453787818098196,0.7915547774908451,353.92748,3.4,0.847289268,2.69,5.70,2,2.761,0.53,5.67,0.608,1.1,355.0,7.7,inf,0.836,inf,STRAIGHT,696,696,743,649,4.78,1.47,0.0,0.836,0.836,0.836,0.836,9305,tangent_pose,RUN_STRAIGHT,"capture: RUN_STRAIGHT (e=0.33m, dh=7.4deg)",0.333,7.4,1.3,1.00,-0.0132,0.0000,0,0,1,2.59,-0.45,0
2026-08-23 13:37:26,FOLLOW_TRACK,37.9008968333,-97.664171,2.830362385652841,0.7915547595989318,346.66472,3.4,0.9393747440000001,2.88,5.88,2,2.939,0.54,5.85,0.596,8.6,355.2,15.2,10.18,0.836,10.50,RIGHT,674,717,719,673,9.78,1.50,0.0,0.863,0.808,0.864,0.807,9507,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=0.28m, dh=14.0deg)",0.285,14.0,0.6,1.00,0.0952,0.0952,0,0,1,1.18,-1.87,0
2026-08-23 13:37:27,FOLLOW_TRACK,37.9008983333,-97.6641711667,2.9968542863745613,0.7768933900981345,340.82948,355.2,0.88484368,3.08,5.98,3,3.096,0.54,5.96,0.566,14.6,355.4,15.8,5.91,1.098,5.46,RIGHT,440,548,693,699,-74.95,1.92,0.0,1.168,1.028,1.163,1.033,9728,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=0.25m, dh=19.4deg)",0.251,19.4,0.2,1.00,0.1831,0.1831,0,0,1,0.76,-2.25,0
2026-08-23 13:37:27,FOLLOW_TRACK,37.9009001667,-97.6641716667,3.200351786652327,0.7329181094257957,336.23524,355.2,0.967669164,3.28,6.18,3,3.283,0.52,6.15,0.495,19.7,355.9,9.6,4.39,1.098,3.85,RIGHT,420,571,668,695,-17.03,2.27,0.0,1.198,0.998,1.185,1.011,9917,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=0.18m, dh=23.2deg)",0.185,23.2,359.5,1.00,0.2599,0.2599,0,0,1,0.47,-2.52,0
2026-08-23 13:37:27,FOLLOW_TRACK,37.9009011667,-97.6641725,3.3113463825530918,0.6596289274332118,331.05796,355.2,0.73565492,3.38,6.28,3,3.376,0.51,6.25,0.408,26.1,357.1,6.0,3.35,1.098,2.81,RIGHT,420,599,572,595,-22.98,1.77,0.0,1.235,0.961,1.213,0.983,10134,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=0.10m, dh=28.0deg)",0.100,28.0,359.1,1.00,0.3564,0.3564,0,0,1,0.21,-2.75,0
2026-08-23 13:37:27,FOLLOW_TRACK,37.9009026667,-97.6641731667,3.477838280685149,0.600992301364023,327.38364,355.2,0.935773636,3.53,6.44,3,3.529,0.50,6.41,0.327,30.6,358.0,12.9,2.88,1.098,2.35,RIGHT,420,620,496,589,-5.99,2.53,0.0,1.262,0.934,1.232,0.964,10307,tangent_pose,INFEASIBLE,"capture: INFEASIBLE (e=0.02m, dh=31.1deg)",0.025,31.1,358.5,1.00,0.4259,0.4259,0,0,1,0.05,-2.89,0
2026-08-23 13:37:27,FOLLOW_TRACK,37.9009046667,-97.6641746667,3.699827476654309,0.4690665053952637,323.77322,355.2,1.3262366319999999,3.74,6.64,3,3.729,0.48,6.61,0.166,36.5,0.3,6.0,2.44,1.098,1.93,RIGHT,420,647,438,599,-3.57,4.38,0.0,1.297,0.899,1.255,0.941,10515,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=-0.11m, dh=34.3deg)",-0.112,34.3,358.1,1.00,0.5180,0.5180,0,0,1,-0.20,-3.07,0
2026-08-23 13:37:28,FOLLOW_TRACK,37.9009065,-97.6641761667,3.9033138752527026,0.3371407184360254,321.17028,355.2,1.156984556,3.92,6.82,3,3.918,0.47,6.79,0.008,41.4,2.6,3.5,2.18,1.098,1.68,RIGHT,420,670,431,626,-2.91,5.59,0.0,1.327,0.869,1.274,0.922,10739,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=-0.25m, dh=36.5deg)",-0.246,36.5,357.7,1.00,0.5962,0.5962,0,0,1,-0.41,-3.21,0
2026-08-23 13:37:28,FOLLOW_TRACK,37.9009081667,-97.6641781667,4.088308573381713,0.1612396808483649,320.92776,355.2,1.2938266600000001,4.08,6.98,3,4.091,0.45,6.95,0.191,44.9,5.8,-4.3,2.04,1.098,1.52,RIGHT,420,688,429,645,-2.60,52.19,0.0,1.351,0.845,1.287,0.909,10906,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=-0.42m, dh=36.5deg)",-0.423,36.5,357.4,1.00,0.6572,0.6572,0,0,1,-0.71,-3.42,0
2026-08-23 13:37:28,FOLLOW_TRACK,37.9009101667,-97.6641803333,4.310297777274384,-0.029313905552409827,320.95344,355.2,1.456905408,4.27,7.05,4,4.310,0.45,7.01,0.413,49.1,10.0,0.3,1.82,1.098,1.39,RIGHT,420,706,429,669,-2.30,675.73,0.0,1.374,0.822,1.310,0.886,11124,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=-0.61m, dh=36.3deg)",-0.607,36.3,357.3,1.00,0.7194,0.7194,0,0,1,-1.03,-3.50,0
2026-08-23 13:37:28,FOLLOW_TRACK,37.9009116667,-97.6641823333,4.4767896817695325,-0.20521492764247382,320.60438,357.4,1.130747912,4.40,7.18,4,4.481,0.44,7.15,0.613,52.9,13.5,-3.0,1.72,1.098,1.28,RIGHT,420,725,429,686,-2.13,38.16,0.0,1.399,0.797,1.321,0.875,11337,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=-0.78m, dh=36.4deg)",-0.784,36.4,357.0,1.00,0.7822,0.7822,0,0,1,-1.32,-3.70,0
2026-08-23 13:37:28,FOLLOW_TRACK,37.9009131667,-97.6641841667,4.643281592340927,-0.3664633859408577,320.52124,357.4,1.071072408,4.54,7.32,4,4.658,0.43,7.29,0.798,56.3,16.8,-5.8,1.66,1.098,1.19,RIGHT,420,741,429,703,-1.97,140.06,0.0,1.420,0.776,1.329,0.867,11514,tangent_pose,INTERSECT_BEHIND_CURRENT,"capture: INTERSECT_BEHIND_CURRENT (e=-0.95m, dh=36.2deg)",-0.950,36.2,356.7,1.00,0.8375,0.8375,0,0,1,-1.61,-3.89,0
