timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT,gary_along_to_next_m,target_advance_reason
2026-09-06 10:20:40,FOLLOW_TRACK,37.9008635,-97.6642091667,-3.7923186669632813,-3.122245180223643,58.52455,2.5,0.0015433320000000001,0.00,0.00,0,4.912,0.00,0.00,4.912,-19.1,39.5,,7.52,0.750,inf,STRAIGHT,762,762,1107,1093,,inf,0.0,0.750,0.750,0.750,0.750,404,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.56 > |w|=1.93),-2.952,-56.0,2.5,1.00,0.0000,0.0000,0,0,0,3.56,-1.93,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.182,0.333,0,-56.0,1.604,3.561,-1.935,-3.926,NONE
2026-09-06 10:20:40,FOLLOW_TRACK,37.9008635,-97.6642091667,-3.7923186669632813,-3.122245180223643,58.59326,2.5,0.006687772,0.00,0.00,0,4.912,0.00,0.00,4.912,-19.1,39.5,,7.50,0.750,inf,STRAIGHT,762,762,1093,1078,,inf,0.0,0.750,0.750,0.750,0.750,592,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.56 > |w|=1.94),-2.952,-56.1,2.5,1.00,0.0000,0.0000,0,0,0,3.56,-1.94,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.182,0.333,0,-56.1,1.610,3.558,-1.940,-3.926,NONE
2026-09-06 10:20:40,FOLLOW_TRACK,37.9008635,-97.6642091667,-3.7923186669632813,-3.122245180223643,58.39306,2.5,0.0030866640000000002,0.00,0.00,0,4.912,0.00,0.00,4.912,-18.9,39.5,,7.57,0.750,inf,STRAIGHT,762,762,995,977,13.71,inf,0.0,0.750,0.750,0.750,0.750,797,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.57 > |w|=1.92),-2.952,-55.9,2.5,1.00,0.0000,0.0000,0,0,0,3.57,-1.92,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.182,0.333,0,-55.9,1.593,3.567,-1.925,-3.926,NONE
2026-09-06 10:20:41,FOLLOW_TRACK,37.9008635,-97.6642091667,-3.7923186669632813,-3.122245180223643,58.50065,2.5,0.00257222,0.00,0.00,0,4.912,0.00,0.00,4.912,-19.0,39.5,,7.53,0.750,inf,STRAIGHT,762,762,896,870,12.26,inf,0.0,0.750,0.750,0.750,0.750,1000,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.56 > |w|=1.93),-2.952,-56.0,2.5,1.00,0.0000,0.0000,0,0,0,3.56,-1.93,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.182,0.333,0,-56.0,1.602,3.562,-1.933,-3.926,NONE
2026-09-06 10:20:41,FOLLOW_TRACK,37.9008636667,-97.6642086667,-3.7738158834836444,-3.0782698889602083,56.74731,2.5,0.225840916,0.00,0.00,0,4.870,0.00,0.00,4.870,-17.5,39.2,,8.08,0.750,inf,STRAIGHT,762,762,803,784,20.08,1.45,0.0,0.750,0.750,0.750,0.750,1195,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.59 > |w|=1.81),-2.909,-54.2,2.5,1.00,0.0000,0.0000,0,0,0,3.59,-1.81,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.141,0.333,0,-54.2,1.468,3.586,-1.809,-3.906,NONE
2026-09-06 10:20:41,FOLLOW_TRACK,37.9008641667,-97.6642075,-3.7183186207463903,-2.975657940851597,52.6702,2.5,0.532963984,0.00,0.00,0,4.762,0.00,0.00,4.762,-14.0,38.7,3.9,9.84,0.750,inf,STRAIGHT,762,762,774,769,79.37,1.57,0.0,0.750,0.750,0.750,0.750,1407,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.66 > |w|=1.50),-2.809,-50.1,2.5,1.00,0.0000,0.0000,0,0,0,3.66,-1.50,0,GARY_STRAIGHT,,,0.0000,inf,0,1,5.035,0.333,0,-50.1,1.152,3.659,-1.501,-3.846,NONE
2026-09-06 10:20:41,FOLLOW_TRACK,37.9008648333,-97.6642065,-3.644329651722269,-2.8877073479741644,49.88892,2.5,0.564345068,0.00,0.00,0,4.650,0.00,0.00,4.650,-11.5,38.4,4.9,11.66,0.750,inf,STRAIGHT,762,762,771,767,99.66,2.22,0.0,0.750,0.750,0.750,0.750,1597,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.70 > |w|=1.26),-2.725,-47.4,2.5,1.00,0.0000,0.0000,0,0,0,3.70,-1.26,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.924,0.333,0,-47.4,0.927,3.703,-1.260,-3.768,NONE
2026-09-06 10:20:41,FOLLOW_TRACK,37.9008656667,-97.664205,-3.5518267957413463,-2.7557814650019776,45.83686,2.5,0.727423816,0.00,0.00,0,4.496,0.00,0.00,4.496,-8.0,37.8,8.6,16.09,0.750,inf,STRAIGHT,762,762,771,767,99.66,2.05,0.0,0.750,0.750,0.750,0.750,1797,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.79 > |w|=0.92),-2.597,-43.3,2.5,1.00,0.0000,0.0000,0,0,0,3.79,-0.92,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.771,0.333,0,-43.3,0.628,3.785,-0.915,-3.670,NONE
2026-09-06 10:20:42,FOLLOW_TRACK,37.9008663333,-97.6642035,-3.477837836141186,-2.6238555933334307,45.4714,2.5,0.723822708,0.00,0.00,0,4.357,0.00,0.00,4.357,-8.4,37.0,18.6,14.84,0.750,inf,STRAIGHT,762,762,771,766,79.79,23.27,0.0,0.750,0.750,0.750,0.750,2000,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.62 > |w|=0.94),-2.468,-43.0,2.5,1.00,0.0000,0.0000,0,0,0,3.62,-0.94,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.635,0.333,0,-43.0,0.639,3.623,-0.938,-3.590,NONE
2026-09-06 10:20:42,FOLLOW_TRACK,37.9008673333,-97.664202,-3.366843277069238,-2.491929712338954,43.22851,2.5,0.82053818,0.00,0.00,0,4.189,0.00,0.00,4.189,-6.7,36.5,8.9,17.89,0.750,inf,STRAIGHT,762,762,771,766,79.79,4.15,0.0,0.750,0.750,0.750,0.750,2197,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.59 > |w|=0.75),-2.341,-40.7,2.5,1.00,0.0000,0.0000,0,0,0,3.59,-0.75,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.469,0.333,0,-40.7,0.490,3.590,-0.752,-3.473,NONE
2026-09-06 10:20:42,FOLLOW_TRACK,37.9008685,-97.6642008333,-3.237345905797459,-2.389317752014623,40.32498,2.5,0.775781552,0.00,0.00,0,4.024,0.00,0.00,4.024,-3.9,36.4,2.5,29.61,0.750,inf,STRAIGHT,762,762,771,766,79.79,3.20,0.0,0.750,0.750,0.750,0.750,2408,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.66 > |w|=0.45),-2.245,-37.8,2.5,1.00,0.0000,0.0000,0,0,0,3.66,-0.45,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.304,0.333,0,-37.8,0.273,3.662,-0.446,-3.339,NONE
