timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,target_rel_east,target_rel_north,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT,gary_along_to_next_m,target_advance_reason,actuator_lag_counts,actuator_lag_reference_left,actuator_lag_reference_right,actuator_lag_command_left_before_limit,actuator_lag_command_right_before_limit,actuator_lag_speed_limited,actuator_lag_speed_before,actuator_lag_speed_after,wheel_speed_limited,wheel_speed_limit_scale,wheel_speed_limit_before_max,wheel_speed_limit_after_max,gary_straight_heading_limited,gary_straight_heading_speed_before,gary_straight_heading_speed_after
2026-09-13 14:31:29,FOLLOW_TRACK,37.9010155,-97.664181,13.078860409254101,-0.6449665777466023,335.00186,64.8,0.4629996,12.80,14.80,1.670,13.918,9,13.095,1.67,13.92,0.771,95.1,70.1,,1.23,0.616,1.23,RIGHT,730,1000,745,1011,-1.21,2.01,0.0,0.791,0.441,0.791,0.441,14654,pure_pursuit,TARGET_BEHIND,,-0.225,95.1,64.8,1.00,0.8122,0.8122,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.8122,1.23,0,1,,,0,95.1,,,,,NONE,11,730,1000,730,1000,0,0.616,0.616,0,1.0000,0.791,0.791,0,0.616,0.616
2026-09-13 14:31:29,FOLLOW_TRACK,37.9010163333,-97.6641815,13.171352216776686,-0.6889417639238022,338.28032,64.8,0.532963984,12.80,14.80,1.670,13.918,9,13.189,1.67,13.92,0.851,94.2,72.4,-0.7,1.24,0.619,1.24,RIGHT,728,997,740,1006,-1.22,1.76,0.0,0.794,0.444,0.794,0.444,14844,pure_pursuit,TARGET_BEHIND,,-0.327,94.2,64.8,1.00,0.8083,0.8083,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.8083,1.24,0,1,,,0,94.2,,,,,NONE,10,728,997,728,997,0,0.619,0.619,0,1.0000,0.794,0.794,0,0.619,0.619
2026-09-13 14:31:29,FOLLOW_TRACK,37.901017,-97.6641821667,13.245352324111542,-0.7475782795813326,341.864,64.8,0.490265132,12.80,14.80,1.670,13.918,9,13.266,1.67,13.92,0.939,92.6,74.5,,1.25,0.627,1.25,RIGHT,721,990,737,1003,-1.23,1.53,0.0,0.802,0.452,0.802,0.452,15040,pure_pursuit,TARGET_BEHIND,,-0.419,92.6,64.8,1.00,0.7970,0.7970,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7970,1.25,0,1,,,0,92.6,,,,,NONE,9,721,990,721,990,0,0.627,0.627,0,1.0000,0.802,0.802,0,0.627,0.627
2026-09-13 14:31:29,FOLLOW_TRACK,37.9010178333,-97.6641826667,13.33784413357662,-0.7915534638413109,343.67336,64.8,0.4887218,12.80,14.80,1.670,13.918,9,13.361,1.67,13.92,1.026,93.1,76.7,,1.26,0.632,1.26,RIGHT,717,987,731,998,-1.24,3.21,0.0,0.807,0.457,0.807,0.457,15247,pure_pursuit,TARGET_BEHIND,,-0.521,93.1,64.8,1.00,0.7908,0.7908,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7908,1.26,0,1,,,0,93.1,,,,,NONE,10,717,987,717,987,0,0.632,0.632,0,1.0000,0.807,0.807,0,0.632,0.632
2026-09-13 14:31:29,FOLLOW_TRACK,37.9010186667,-97.6641831667,13.430347040000278,-0.8355286468653119,345.4366,64.8,0.53759398,12.80,14.80,1.670,13.918,9,13.456,1.67,13.92,1.115,93.6,79.0,-6.2,1.28,0.638,1.28,RIGHT,713,982,726,994,-1.25,3.51,0.0,0.813,0.463,0.813,0.463,15447,pure_pursuit,TARGET_BEHIND,,-0.624,93.6,64.8,1.00,0.7835,0.7835,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7835,1.28,0,1,,,0,93.6,,,,,NONE,9,713,982,713,982,0,0.638,0.638,0,1.0000,0.813,0.813,0,0.638,0.638
2026-09-13 14:31:30,FOLLOW_TRACK,37.9010196667,-97.6641836667,13.541341649806029,-0.8795038270107436,348.63236,64.8,0.47791847600000004,12.80,14.80,1.670,13.918,9,13.570,1.67,13.92,1.218,93.0,81.6,,1.29,0.644,1.29,RIGHT,708,977,723,989,-1.27,1.84,0.0,0.819,0.469,0.819,0.469,15663,pure_pursuit,TARGET_BEHIND,,-0.743,93.0,64.8,1.00,0.7760,0.7760,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7760,1.29,0,1,,,0,93.0,,,,,NONE,10,708,977,708,977,0,0.644,0.644,0,1.0000,0.819,0.819,0,0.644,0.644
2026-09-13 14:31:30,FOLLOW_TRACK,37.9010205,-97.6641841667,13.633833458781513,-0.9234790070283292,351.54584,64.8,0.5838939400000001,12.80,14.80,1.670,13.918,9,13.665,1.67,13.92,1.312,92.2,83.8,-9.8,1.30,0.652,1.30,RIGHT,702,971,719,983,-1.29,2.21,0.0,0.827,0.477,0.827,0.477,15857,pure_pursuit,TARGET_BEHIND,,-0.845,92.2,64.8,1.00,0.7665,0.7665,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7665,1.30,0,1,,,0,92.2,,,,,NONE,11,702,971,702,971,0,0.652,0.652,0,1.0000,0.827,0.827,0,0.652,0.652
2026-09-13 14:31:30,FOLLOW_TRACK,37.9010215,-97.6641843333,13.74482806440198,-0.9381315288843304,354.7924,64.8,0.558686184,12.80,14.80,1.670,13.918,9,13.777,1.67,13.92,1.398,91.4,86.2,-6.0,1.31,0.654,1.31,RIGHT,701,970,714,978,-1.31,1.92,0.0,0.829,0.479,0.829,0.479,16050,pure_pursuit,TARGET_BEHIND,,-0.952,91.4,64.8,1.00,0.7651,0.7651,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7651,1.31,0,1,,,0,91.4,,,,,NONE,12,701,970,701,970,0,0.654,0.654,0,1.0000,0.829,0.829,0,0.654,0.654
2026-09-13 14:31:30,FOLLOW_TRACK,37.9010223333,-97.6641846667,13.83731987071768,-0.9674541739987947,359.00032,64.8,0.5396517559999999,12.80,14.80,1.670,13.918,9,13.871,1.67,13.92,1.485,89.3,88.3,-7.1,1.32,0.660,1.32,RIGHT,696,966,709,975,-1.31,1.60,0.0,0.835,0.485,0.835,0.485,16267,pure_pursuit,TANGENT_ARC,,-1.048,89.3,64.8,1.00,0.7578,0.7578,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7578,1.32,0,1,,,0,89.3,,,,,NONE,8,696,966,696,966,0,0.660,0.660,0,1.0000,0.835,0.835,0,0.660,0.660
2026-09-13 14:31:30,FOLLOW_TRACK,37.9010233333,-97.6641848333,13.948314478071545,-0.9821066939287423,1.93811,64.8,0.543767308,12.80,14.80,1.671,13.918,10,13.983,1.67,13.92,1.576,88.7,90.7,-11.5,1.33,0.663,1.33,RIGHT,694,963,706,972,-1.31,1.99,0.0,0.838,0.488,0.838,0.488,16454,pure_pursuit,TANGENT_ARC,,-1.155,88.7,64.8,1.00,0.7537,0.7537,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7537,1.33,0,1,,,0,88.7,,,,,NONE,10,694,963,694,963,0,0.663,0.663,0,1.0000,0.838,0.838,0,0.663,0.663
2026-09-13 14:31:31,FOLLOW_TRACK,37.9010245,-97.664185,14.077811884439482,-0.9967680068212653,5.39208,64.8,0.6641472039999999,12.87,14.87,1.738,13.950,10,14.113,1.74,13.95,1.683,87.3,92.7,-10.3,1.37,0.685,1.37,RIGHT,677,946,703,969,-1.32,2.25,0.0,0.860,0.510,0.860,0.510,16660,pure_pursuit,TANGENT_ARC,,-1.278,87.3,64.8,1.00,0.7297,0.7297,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7297,1.37,0,1,,,0,87.3,,,,,NONE,9,677,946,677,946,0,0.685,0.685,0,1.0000,0.860,0.860,0,0.685,0.685
2026-09-13 14:31:31,FOLLOW_TRACK,37.9010256667,-97.6641848333,14.207309287717607,-0.9821066627823664,9.01412,64.8,0.556628408,12.97,14.97,1.825,13.991,10,14.241,1.83,13.99,1.771,85.4,94.4,-5.3,1.41,0.706,1.41,RIGHT,661,930,694,961,-1.34,1.68,0.0,0.881,0.531,0.881,0.531,16852,pure_pursuit,TANGENT_ARC,,-1.389,85.4,64.8,1.00,0.7080,0.7080,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.7080,1.41,0,1,,,0,85.4,,,,,NONE,17,661,930,661,930,0,0.706,0.706,0,1.0000,0.881,0.881,0,0.706,0.706
2026-09-13 14:31:31,FOLLOW_TRACK,37.9010266667,-97.6641846667,14.318303890184643,-0.9674541171926234,13.9782,64.8,0.578235056,13.05,15.05,1.902,14.027,10,14.351,1.90,14.03,1.844,81.8,95.8,-11.1,1.46,0.728,1.46,RIGHT,644,913,679,946,-1.38,1.29,0.0,0.903,0.553,0.903,0.553,17043,pure_pursuit,TANGENT_ARC,,-1.484,81.8,64.8,1.00,0.6864,0.6864,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.6864,1.46,0,1,,,0,81.8,,,,,NONE,18,644,913,644,913,0,0.728,0.728,0,1.0000,0.903,0.903,0,0.728,0.728
2026-09-13 14:31:31,FOLLOW_TRACK,37.9010276667,-97.6641841667,14.429298490843943,-0.9234789175735063,19.44161,64.8,0.634823896,13.16,15.16,1.998,14.072,10,14.459,2.00,14.07,1.899,77.5,97.0,-13.0,1.51,0.754,1.51,RIGHT,624,893,661,929,-1.42,1.34,0.0,0.929,0.579,0.929,0.579,17246,pure_pursuit,TANGENT_ARC,,-1.565,77.5,64.8,1.00,0.6635,0.6635,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.6635,1.51,0,1,,,0,77.5,,,,,NONE,17,624,893,624,893,0,0.754,0.754,0,1.0000,0.929,0.929,0,0.754,0.754
2026-09-13 14:31:31,FOLLOW_TRACK,37.9010288333,-97.6641838333,14.558784793563552,-0.8941562498812295,24.72735,64.8,0.6667194240000001,13.27,15.27,2.095,14.117,10,14.586,2.10,14.12,1.977,73.7,98.4,-8.6,1.57,0.787,1.57,RIGHT,598,868,642,910,-1.47,1.44,0.0,0.962,0.612,0.962,0.612,17443,pure_pursuit,TANGENT_ARC,,-1.670,73.7,64.8,1.00,0.6351,0.6351,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.6351,1.57,0,1,,,0,73.7,,,,,NONE,18,598,868,598,868,0,0.787,0.787,0,1.0000,0.962,0.962,0,0.787,0.787
2026-09-13 14:31:32,FOLLOW_TRACK,37.90103,-97.6641833333,14.688282193070535,-0.8501810502298628,29.25484,64.8,0.713019384,13.38,15.38,2.203,14.168,10,14.713,2.20,14.17,2.045,70.4,99.7,-10.8,1.64,0.822,1.64,RIGHT,572,841,621,886,-1.55,1.78,0.0,0.997,0.647,0.997,0.647,17639,pure_pursuit,TANGENT_ARC,,-1.769,70.4,64.8,1.00,0.6085,0.6085,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.6085,1.64,0,1,,,0,70.4,,,,,NONE,23,572,841,572,841,0,0.822,0.822,0,1.0000,0.997,0.997,0,0.822,0.822
2026-09-13 14:31:32,FOLLOW_TRACK,37.9010313333,-97.6641825,14.836271292036226,-0.7768919920344672,35.65707,75.8,0.73051048,13.54,15.54,2.345,14.222,10,14.857,2.34,14.22,2.108,65.5,101.1,-8.8,1.75,0.874,1.75,RIGHT,531,801,596,861,-1.61,1.28,0.0,1.049,0.699,1.049,0.699,17836,pure_pursuit,TANGENT_ARC,,-1.360,65.5,75.8,1.00,0.5719,0.5719,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.5719,1.75,0,1,,,0,65.5,,,,,NONE,24,531,801,531,801,0,0.874,0.874,0,1.0000,1.049,1.049,0,0.874,0.874
2026-09-13 14:31:32,FOLLOW_TRACK,37.9010326667,-97.6641815,14.984271490114901,-0.6889416117607087,41.44359,75.8,0.8760981320000001,13.70,15.70,2.504,14.262,10,15.000,2.50,14.26,2.161,61.3,102.7,-11.6,1.87,0.933,1.87,RIGHT,486,755,565,832,-1.68,1.75,0.0,1.108,0.758,1.108,0.758,18038,pure_pursuit,TANGENT_ARC,,-1.482,61.3,75.8,1.00,0.5360,0.5360,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.5360,1.87,0,1,,,0,61.3,,,,,NONE,34,486,755,486,755,0,0.933,0.933,0,1.0000,1.108,1.108,0,0.933,0.933
2026-09-13 14:31:32,FOLLOW_TRACK,37.901034,-97.6641803333,15.132260588835447,-0.5863299079224519,46.2647,75.8,0.891017008,13.88,15.88,2.673,14.305,10,15.144,2.67,14.30,2.204,58.0,104.2,-9.8,1.98,0.992,1.98,RIGHT,441,710,527,793,-1.79,2.08,0.0,1.167,0.817,1.167,0.817,18236,pure_pursuit,TANGENT_ARC,,-1.600,58.0,75.8,1.00,0.5043,0.5043,0,0,0,,,0,PURE_PURSUIT_CHORD,,,0.5043,1.98,0,1,,,0,58.0,,,,,NONE,41,441,710,441,710,0,0.992,0.992,0,1.0000,1.167,1.167,0,0.992,0.992
