timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,target_rel_east,target_rel_north,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited,formula_used,raw_gary_curvature,raw_gary_radius,final_cmd_curvature,final_desired_turn_radius,current_target_index,next_target_index,gary_A,gary_B,target_advanced,gary_IA,gary_offset_distance,DC,DT,gary_along_to_next_m,target_advance_reason
2026-09-06 11:27:25,FOLLOW_TRACK,37.900865,-97.6642076667,-3.625826813187052,-2.9903192663487874,53.71282,2.5,0.9702413839999999,0.00,0.00,0.000,0.000,0,4.700,0.00,0.00,4.700,-14.2,39.5,12.9,9.58,0.750,inf,STRAIGHT,762,762,770,768,199.31,3.06,0.0,0.750,0.750,0.750,0.750,2424,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.63 > |w|=1.48),-2.828,-51.2,2.5,1.00,0.0000,0.0000,0,0,0,3.63,-1.48,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.970,0.333,0,-51.2,1.153,3.629,-1.479,-3.754,NONE
2026-09-06 11:27:25,FOLLOW_TRACK,37.9008656667,-97.6642056667,-3.5518267759053574,-2.81441810814853,50.25889,2.5,0.8354570560000001,0.00,0.00,0.000,0.000,0,4.532,0.00,0.00,4.532,-11.9,38.4,13.9,11.02,0.750,inf,STRAIGHT,762,762,770,768,199.31,2.94,0.0,0.750,0.750,0.750,0.750,2635,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.59 > |w|=1.26),-2.655,-47.7,2.5,1.00,0.0000,0.0000,0,0,0,3.59,-1.26,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.806,0.333,0,-47.7,0.932,3.588,-1.259,-3.672,NONE
2026-09-06 11:27:25,FOLLOW_TRACK,37.9008666667,-97.664204,-3.4408322231371766,-2.6678308638899852,45.31509,2.5,0.9532647320000001,0.00,0.00,0.000,0.000,0,4.354,0.00,0.00,4.354,-7.5,37.8,15.2,16.62,0.750,inf,STRAIGHT,762,762,770,768,199.31,2.01,0.0,0.750,0.750,0.750,0.750,2817,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.70 > |w|=0.84),-2.514,-42.8,2.5,1.00,0.0000,0.0000,0,0,0,3.70,-0.84,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.630,0.333,0,-42.8,0.570,3.700,-0.840,-3.555,NONE
2026-09-06 11:27:25,FOLLOW_TRACK,37.9008676667,-97.6642021667,-3.3298376720141487,-2.506591059763082,42.18467,2.5,0.9954491400000001,0.00,0.00,0.000,0.000,0,4.168,0.00,0.00,4.168,-5.2,37.0,20.5,22.93,0.750,inf,STRAIGHT,762,762,769,768,398.97,3.62,0.0,0.750,0.750,0.750,0.750,3016,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.69 > |w|=0.59),-2.358,-39.7,2.5,1.00,0.0000,0.0000,0,0,0,3.69,-0.59,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.447,0.333,0,-39.7,0.379,3.694,-0.593,-3.437,NONE
2026-09-06 11:27:26,FOLLOW_TRACK,37.900869,-97.6642006667,-3.1818486082781345,-2.3746651713173534,37.78776,2.5,0.986189148,0.00,0.00,0.000,0.000,0,3.970,0.00,0.00,3.970,-1.1,36.7,4.8,inf,0.750,inf,STRAIGHT,762,762,770,767,132.99,2.82,0.0,0.750,0.750,0.750,0.750,3236,gary_arrows,RUN_STRAIGHT,step 10: arc does not fit yet (s=3.87 > |w|=0.13),-2.232,-35.3,2.5,1.00,0.0000,0.0000,0,0,0,3.87,-0.13,0,GARY_STRAIGHT,,,0.0000,inf,0,1,4.250,0.333,0,-35.3,0.073,3.866,-0.126,-3.283,NONE
2026-09-06 11:27:26,FOLLOW_TRACK,37.9008701667,-97.6641993333,-3.0523512399168036,-2.2573918568253823,34.85103,2.5,0.814364852,0.00,0.00,0.000,0.000,0,3.796,0.00,0.00,3.796,1.6,36.5,12.9,inf,0.475,0.95,RIGHT,839,1100,770,768,199.31,3.06,0.0,0.650,0.300,0.475,0.475,3426,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.80/4, toward the arrow",-2.121,-32.3,2.5,1.00,1.0536,1.0536,0,0,0,3.97,0.20,0,GARY_FALLBACK_DC4,,,1.0536,0.95,0,1,4.077,0.333,0,-32.3,0.108,3.966,0.202,-3.149,NONE
2026-09-06 11:27:26,FOLLOW_TRACK,37.9008715,-97.6641976667,-2.904362177292436,-2.1108134153802647,33.39911,2.5,1.022200228,0.00,0.00,0.000,0.000,0,3.590,0.00,0.00,3.590,2.6,36.0,9.5,39.43,0.449,0.90,RIGHT,859,1100,784,786,-193.71,8.12,0.0,0.624,0.274,0.453,0.445,3627,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.59/4, toward the arrow",-1.981,-30.9,2.5,1.00,1.1141,1.1141,0,0,0,3.86,0.32,0,GARY_FALLBACK_DC4,,,1.1141,0.90,0,1,3.873,0.333,0,-30.9,0.163,3.860,0.319,-2.994,NONE
2026-09-06 11:27:26,FOLLOW_TRACK,37.9008731667,-97.6641961667,-2.7193675076132267,-1.9788875307249476,32.48206,2.5,1.153897892,0.00,0.00,0.000,0.000,0,3.363,0.00,0.00,3.363,3.6,36.0,2.8,27.07,0.420,0.84,RIGHT,880,1100,832,885,-6.34,14.79,0.0,0.595,0.245,0.426,0.415,3834,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.36/4, toward the arrow",-1.857,-30.0,2.5,1.00,1.1894,1.1894,0,0,0,3.72,0.42,0,GARY_FALLBACK_DC4,,,1.1894,0.84,0,1,3.646,0.333,0,-30.0,0.209,3.719,0.418,-2.804,NONE
2026-09-06 11:27:26,FOLLOW_TRACK,37.9008738333,-97.6641946667,-2.6453785373020655,-1.8469616792901264,33.19374,2.5,0.973328048,0.00,0.00,0.000,0.000,0,3.226,0.00,0.00,3.226,1.7,34.9,13.9,inf,0.750,inf,STRAIGHT,762,762,859,986,-2.29,15.66,0.0,0.750,0.750,0.750,0.750,4033,gary_arrows,RUN_STRAIGHT,"near vertex: |w|=0.191<=0.20m past the arrow, treated as arrival (no dist/4 fallback)",-1.729,-30.7,2.5,1.00,0.0000,0.0000,0,0,0,3.39,0.19,0,GARY_STRAIGHT,,,0.0000,inf,0,1,3.512,0.333,0,-30.7,0.097,3.389,0.191,-2.724,NONE
2026-09-06 11:27:27,FOLLOW_TRACK,37.9008751667,-97.6641936667,-2.4973783548199346,-1.7590110921298483,32.45508,2.5,0.804075972,0.00,0.00,0.000,0.000,0,3.055,0.00,0.00,3.055,2.7,35.2,-4.0,32.38,0.382,0.76,RIGHT,910,1100,849,1045,-1.40,12.86,0.0,0.557,0.207,0.386,0.378,4241,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 3.05/4, toward the arrow",-1.647,-29.9,2.5,1.00,1.3095,1.3095,0,0,0,3.30,0.29,0,GARY_FALLBACK_DC4,,,1.3095,0.76,0,1,3.340,0.333,0,-29.9,0.144,3.302,0.289,-2.572,NONE
2026-09-06 11:27:27,FOLLOW_TRACK,37.9008758333,-97.6641923333,-2.423389377958594,-1.6417378072457631,31.10937,2.5,0.7068460560000001,0.00,0.00,0.000,0.000,0,2.927,0.00,0.00,2.927,3.0,34.1,29.9,27.90,0.366,0.73,RIGHT,922,1100,795,952,-2.07,5.74,0.0,0.541,0.191,0.370,0.361,4432,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.93/4, toward the arrow",-1.534,-28.6,2.5,1.00,1.3665,1.3665,0,0,0,3.20,0.32,0,GARY_FALLBACK_DC4,,,1.3665,0.73,0,1,3.216,0.333,0,-28.6,0.154,3.205,0.321,-2.493,NONE
2026-09-06 11:27:27,FOLLOW_TRACK,37.900877,-97.6641918333,-2.2938919834715503,-1.5977625050303317,30.7534,2.5,0.656430544,0.00,0.00,0.000,0.000,0,2.795,0.00,0.00,2.795,4.1,34.9,-8.8,19.53,0.349,0.70,RIGHT,935,1100,867,854,25.74,22.07,0.0,0.524,0.174,0.356,0.343,4639,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.80/4, toward the arrow",-1.495,-28.2,2.5,1.00,1.4309,1.4309,0,0,0,3.16,0.42,0,GARY_FALLBACK_DC4,,,1.4309,0.70,0,1,3.082,0.333,0,-28.2,0.200,3.161,0.423,-2.362,NONE
2026-09-06 11:27:27,FOLLOW_TRACK,37.9008778333,-97.6641911667,-2.2014001940666454,-1.5391346494504718,31.18382,2.5,0.592639488,0.00,0.00,0.000,0.000,0,2.686,0.00,0.00,2.686,3.8,35.0,-3.8,20.39,0.336,0.67,RIGHT,946,1100,911,922,-26.85,14.97,0.0,0.511,0.161,0.342,0.330,4830,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.69/4, toward the arrow",-1.441,-28.7,2.5,1.00,1.4892,1.4892,0,0,0,3.00,0.37,0,GARY_FALLBACK_DC4,,,1.4892,0.67,0,1,2.973,0.333,0,-28.7,0.177,3.004,0.369,-2.267,NONE
2026-09-06 11:27:27,FOLLOW_TRACK,37.9008786667,-97.6641906667,-2.1088972999518654,-1.4951593567271608,31.7954,2.5,0.5211317719999999,0.00,0.00,0.000,0.000,0,2.585,0.00,0.00,2.585,3.5,35.3,5.3,20.93,0.323,0.65,RIGHT,955,1100,935,1023,-2.86,9.61,0.0,0.498,0.148,0.329,0.318,5027,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.59/4, toward the arrow",-1.401,-29.3,2.5,1.00,1.5473,1.5473,0,0,0,2.86,0.33,0,GARY_FALLBACK_DC4,,,1.5473,0.65,0,1,2.871,0.333,0,-29.3,0.160,2.865,0.326,-2.173,NONE
2026-09-06 11:27:28,FOLLOW_TRACK,37.9008796667,-97.6641898333,-1.9979027115581005,-1.4218613493928065,30.21426,2.5,0.64562722,0.00,0.00,0.000,0.000,0,2.452,0.00,0.00,2.452,5.2,35.4,8.8,13.47,0.307,0.61,RIGHT,968,1100,943,1088,-1.56,5.04,0.0,0.482,0.132,0.314,0.299,5240,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.45/4, toward the arrow",-1.333,-27.7,2.5,1.00,1.6312,1.6312,0,0,0,2.87,0.48,0,GARY_FALLBACK_DC4,,,1.6312,0.61,0,1,2.738,0.333,0,-27.7,0.223,2.867,0.480,-2.059,NONE
2026-09-06 11:27:28,FOLLOW_TRACK,37.9008806667,-97.6641895,-1.8869081149262426,-1.392547413054428,28.45745,2.5,0.57360506,0.00,0.00,0.000,0.000,0,2.345,0.00,0.00,2.345,8.0,36.4,-10.8,8.46,0.293,0.59,RIGHT,978,1100,951,1094,-1.55,3.52,0.0,0.468,0.118,0.305,0.281,5427,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.35/4, toward the arrow",-1.308,-25.9,2.5,1.00,1.7057,1.7057,0,0,0,2.99,0.74,0,GARY_FALLBACK_DC4,,,1.7057,0.59,0,1,2.628,0.333,0,-25.9,0.325,2.991,0.743,-1.946,NONE
2026-09-06 11:27:28,FOLLOW_TRACK,37.9008811667,-97.664189,-1.831410821360022,-1.3485721287163797,29.07432,2.5,0.28397308800000004,0.00,0.00,0.000,0.000,0,2.274,0.00,0.00,2.274,7.3,36.4,,8.96,0.284,0.57,RIGHT,985,1100,968,1094,-1.71,5.36,0.0,0.459,0.109,0.295,0.273,5632,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.27/4, toward the arrow",-1.267,-26.6,2.5,1.00,1.7587,1.7587,0,0,0,2.83,0.65,0,GARY_FALLBACK_DC4,,,1.7587,0.57,0,1,2.558,0.333,0,-26.6,0.289,2.834,0.646,-1.889,NONE
2026-09-06 11:27:28,FOLLOW_TRACK,37.9008816667,-97.6641886667,-1.7759135249859377,-1.3192582029567306,28.24613,2.5,0.270597544,0.00,0.00,0.000,0.000,0,2.212,0.00,0.00,2.212,8.4,36.6,,7.61,0.277,0.55,RIGHT,991,1100,974,1093,-1.79,3.67,0.0,0.452,0.102,0.289,0.264,5829,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.21/4, toward the arrow",-1.240,-25.7,2.5,1.00,1.8081,1.8081,0,0,0,2.86,0.74,0,GARY_FALLBACK_DC4,,,1.8081,0.55,0,1,2.495,0.333,0,-25.7,0.322,2.856,0.741,-1.832,NONE
2026-09-06 11:27:28,FOLLOW_TRACK,37.9008821667,-97.664188,-1.7204162342099674,-1.260621564903712,30.08014,2.5,0.28808864,0.00,0.00,0.000,0.000,0,2.133,0.00,0.00,2.133,6.2,36.2,,9.95,0.267,0.53,RIGHT,999,1100,980,1094,-1.85,1.82,0.0,0.442,0.092,0.276,0.257,6032,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.13/4, toward the arrow",-1.184,-27.6,2.5,1.00,1.8754,1.8754,0,0,0,2.56,0.49,0,GARY_FALLBACK_DC4,,,1.8754,0.53,0,1,2.417,0.333,0,-27.6,0.229,2.559,0.494,-1.774,NONE
2026-09-06 11:27:29,FOLLOW_TRACK,37.9008825,-97.6641876667,-1.6834217374718194,-1.2313076429196326,30.96075,2.5,0.27779976,0.00,0.00,0.000,0.000,0,2.086,0.00,0.00,2.086,5.2,36.2,,11.46,0.261,0.52,RIGHT,1003,1100,990,1094,-2.00,3.73,0.0,0.436,0.086,0.269,0.253,6236,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.09/4, toward the arrow",-1.156,-28.4,2.5,1.00,1.9178,1.9178,0,0,0,2.43,0.40,0,GARY_FALLBACK_DC4,,,1.9178,0.52,0,1,2.370,0.333,0,-28.4,0.190,2.428,0.399,-1.736,NONE
2026-09-06 11:27:29,FOLLOW_TRACK,37.900883,-97.6641873333,-1.6279244404464621,-1.2019849225322397,30.87438,2.5,0.268025324,0.00,0.00,0.000,0.000,0,2.024,0.00,0.00,2.024,5.6,36.4,,10.43,0.253,0.51,RIGHT,1009,1100,994,1093,-2.09,35.04,0.0,0.428,0.078,0.261,0.244,6433,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 2.02/4, toward the arrow",-1.129,-28.4,2.5,1.00,1.9767,1.9767,0,0,0,2.38,0.41,0,GARY_FALLBACK_DC4,,,1.9767,0.51,0,1,2.308,0.333,0,-28.4,0.196,2.378,0.413,-1.679,NONE
2026-09-06 11:27:29,FOLLOW_TRACK,37.9008833333,-97.664187,-1.5909299434610698,-1.1726710000954907,30.65406,2.5,0.256193112,0.00,0.00,0.000,0.000,0,1.976,0.00,0.00,1.976,5.7,36.4,,9.88,0.250,0.49,RIGHT,1010,1100,998,1094,-2.13,13.45,0.0,0.427,0.073,0.259,0.241,6637,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.98/4, toward the arrow",-1.102,-28.1,2.5,1.00,2.0239,2.0239,0,0,0,2.34,0.42,0,GARY_FALLBACK_DC4,,,2.0239,0.49,0,1,2.261,0.333,0,-28.1,0.198,2.336,0.419,-1.641,NONE
2026-09-06 11:27:29,FOLLOW_TRACK,37.9008838333,-97.6641868333,-1.5354326458634389,-1.1580096354909926,30.50042,2.5,0.256193112,0.00,0.00,0.000,0.000,0,1.923,0.00,0.00,1.923,6.5,37.0,,8.46,0.250,0.48,RIGHT,1006,1100,1001,1093,-2.22,19.41,0.0,0.432,0.068,0.260,0.240,6840,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.92/4, toward the arrow",-1.089,-28.0,2.5,1.00,2.0799,2.0799,0,0,0,2.32,0.47,0,GARY_FALLBACK_DC4,,,2.0799,0.48,0,1,2.206,0.333,0,-28.0,0.218,2.322,0.466,-1.585,NONE
2026-09-06 11:27:29,FOLLOW_TRACK,37.9008841667,-97.6641865,-1.4984270485910918,-1.128695714729146,30.891,2.5,0.270597544,0.00,0.00,0.000,0.000,0,1.876,0.00,0.00,1.876,6.1,37.0,,8.83,0.250,0.47,RIGHT,1003,1100,1001,1094,-2.19,8.18,0.0,0.437,0.063,0.260,0.240,7044,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.88/4, toward the arrow",-1.062,-28.4,2.5,1.00,2.1322,2.1322,0,0,0,2.23,0.42,0,GARY_FALLBACK_DC4,,,2.1322,0.47,0,1,2.159,0.333,0,-28.4,0.199,2.234,0.419,-1.547,NONE
2026-09-06 11:27:30,FOLLOW_TRACK,37.9008845,-97.664186,-1.4614325545733717,-1.0847204388170097,30.61876,2.5,0.263909772,0.00,0.00,0.000,0.000,0,1.820,0.00,0.00,1.820,6.0,36.6,,8.76,0.250,0.46,RIGHT,998,1100,1001,1093,-2.22,11.72,0.0,0.442,0.058,0.260,0.240,7255,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.82/4, toward the arrow",-1.019,-28.1,2.5,1.00,2.1978,2.1978,0,0,0,2.16,0.40,0,GARY_FALLBACK_DC4,,,2.1978,0.46,0,1,2.104,0.333,0,-28.1,0.189,2.164,0.402,-1.508,NONE
2026-09-06 11:27:30,FOLLOW_TRACK,37.9008848333,-97.6641858333,-1.424438055848182,-1.070059077641955,30.53795,2.5,0.19240205600000002,0.00,0.00,0.000,0.000,0,1.782,0.00,0.00,1.782,6.4,36.9,,8.02,0.250,0.45,RIGHT,995,1100,998,1093,-2.16,23.87,0.0,0.446,0.054,0.261,0.239,7432,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.78/4, toward the arrow",-1.006,-28.0,2.5,1.00,2.2452,2.2452,0,0,0,2.14,0.42,0,GARY_FALLBACK_DC4,,,2.2452,0.45,0,1,2.065,0.333,0,-28.0,0.198,2.142,0.421,-1.470,NONE
2026-09-06 11:27:30,FOLLOW_TRACK,37.900885,-97.6641856667,-1.4059352568664647,-1.055406515977072,29.87153,2.5,0.165650968,0.00,0.00,0.000,0.000,0,1.758,0.00,0.00,1.758,7.0,36.9,,7.19,0.250,0.44,RIGHT,993,1100,996,1094,-2.10,2.84,0.0,0.449,0.051,0.262,0.238,7629,gary_arrows,INTERSECT_AHEAD_OF_TARGET,"step 11: DTR = dist(C,T)/4 = 1.76/4, toward the arrow",-0.993,-27.4,2.5,1.00,2.2753,2.2753,0,0,0,2.16,0.47,0,GARY_FALLBACK_DC4,,,2.2753,0.44,0,1,2.042,0.333,0,-27.4,0.215,2.160,0.468,-1.451,NONE
