timestamp,state,latitude,longitude,rel_north,rel_east,heading,desired_heading,speed,path_progress_m,target_progress_m,segment_index,distance_to_start,lookahead_east,lookahead_north,cross_track_error,alpha_deg,bearing,heading_vs_cog_error,calculated_turn_radius,desired_speed,desired_turn_radius,turn_direction,desired_left_actuator_position,desired_right_actuator_position,actual_left_actuator_position,actual_right_actuator_position,actuator_est_radius,gps_achieved_radius,dwell_remaining_s,desired_left_wheel_speed,desired_right_wheel_speed,calculated_left_wheel_speed,calculated_right_wheel_speed,t_monotonic_ms,guidance_mode,geometry_class,geometry_reason,signed_cross_track,heading_err_to_tangent,ref_tangent_deg,ref_tangent_confidence,raw_curvature,cmd_curvature,curvature_saturated,curvature_slew_limited,capture_active,intersect_s,intersect_w,speed_limited
2026-08-23 14:27:20,FOLLOW_TRACK,37.9008413333,-97.6642051667,-3.329837742704395,-2.2134262336279837,57.23874,3.7,0.0030866640000000002,0.00,2.71,0,3.998,0.19,2.71,3.998,-35.6,21.7,,5.58,1.070,15500.01,LEFT,515,515,1095,1094,,inf,0.0,1.070,1.070,1.003,1.137,433,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-1.81m, dh=-51.8deg)",-1.812,-51.8,5.5,1.00,-0.0884,-0.0001,0,1,1,2.31,-4.81,0
2026-08-23 14:27:20,FOLLOW_TRACK,37.9008413333,-97.6642051667,-3.329837742704395,-2.2134262336279837,57.17974,3.7,0.009259992,0.00,2.71,0,3.998,0.19,2.71,3.998,-35.5,21.7,,5.59,1.070,11.42,LEFT,541,490,1082,1081,,inf,0.0,1.037,1.103,1.003,1.137,616,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-1.81m, dh=-51.7deg)",-1.812,-51.7,5.5,1.00,-0.0876,-0.0876,0,0,1,2.31,-4.81,0
2026-08-23 14:27:20,FOLLOW_TRACK,37.9008413333,-97.6642051667,-3.329837742704395,-2.2134262336279837,57.34069,3.7,0.0061733280000000005,0.00,2.71,0,3.998,0.19,2.71,3.998,-35.7,21.7,,5.57,1.070,11.13,LEFT,541,489,991,986,48.99,inf,0.0,1.036,1.104,1.003,1.137,819,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-1.81m, dh=-51.9deg)",-1.812,-51.9,5.5,1.00,-0.0898,-0.0898,0,0,1,2.30,-4.81,0
2026-08-23 14:27:20,FOLLOW_TRACK,37.9008413333,-97.6642051667,-3.329837742704395,-2.2134262336279837,57.41544,3.7,0.00771666,0.00,2.71,0,3.998,0.19,2.71,3.998,-35.7,21.7,,5.56,1.070,11.01,LEFT,542,489,896,884,26.16,inf,0.0,1.036,1.104,1.003,1.137,1016,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-1.81m, dh=-51.9deg)",-1.812,-51.9,5.5,1.00,-0.0909,-0.0909,0,0,1,2.30,-4.82,0
2026-08-23 14:27:20,FOLLOW_TRACK,37.9008411667,-97.664205,-3.348329447497069,-2.1987648736351906,56.42394,3.7,0.12140878399999999,0.00,2.71,0,4.006,0.19,2.71,4.006,-34.9,21.5,,5.68,1.070,12.09,LEFT,539,492,806,785,18.10,1.37,0.0,1.039,1.101,1.004,1.136,1209,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-1.80m, dh=-50.9deg)",-1.796,-50.9,5.5,1.00,-0.0827,-0.0827,0,0,1,2.31,-4.80,0
2026-08-23 14:27:21,FOLLOW_TRACK,37.9008415,-97.6642043333,-3.311334962916865,-2.140128203735748,51.79669,3.7,0.28603086400000005,0.00,2.71,0,3.943,0.19,2.71,3.943,-30.7,21.1,,6.33,1.070,inf,STRAIGHT,515,515,701,678,19.75,0.77,0.0,1.070,1.070,1.070,1.070,1426,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-1.74m, dh=-46.3deg)",-1.741,-46.3,5.5,1.00,-0.0373,0.0000,0,0,1,2.41,-4.55,0
2026-08-23 14:27:21,FOLLOW_TRACK,37.9008421667,-97.6642033333,-3.2373348842270935,-2.052177589087908,48.07571,3.7,0.616303912,0.00,2.71,0,3.833,0.19,2.71,3.833,-27.4,20.6,-0.2,6.89,1.070,inf,STRAIGHT,515,515,615,588,19.11,1.79,0.0,1.070,1.070,1.070,1.070,1613,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-1.66m, dh=-42.6deg)",-1.660,-42.6,5.5,1.00,-0.0135,0.0000,0,0,1,2.45,-4.32,0
2026-08-23 14:27:23,FOLLOW_TRACK,37.9008536667,-97.6641905,-1.9608971753821616,-0.9234810916998099,28.4414,3.7,0.767036004,0.00,2.71,0,2.167,0.19,2.71,2.167,-15.1,13.4,12.5,9.23,1.070,11.12,LEFT,541,489,1049,1050,-202.27,4.06,0.0,1.036,1.104,1.029,1.111,3425,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-0.66m, dh=-23.0deg)",-0.659,-23.0,5.5,1.00,-0.0899,-0.0899,0,0,1,1.69,-3.20,0
2026-08-23 14:27:23,FOLLOW_TRACK,37.9008541667,-97.6641903333,-1.9053998760335835,-0.908819723036978,26.40938,3.7,0.31123862,0.00,2.71,0,2.111,0.19,2.71,2.111,-13.0,13.4,,10.50,1.070,15.44,LEFT,534,497,1066,1069,,1.72,0.0,1.046,1.094,1.034,1.106,3625,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-0.65m, dh=-20.9deg)",-0.650,-20.9,5.5,1.00,-0.0648,-0.0648,0,0,1,1.82,-3.00,0
2026-08-23 14:27:23,FOLLOW_TRACK,37.9008543333,-97.6641901667,-1.886908176880435,-0.8941671534893153,25.7651,3.7,0.037554411999999995,0.00,2.71,0,2.088,0.19,2.71,2.088,-12.5,13.2,,10.88,1.070,16.59,LEFT,533,498,976,972,63.78,inf,0.0,1.047,1.093,1.036,1.104,3818,tangent_pose,TANGENT_ARC,"capture: TANGENT_ARC (e=-0.64m, dh=-20.3deg)",-0.637,-20.3,5.5,1.00,-0.0603,-0.0603,0,0,1,1.84,-2.95,0
